episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
18.0,0.125,0.625,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.12749999999999997,0.0,0.01999999999999998,0.507,0.0,0.0,0.0,0.06374999999999999,0.2635
19.0,0.375,0.375,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.14375,0.0,0.03624999999999998,0.506,0.0,0.0,0.0,0.071875,0.271125
20.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15375,0.0,0.033749999999999974,0.505,0.0,0.0,0.0,0.076875,0.269375
21.0,0.0,0.875,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.15125,0.0,0.031249999999999972,0.54775,0.0,0.0,0.0,0.075625,0.2895
22.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.14875,0.0,0.02874999999999997,0.5592499999999999,0.0,0.0,0.0,0.074375,0.29399999999999993
23.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.14625,0.0,0.026249999999999968,0.5644999999999999,0.0,0.0,0.0,0.073125,0.29537499999999994
24.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.023749999999999966,0.5634999999999999,0.0,0.0,0.0,0.078125,0.2936249999999999
25.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.021249999999999963,0.5624999999999999,0.0,0.0,0.0,0.08,0.29187499999999994
26.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.1575,0.0,0.05624999999999996,0.5614999999999999,0.0,0.0,0.0,0.07875,0.3088749999999999
27.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.16125,0.0,0.05374999999999996,0.5604999999999999,0.0,0.0,0.0,0.080625,0.3071249999999999
28.0,0.0,0.875,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.15875,0.0,0.051249999999999955,0.6032499999999998,0.0,0.0,0.0,0.079375,0.3272499999999999
29.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.15625,0.0,0.04874999999999995,0.6272499999999999,0.0,0.0,0.0,0.078125,0.3379999999999999
