episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
10.0,-16.540286,-401.3060371923825,-401.3060371923825,-16.540286,0.2,-3.3080571999999995,-80.2612074384765,-80.2612074384765,0.6283094,0.10894500000000003,178.66365234375002,0.1392,0.2784,0.17721760000000017,2924.1061950000003,0.8,0.8,0.0,0.4,0.2,0.0,0.8,0.0,0.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,0.696,0.22152200000000022,4551.938383000001,1.0,1.0,0.8,0.2,0.6,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.09333333333333334,0.6319444444444444,1.0,0.8000002,0.532,0.34199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,-3.692674,-396.60605769303453,-396.60605769303453,-3.692674,0.2,-0.7385347999999999,-79.3212115386069,-79.3212115386069,0.448923,0.1186364,48.96328125,0.24500000000000002,0.3842,0.1390352,2537.6537213999995,1.8,1.4,0.0,0.6,0.4,0.4,0.2,0.0,0.0,1.0,0.4,0.4,0.2,0.0,0.0,0.0,1.225,0.173794,3149.440796,3.0,2.0,0.6,0.4,0.2,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,5.264528274536133,250.0,0.09266666666666667,0.6301388888888889,1.0,0.6000004000000001,0.4039999999999999,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,7.916147,-141.33413089545377,-141.33413089545377,7.916147,0.8,1.5832294,-28.266826179090753,-28.266826179090753,0.6341546,0.11986559999999999,0.56328125,0.1392,0.696,0.0,1872.5120780000002,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.696,0.0,3107.008944,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.092,0.6283333333333334,0.983,0.5955004,0.4535,0.11950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,-5.868758000000001,-398.65576961155887,-398.65576961155887,-5.868758000000001,0.4,-1.1737516000000001,-79.73115392231178,-79.73115392231178,0.6301496,0.10488940000000002,0.6296484375,0.1392,0.2784,0.0,2609.5006224,1.8,1.4,0.0,0.4,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,4032.8495700000003,3.0,2.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,5.264528274536133,250.0,0.09133333333333334,0.6265277777777778,0.9730000000000001,0.7490002,0.6164999999999999,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,-4.583586,-197.99991393856737,-197.99991393856737,-4.583586,0.4,-0.9167172000000001,-39.59998278771347,-39.59998278771347,0.6127262,0.06511340000000002,97.52451171875,0.1058,0.1058,0.11516280000000023,3117.5255841999992,0.4,0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.529,0.2879070000000006,4511.486508999999,1.0,1.0,0.8,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.09066666666666667,0.6247222222222223,1.0,0.8000002,0.542,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,-14.633581000000001,-401.752715626891,-401.752715626891,-14.633581000000001,0.0,-2.9267162000000004,-80.35054312537821,-80.35054312537821,0.6632089999999999,0.06755200000000003,145.844921875,0.1058,0.1058,0.42927740000000025,2912.8069604,2.8,2.8,0.0,0.2,0.2,0.2,0.6,0.0,0.0,1.0,0.2,0.2,0.6,0.0,0.0,0.0,0.529,0.6469780000000003,3968.2596320000002,4.0,4.0,0.8,0.2,0.6,0.2,0.0,0.0,0.6,0.8,0.0,0.0,0.0,5.264528274536133,250.0,0.09000000000000001,0.6229166666666667,1.0,0.8000002,0.552,0.30199999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,-0.5493440000000002,-344.73162597323346,-344.73162597323346,-0.5493440000000002,0.4,-0.10986880000000003,-68.94632519464669,-68.94632519464669,0.6825858,0.09101180000000002,49.039921875,0.1392,0.2784,0.1364562000000003,2694.7717298000002,1.8,1.4,0.0,0.4,0.2,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.696,0.2274270000000005,4162.398328,3.0,2.0,0.8,0.2,0.2,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,5.264528274536133,250.0,0.08933333333333333,0.6211111111111112,0.89,0.7700002,0.5319999999999999,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,-4.178102999999999,-423.8950240769817,-423.8950240769817,-4.178102999999999,0.2,-0.8356205999999998,-84.77900481539635,-84.77900481539635,0.3210076,0.21589540000000002,44.1283203125,0.3842,1.0802,0.0,1465.843493,0.0,0.0,0.0,1.6,0.6,0.2,0.2,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.0,1.9209999999999998,0.0,2120.093259,0.0,0.0,0.4,0.6,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.08866666666666667,0.6193055555555556,0.9969999999999999,0.38500059999999997,0.28650000000000003,0.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,-8.460469999999999,-606.0334626316195,-606.0334626316195,-8.460469999999999,0.2,-1.6920939999999998,-121.2066925263239,-121.2066925263239,0.324392,0.23362120000000003,44.1233203125,0.4176,1.5312,0.04452960000000017,943.8543858,1.0,0.6,0.0,2.2,0.6,0.2,0.2,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.0,2.088,0.07421600000000028,2261.882607,2.0,1.0,0.4,0.6,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.08800000000000001,0.6174999999999999,0.9970000000000001,0.3745006,0.31100000000000005,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,-16.257555999999997,-466.16873664770833,-466.16873664770833,-16.257555999999997,0.0,-3.2515111999999995,-93.23374732954167,-93.23374732954167,0.4399996,0.134366,88.0902734375,0.24500000000000002,0.8018000000000001,0.048476000000000144,1919.2861448000003,1.4,1.4,0.0,1.2,0.4,0.2,0.4,0.0,0.0,1.0,0.4,0.2,0.4,0.0,0.0,0.0,1.225,0.060595000000000176,3120.4068700000007,2.0,2.0,0.6,0.4,0.4,0.2,0.2,0.0,0.4,0.4,0.0,0.0,0.0,5.264528274536133,250.0,0.08733333333333335,0.6156944444444444,0.983,0.5745004,0.449,0.2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-2.568374,-228.71366048248476,-228.71366048248476,-2.568374,0.4,-0.5136748,-45.74273209649695,-45.74273209649695,0.6792014,0.06671120000000001,49.044921875,0.1058,0.1058,0.17818320000000015,2977.3191326000006,0.8,0.8,0.0,0.2,0.2,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.529,0.22272900000000018,4209.0048750000005,1.0,1.0,0.8,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.08666666666666667,0.6138888888888889,0.9800000000000001,0.7910002,0.6264999999999998,0.4709999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.234831,-340.30515783375745,-340.30515783375745,1.234831,0.4,0.2469662,-68.0610315667515,-68.0610315667515,0.28511980000000003,0.2095134,0.40205078125,0.3378,0.7554000000000001,0.0,1641.6258876,0.8,0.0,0.0,1.4,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.689,0.0,2039.2254,1.0,0.0,0.4,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.08600000000000001,0.6120833333333333,0.966,0.35950059999999995,0.3605,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,-10.896824,-518.6810010396729,-518.6810010396729,-10.896824,0.0,-2.1793648,-103.73620020793457,-103.73620020793457,0.21599519999999997,0.16776939999999999,0.5357226562499999,0.44660479999999997,1.2626176,0.0,2057.6783048000007,0.4,0.4,0.0,0.8,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,2.233024,0.0,2710.9230340000004,1.0,1.0,0.6,1.0,0.2,0.2,0.8,0.0,0.2,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.08533333333333334,0.6102777777777778,0.983,0.5745004,0.4535,0.23850000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,-6.095458000000001,-617.2025238621628,-617.2025238621628,-6.095458000000001,0.0,-1.2190916,-123.44050477243256,-123.44050477243256,0.07199839999999999,0.2779648,0.17857421874999999,0.5906016,1.7666064,0.0,828.53732,0.0,0.0,0.0,2.2,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.9530079999999996,0.0,1035.67165,0.0,0.0,0.2,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.08466666666666667,0.6084722222222222,0.99,0.18500080000000002,0.1975,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,-20.592326,-542.7572956094916,-542.7572956094916,-20.592326,0.0,-4.1184652,-108.55145912189832,-108.55145912189832,0.6452942,0.09743760000000004,191.23916015625,0.1392,0.2784,0.5311938000000003,2927.9595408,2.8,2.4,0.0,0.4,0.2,0.0,0.8,0.0,0.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,0.696,0.7012280000000004,4559.247348,4.0,3.0,0.8,0.2,0.8,0.0,0.2,0.2,0.6,0.6,0.0,0.0,0.0,5.264528274536133,250.0,0.084,0.6066666666666667,1.0,0.8000002,0.532,0.34199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-9.037939999999999,-446.91483487410744,-446.91483487410744,-9.037939999999999,0.4,-1.8075879999999998,-89.38296697482149,-89.38296697482149,0.46597520000000003,0.1719514,44.2794140625,0.2784,1.1136,0.0437856,1386.5039359999998,0.4,0.4,0.0,1.6,0.4,0.4,0.2,0.0,0.0,1.0,0.4,0.4,0.2,0.0,0.0,0.0,1.392,0.109464,3034.6021579999997,1.0,1.0,0.6,0.4,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.08333333333333334,0.6048611111111112,0.9970000000000001,0.5955003999999999,0.41450000000000004,0.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,-10.948609,-271.2157479206941,-271.2157479206941,-10.948609,0.4,-2.1897218,-54.24314958413883,-54.24314958413883,0.5658698,0.0782342,88.32876953125,0.1058,0.1058,0.1373391999999999,2943.7410893999995,0.4,0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.529,0.34334799999999976,4186.70024,1.0,1.0,0.8,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.08266666666666667,0.6030555555555556,0.994,0.7910002,0.5875,0.4119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,-4.244623000000001,-244.81200928237422,-244.81200928237422,-4.244623000000001,0.2,-0.8489246000000001,-48.96240185647484,-48.96240185647484,0.6712052,0.06713160000000003,97.444921875,0.1058,0.1058,0.12566839999999999,2983.9613275999995,1.2,1.2,0.0,0.2,0.2,0.4,0.4,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.529,0.314171,4245.255477,2.0,2.0,0.8,0.2,0.4,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,5.264528274536133,250.0,0.082,0.6012500000000001,0.994,0.7910002,0.563,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,-11.096165000000001,-359.0823451396782,-359.0823451396782,-11.096165000000001,0.2,-2.219233,-71.81646902793564,-71.81646902793564,0.85189,0.02098880000000003,144.2073046875,0.0,0.0,0.30821180000000037,3295.2063929999995,2.2,2.2,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.5981230000000006,5562.651148999999,4.0,4.0,1.0,0.0,0.6,0.0,0.0,0.2,0.4,0.8,0.0,0.0,0.0,5.264528274536133,250.0,0.08133333333333334,0.5994444444444444,0.9800000000000001,0.9595,0.6955,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,-2.945894,-255.12402826221967,-255.12402826221967,-2.945894,0.4,-0.5891788,-51.02480565244393,-51.02480565244393,0.4783544,0.1664556,47.162109375,0.18560000000000001,0.8352,0.0,1292.2889381999998,0.2,0.2,0.0,1.8,0.4,0.4,0.2,0.0,0.0,1.0,0.4,0.4,0.2,0.0,0.0,0.0,0.928,0.0,3336.988574,1.0,1.0,0.6,0.4,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.08066666666666666,0.5976388888888888,0.9969999999999999,0.5955003999999999,0.3845,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1.3391499999999992,-346.65403025302305,-346.65403025302305,1.3391499999999992,0.4,0.26782999999999985,-69.33080605060461,-69.33080605060461,0.2976696,0.2048238,0.3997265625,0.3842,1.3585999999999998,0.0,1036.6935074,0.0,0.0,0.0,2.0,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.9209999999999998,0.0,2052.973495,0.0,0.0,0.4,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.08,0.5958333333333333,0.99,0.37450059999999996,0.3255,0.2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,-6.135287,-334.5192635017225,-334.5192635017225,-6.135287,0.4,-1.2270574,-66.9038527003445,-66.9038527003445,0.6880868,0.09318880000000002,95.64607421875,0.1392,0.2784,0.22935760000000016,2809.7813244,1.0,1.0,0.0,0.4,0.2,0.4,0.4,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.696,0.2866970000000002,4394.939951,2.0,2.0,0.8,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,5.264528274536133,250.0,0.07933333333333334,0.5940277777777778,0.9800000000000001,0.7700002,0.533,0.45149999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,-6.799306,-544.7451596528524,-544.7451596528524,-6.799306,0.0,-1.3598611999999999,-108.94903193057048,-108.94903193057048,0.14399679999999998,0.2362958,0.35714843749999997,0.5186031999999999,1.4786127999999998,0.0,1650.8643757999998,0.0,0.0,0.0,1.4,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.5930159999999995,0.0,2034.180465,0.0,0.0,0.4,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.07866666666666668,0.5922222222222222,1.0,0.4000006000000001,0.266,0.06600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,-11.292933,-622.2454498183289,-622.2454498183289,-11.292933,0.0,-2.2585866,-124.44908996366578,-124.44908996366578,0.344488,0.23369480000000004,95.32361328125,0.4176,1.5312,0.036169200000000234,927.6260103999999,1.0,0.6,0.0,2.2,0.6,0.0,0.4,0.0,0.0,1.0,0.6,0.0,0.4,0.0,0.0,0.0,2.088,0.06028200000000039,2367.5870219999997,2.0,1.0,0.4,0.6,0.4,0.0,0.6,0.2,0.2,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.078,0.5904166666666667,1.0,0.4000006,0.25600000000000006,0.16599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,-4.601713999999999,-284.1016942817216,-284.1016942817216,-4.601713999999999,0.4,-0.9203427999999999,-56.82033885634432,-56.82033885634432,0.5417493999999999,0.12922820000000002,44.603359375000004,0.1392,0.696,0.08913639999999994,2193.049968,0.4,0.4,0.0,1.0,0.2,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.696,0.22284099999999984,4400.562515,1.0,1.0,0.8,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,5.264528274536133,250.0,0.07733333333333334,0.5886111111111111,0.89,0.7700002,0.532,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,-4.595454,-362.5130472984187,-362.5130472984187,-4.595454,0.6,-0.9190908,-72.50260945968374,-72.50260945968374,0.45835020000000004,0.1672286,0.46841796875,0.2784,1.2528,0.0,1212.479155,0.0,0.0,0.0,1.8,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,3018.918956,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.07666666666666667,0.5868055555555556,0.9869999999999999,0.5490003999999999,0.4885,0.26399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,3.8780519999999994,-312.35950991940825,-312.35950991940825,3.8780519999999994,0.6,0.7756103999999999,-62.47190198388165,-62.47190198388165,0.46518800000000005,0.16303179999999998,0.563447265625,0.2784,0.9743999999999999,0.0,1638.9196946,0.0,0.0,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,3087.311727,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.264528274536133,250.0,0.07600000000000001,0.5850000000000001,0.8800000000000001,0.5445003999999999,0.4535,0.11950000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
