episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share
15.0,-86.87938299999999,-109.94688299999997,-86.87938299999999,0.05,-2.1719845749999998,-2.748672074999999,0.725,0.5,0.5937500000000001,0.37,0.5428076317310332,0.4601102787442506,0.6577499556243419,0.5508504760414362
16.0,-60.70268199999998,-84.658932,-60.70268199999998,0.075,-1.5175670499999996,-2.1164733,0.775,0.375,0.6325000000000001,0.38875,0.565305940181017,0.47693915253505115,0.6548979336097835,0.5770254348516464
17.0,-62.748650000000005,-79.91239999999999,-62.748650000000005,0.1,-1.56871625,-1.9978099999999999,0.325,0.575,0.64875,0.4175,0.5417125803828238,0.43070841209962973,0.6844324304237963,0.5843039876073598
18.0,-85.45056299999999,-110.20556299999998,-85.45056299999999,0.05,-2.1362640749999997,-2.7551390749999998,0.6,0.55,0.6787500000000001,0.445,0.5234869759604335,0.4690310560911894,0.6777545047998428,0.6174369733184575
19.0,-88.63193199999999,-122.456932,-88.63193199999999,0.0,-2.2157983,-3.0614233,1.0,0.375,0.7287500000000001,0.46375,0.563004398018122,0.4662064520269632,0.6823144510313871,0.6076126716136934
20.0,-87.10754899999999,-123.412549,-87.10754899999999,0.025,-2.177688725,-3.085313725,0.975,0.425,0.7775000000000001,0.485,0.5269909824877977,0.455927520096302,0.7011636988893151,0.6366785745099188
21.0,-79.94509699999999,-108.697597,-79.94509699999999,0.025,-1.9986274249999998,-2.717439925,0.675,0.4,0.81125,0.505,0.5373357286006213,0.43147610004991294,0.7232133798673748,0.6449795213043691
22.0,-104.753696,-146.492446,-104.753696,0.0,-2.6188424,-3.66231115,0.975,0.5,0.86,0.53,0.5104887100756168,0.46321825897321106,0.7500940468460321,0.6234371630623937
23.0,-82.230133,-119.29013300000001,-82.230133,0.025,-2.055753325,-2.9822533250000003,0.8,0.45,0.9,0.5525,0.5037704356908799,0.453541406635195,0.7444043006002905,0.6576262632757427
24.0,-90.554737,-133.737237,-90.554737,0.0,-2.263868425,-3.343430925,1.0,0.325,0.9500000000000001,0.56875,0.5189200614169241,0.43223080402240166,0.7628552625477317,0.7070737257078289
25.0,-69.34196999999999,-110.17947000000001,-69.34196999999999,0.025,-1.7335492499999998,-2.7544867500000003,0.925,0.25,0.9962500000000001,0.5812499999999999,0.4759512096047402,0.4627854435518384,0.7293354607224465,0.6876175316348674
26.0,-82.63664499999999,-127.88414499999999,-82.63664499999999,0.0,-2.0659161249999998,-3.1971036249999996,0.975,0.275,1.0450000000000002,0.595,0.47023403581976897,0.4742719611525536,0.7791349573880434,0.7172672397866844
27.0,-95.95397699999998,-133.38397700000002,-95.95397699999998,0.05,-2.3988494249999994,-3.3345994250000004,0.625,0.475,1.0762500000000002,0.61875,0.4849460774213076,0.5178512075543404,0.7498426775932313,0.7116713223755359
28.0,-108.04436599999998,-138.419366,-108.04436599999998,0.05,-2.7011091499999997,-3.46048415,0.375,0.575,1.0950000000000002,0.6475,0.4666338271051644,0.48808758664876234,0.7646890757083892,0.7320205540508032
29.0,-85.90204599999998,-132.84454599999995,-85.90204599999998,0.025,-2.1475511499999995,-3.3211136499999987,0.85,0.375,1.1375000000000002,0.66625,0.42418086144328127,0.5198119488731026,0.7687292823195457,0.7658634633570911
30.0,-95.736671,-150.56417100000004,-95.736671,0.0,-2.393416775,-3.764104275000001,1.0,0.35,1.1875000000000002,0.68375,0.39805903913080704,0.5156166503950953,0.7471206286549569,0.7521370063945649
31.0,-73.04436099999998,-126.01436100000002,-73.04436099999998,0.0,-1.8261090249999996,-3.1503590250000006,1.0,0.2,1.2375000000000003,0.69375,0.41911902464926243,0.5542828414216638,0.7424827313274144,0.775897081837058
32.0,-76.06170999999999,-112.75546000000004,-76.06170999999999,0.05,-1.9015427499999997,-2.818886500000001,0.475,0.475,1.2612500000000002,0.7175,0.38787882584333416,0.538459632769227,0.7664463148862125,0.7611991596817971
33.0,-95.14662799999999,-140.310378,-95.14662799999999,0.025,-2.3786657,-3.5077594499999996,0.625,0.475,1.2925000000000002,0.7412500000000001,0.3936831376478077,0.5809062698855997,0.7647283001989127,0.81605383592844
34.0,-79.757204,-134.820954,-79.757204,0.025,-1.9939301,-3.37052385,0.85,0.375,1.3350000000000002,0.7600000000000001,0.39639383637160064,0.6284029644355178,0.742866716504097,0.8068319471031428
35.0,-72.88150599999999,-112.68650600000002,-72.88150599999999,0.05,-1.8220376499999997,-2.8171626500000007,0.475,0.475,1.3587500000000001,0.7837500000000002,0.35293504709005363,0.6262550744786859,0.7257601740062238,0.8329004470258953
36.0,-64.63301699999998,-122.326767,-64.63301699999998,0.025,-1.6158254249999995,-3.058169175,0.975,0.15,1.4075000000000002,0.7912500000000001,0.3553594063892961,0.6740271611511707,0.734463691473007,0.8334719349741933
37.0,-90.18905799999999,-134.9553080000001,-90.18905799999999,0.05,-2.2547264499999997,-3.373882700000002,0.5,0.525,1.4325,0.8175000000000001,0.39290069202333694,0.7148350990936161,0.7337833046317098,0.8547211702167988
38.0,-84.81470699999998,-150.49220700000006,-84.81470699999998,0.025,-2.120367675,-3.7623051750000016,0.975,0.3,1.4812500000000002,0.8325000000000001,0.40605236606299877,0.6587104274332525,0.7055204645022749,0.8463042619377376
39.0,-60.974185,-122.07293500000002,-60.974185,0.0,-1.524354625,-3.0518233750000006,0.975,0.1,1.5300000000000002,0.8375000000000001,0.4154443873912097,0.6903564243018628,0.7280665885061026,0.8375082514435054
40.0,-51.095874,-107.99587400000001,-51.095874,0.025,-1.2773968500000001,-2.6998968500000005,0.875,0.1,1.5737500000000002,0.8425000000000001,0.38191958533227444,0.6696127481386066,0.6872167887538667,0.8434013368934391
41.0,-57.100533000000006,-107.39678300000001,-57.100533000000006,0.1,-1.427513325,-2.6849195750000003,0.625,0.325,1.6050000000000002,0.8587500000000001,0.37884195867180814,0.6592210621386767,0.6692260636314751,0.84718646851182
42.0,-65.134873,-117.16987299999997,-65.134873,0.05,-1.6283718249999999,-2.929246824999999,0.65,0.3,1.6375000000000002,0.8737500000000001,0.43600210893154145,0.6585106628760697,0.6089230158105494,0.840647526577115
43.0,-62.275714,-133.12821399999999,-62.275714,0.025,-1.55689285,-3.3282053499999997,0.975,0.2,1.6862500000000002,0.8837500000000001,0.4572529114633799,0.6759490489214659,0.6336432489231231,0.8454062558114529
44.0,-58.70913699999999,-123.03038699999996,-58.70913699999999,0.0,-1.4677284249999998,-3.075759674999999,0.875,0.15,1.7300000000000002,0.8912500000000001,0.4283007184416057,0.6675151618942619,0.6199678521007299,0.8452126736789942
45.0,-53.63012,-124.66512,-53.63012,0.025,-1.3407529999999999,-3.116628,0.975,0.1,1.7787500000000003,0.8962500000000001,0.3957940584793687,0.6489933215081694,0.6359062301442028,0.8340862056314945
46.0,-49.01041799999999,-121.95291799999995,-49.01041799999999,0.0,-1.2252604499999997,-3.048822949999999,1.0,0.05,1.8287500000000003,0.89875,0.4103013503961265,0.6577658444643023,0.621235097154975,0.8328218844532966
47.0,-48.045503,-122.09425300000004,-48.045503,0.0,-1.201137575,-3.0523563250000008,1.0,0.025,1.8787500000000004,0.9,0.43211526763439173,0.6500078058987857,0.6451974916905168,0.8512773074507713
48.0,-42.366436,-116.53768600000001,-42.366436,0.025,-1.0591609,-2.9134421500000003,0.975,0.025,1.9275000000000004,0.90125,0.4214451051950455,0.6443977917730808,0.6481622105389833,0.8350624925643206
49.0,-48.51545,-123.56295000000001,-48.51545,0.0,-1.21288625,-3.0890737500000003,0.95,0.05,1.9750000000000005,0.9037499999999999,0.49248724374175074,0.6612522824481131,0.6853645789250731,0.8079354329705237
50.0,-42.921218,-118.87496800000001,-42.921218,0.025,-1.07303045,-2.9718742000000002,0.95,0.025,2.0225000000000004,0.9049999999999999,0.4594233557805419,0.6480848153680563,0.7413814000114798,0.8474477010518312
51.0,-44.36661599999999,-125.266616,-44.36661599999999,0.0,-1.1091653999999997,-3.1316654,1.0,0.0,2.0725000000000002,0.9049999999999999,0.48571897113323204,0.6292561485245823,0.7276133626401422,0.848114892095327
52.0,-44.42529200000001,-127.32529199999999,-44.42529200000001,0.0,-1.1106323000000002,-3.1831322999999996,1.0,0.0,2.1225,0.9049999999999999,0.529029015406966,0.7005602312088013,0.7295443305075168,0.8502016456127166
53.0,-45.261351999999995,-128.943852,-45.261351999999995,0.025,-1.1315338,-3.2235962999999996,0.975,0.025,2.17125,0.9062499999999999,0.5077384112924336,0.6538474896177651,0.7499175816327335,0.8426203787475826
54.0,-42.247102,-126.92585200000002,-42.247102,0.025,-1.05617755,-3.1731463000000004,0.975,0.0,2.22,0.9062499999999999,0.562440902352333,0.6005209154263139,0.7880875973552467,0.8208549834936857
55.0,-44.244126999999985,-133.044127,-44.244126999999985,0.0,-1.1061031749999997,-3.326103175,1.0,0.0,2.27,0.9062499999999999,0.5351155573129655,0.6015200630947948,0.70563937420398,0.8127464851289989
56.0,-39.49401799999999,-128.024018,-39.49401799999999,0.025,-0.9873504499999998,-3.2006004500000005,0.975,0.0,2.31875,0.9062499999999999,0.5360044795274733,0.5922561432234944,0.6668910484015942,0.8180789402127268
57.0,-44.231285,-136.98128499999999,-44.231285,0.0,-1.105782125,-3.424532125,1.0,0.0,2.36875,0.9062499999999999,0.5526842698752882,0.5677318705618382,0.6924829661175609,0.8383408981710673
58.0,-39.60901700000001,-131.99026700000002,-39.60901700000001,0.025,-0.9902254250000002,-3.2997566750000003,0.975,0.0,2.4175,0.9062499999999999,0.4999337123632432,0.607583093047142,0.6919134719222785,0.8477479427009822
59.0,-41.84354199999999,-136.126042,-41.84354199999999,0.025,-1.04608855,-3.4031510500000004,0.975,0.0,2.46625,0.9062499999999999,0.48805095791816705,0.6424253794550892,0.6651990247890353,0.8457279456108809
60.0,-39.40950000000001,-135.59324999999998,-39.40950000000001,0.025,-0.9852375000000002,-3.3898312499999994,0.975,0.0,2.515,0.9062499999999999,0.5015210774764418,0.621930418945849,0.657328605465591,0.8123742706924677
61.0,-44.06703999999999,-144.66704000000004,-44.06703999999999,0.0,-1.1016759999999999,-3.616676000000001,1.0,0.0,2.565,0.9062499999999999,0.49097451344132415,0.6263000116124748,0.6645123026371,0.7850974465385077
62.0,-43.98697099999999,-146.586971,-43.98697099999999,0.0,-1.0996742749999997,-3.6646742750000003,1.0,0.0,2.6149999999999998,0.9062499999999999,0.4179329384341835,0.6044570170715451,0.6198341946750882,0.8005699590742588
63.0,-44.024596,-148.62459599999997,-44.024596,0.0,-1.1006149,-3.7156148999999994,1.0,0.0,2.6649999999999996,0.9062499999999999,0.4129267155006528,0.5999593774974347,0.6838416466638447,0.7274856591820715
64.0,-39.618765,-143.553765,-39.618765,0.025,-0.9904691250000001,-3.588844125,0.975,0.0,2.7137499999999997,0.9062499999999999,0.4058250809982419,0.6161635693535209,0.6777060071080924,0.7449565591216089
65.0,-39.20474199999999,-145.04099200000002,-39.20474199999999,0.025,-0.9801185499999997,-3.6260248000000006,0.975,0.0,2.7624999999999997,0.9062499999999999,0.4174085857495665,0.6355328025668859,0.582942274212837,0.7080796209424733
66.0,-43.86100000000001,-154.361,-43.86100000000001,0.0,-1.0965250000000002,-3.859025,1.0,0.0,2.8124999999999996,0.9062499999999999,0.43132997950911534,0.680515526793897,0.6440038392096757,0.7195199195817112
67.0,-41.497418999999994,-151.184919,-41.497418999999994,0.025,-1.0374354749999999,-3.779622975,0.975,0.0,2.8612499999999996,0.9062499999999999,0.4077990809828044,0.7261429610103369,0.651359147399664,0.6872930713817479
68.0,-39.244367999999994,-150.83311799999993,-39.244367999999994,0.025,-0.9811091999999999,-3.7708279499999984,0.975,0.0,2.9099999999999997,0.9062499999999999,0.41094637811928986,0.7079007793962955,0.6469321549162268,0.6972151724621652
69.0,-43.89088999999999,-160.29088999999996,-43.89088999999999,0.0,-1.0972722499999998,-4.007272249999999,1.0,0.0,2.9599999999999995,0.9062499999999999,0.3722507571429014,0.6958737768232821,0.6536937975138425,0.6737627147436143
70.0,-41.210145999999995,-156.650146,-41.210145999999995,0.025,-1.03025365,-3.9162536500000003,0.975,0.0,3.0087499999999996,0.9062499999999999,0.34487237606197596,0.7117865079641342,0.567208031989634,0.637893494427204
71.0,-43.533341,-163.88334099999994,-43.533341,0.0,-1.088333525,-4.097083524999999,1.0,0.0,3.0587499999999994,0.9062499999999999,0.33989285971224314,0.7021951330080629,0.5726834014728664,0.6299671917483212
72.0,-43.384008,-165.734008,-43.384008,0.0,-1.0846002000000001,-4.1433501999999995,1.0,0.0,3.1087499999999992,0.9062499999999999,0.35208965682983406,0.7156765123829245,0.540603846848011,0.6335005285143851
73.0,-43.353499000000006,-167.70349900000002,-43.353499000000006,0.0,-1.0838374750000002,-4.192587475000001,1.0,0.0,3.158749999999999,0.9062499999999999,0.3052244526967406,0.7407264468073844,0.5415009947679938,0.6013342725560069
74.0,-40.95527700000001,-164.14652700000002,-40.95527700000001,0.025,-1.0238819250000002,-4.103663175,0.975,0.0,3.207499999999999,0.9062499999999999,0.3123903559744358,0.7495311225205659,0.5278258704915642,0.5707318248525262
75.0,-43.222474,-171.522474,-43.222474,0.0,-1.08056185,-4.28806185,1.0,0.0,3.257499999999999,0.9062499999999999,0.3152995274066925,0.7531135686114433,0.4981737739667297,0.6128415887355805
76.0,-38.96817199999999,-166.01067199999994,-38.96817199999999,0.025,-0.9742042999999997,-4.150266799999999,0.975,0.0,3.306249999999999,0.9062499999999999,0.3076535978093743,0.7833219148218631,0.5111804263442755,0.682563711464405
77.0,-38.786457,-167.73020699999998,-38.786457,0.025,-0.969661425,-4.193255174999999,0.975,0.0,3.354999999999999,0.9062499999999999,0.3223885219804943,0.800652381107211,0.5268059754669667,0.6849051873981954
78.0,-43.614477000000015,-177.81447699999993,-43.614477000000015,0.0,-1.0903619250000003,-4.4453619249999985,1.0,0.0,3.404999999999999,0.9062499999999999,0.3098981561549008,0.818062079101801,0.574657122913748,0.6862684505060315
79.0,-39.165903,-171.96090299999997,-39.165903,0.025,-0.979147575,-4.2990225749999995,0.975,0.0,3.453749999999999,0.9062499999999999,0.32405422635748987,0.7899673997610807,0.5707072249054909,0.7018191486969589
80.0,-39.288717,-173.98496699999998,-39.288717,0.025,-0.9822179249999999,-4.349624175,0.975,0.0,3.502499999999999,0.9062499999999999,0.30625347267091285,0.775802550986409,0.593277855180204,0.7323639361485839
81.0,-41.283572,-177.88107200000002,-41.283572,0.025,-1.0320893,-4.447026800000001,0.975,0.0,3.551249999999999,0.9062499999999999,0.273642537176609,0.7826371020078661,0.6276529615595936,0.6794108820557595
82.0,-43.830346,-185.88034599999995,-43.830346,0.0,-1.09575865,-4.647008649999998,1.0,0.0,3.601249999999999,0.9062499999999999,0.290972515448928,0.8102026941627265,0.634068261303008,0.7134096957668664
83.0,-43.73375499999999,-187.78375499999996,-43.73375499999999,0.0,-1.0933438749999997,-4.694593874999999,1.0,0.0,3.6512499999999988,0.9062499999999999,0.2433639314584434,0.8187150010466576,0.6095387683212757,0.6885553383231164
84.0,-41.225862000000006,-183.6246119999999,-41.225862000000006,0.025,-1.0306465500000002,-4.590615299999998,0.975,0.0,3.699999999999999,0.9062499999999999,0.265458484865725,0.7813152680918574,0.5554058941006661,0.6891100058704616
85.0,-34.77804199999999,-175.37804199999994,-34.77804199999999,0.05,-0.8694510499999998,-4.384451049999998,0.95,0.0,3.7474999999999987,0.9062499999999999,0.26520858246088025,0.7592860209941864,0.5928427471667528,0.6893550907075406
86.0,-39.103355,-185.25585499999997,-39.103355,0.025,-0.977583875,-4.631396375,0.975,0.0,3.796249999999999,0.9062499999999999,0.25438998770341276,0.745307980403304,0.5581889601424337,0.659464768357575
87.0,-43.521906,-195.371906,-43.521906,0.0,-1.08804765,-4.88429765,1.0,0.0,3.8462499999999986,0.9062499999999999,0.28716238114982845,0.7181778497993946,0.6058477782830595,0.5680236082673075
88.0,-42.25522800000001,-189.31897799999996,-42.25522800000001,0.025,-1.0563807000000003,-4.732974449999999,0.95,0.025,3.8937499999999985,0.9074999999999999,0.2903852655887604,0.7222789387032391,0.5164941078424452,0.5584843557104466
89.0,-34.12888,-182.09137999999996,-34.12888,0.05,-0.853222,-4.552284499999999,0.95,0.0,3.9412499999999984,0.9074999999999999,0.249295129198581,0.7427090125903486,0.5418968107998372,0.5314191725328564
90.0,-41.021136,-191.696136,-41.021136,0.025,-1.0255284,-4.7924033999999995,0.95,0.025,3.9887499999999982,0.9087499999999998,0.2579001333899796,0.744965735375881,0.49340961667895317,0.5327300835810601
91.0,-43.138778,-202.6887779999999,-43.138778,0.0,-1.07846945,-5.067219449999998,1.0,0.0,4.0387499999999985,0.9087499999999998,0.22086289715021845,0.7719232492893933,0.5028740677237511,0.5644741060957312
92.0,-43.162696999999994,-204.71269699999985,-43.162696999999994,0.0,-1.0790674249999999,-5.117817424999997,1.0,0.0,4.088749999999998,0.9087499999999998,0.22900695712491864,0.7624808800593016,0.5033463327139617,0.5735705492794514
93.0,-38.489252,-197.95050199999991,-38.489252,0.025,-0.9622313,-4.948762549999998,0.975,0.0,4.137499999999998,0.9087499999999998,0.236617098081857,0.7343919445574286,0.48315859908983105,0.5874287975206972
94.0,-40.571977,-201.93447699999996,-40.571977,0.025,-1.014299425,-5.048361924999999,0.975,0.0,4.1862499999999985,0.9087499999999998,0.22372903094440702,0.7528535981476309,0.4312199297249317,0.562864274084568
95.0,-40.73452,-203.99826999999996,-40.73452,0.025,-1.0183630000000001,-5.099956749999999,0.975,0.0,4.2349999999999985,0.9087499999999998,0.20026455698162313,0.7682611595466733,0.4714587551876903,0.5683191358670593
96.0,-36.62216499999998,-197.5521649999999,-36.62216499999998,0.05,-0.9155541249999996,-4.938804124999997,0.95,0.0,4.282499999999999,0.9087499999999998,0.19495356135629116,0.7312317806854844,0.5771121774911879,0.550126454554498
97.0,-34.261436999999994,-196.996437,-34.261436999999994,0.05,-0.8565359249999999,-4.924910925,0.95,0.0,4.329999999999999,0.9087499999999998,0.19163865524344142,0.7019656547904016,0.5427654365450144,0.6044075163304805
98.0,-38.611075,-207.481075,-38.611075,0.025,-0.965276875,-5.187026875,0.975,0.0,4.378749999999999,0.9087499999999998,0.20055799134075641,0.6821030219271779,0.5155174683332442,0.5972563801035284
99.0,-34.235977000000005,-200.628477,-34.235977000000005,0.05,-0.8558994250000002,-5.015711925,0.95,0.0,4.42625,0.9087499999999998,0.23576777829974893,0.6582711118832228,0.5599486570283768,0.564912753149867
100.0,-43.36547700000001,-220.41547699999998,-43.36547700000001,0.0,-1.0841369250000004,-5.510386925,1.0,0.0,4.476249999999999,0.9087499999999998,0.19889470214024185,0.6817788478732111,0.5646435625627637,0.5659713725671172
101.0,-36.62211900000001,-206.71961899999997,-36.62211900000001,0.05,-0.9155529750000003,-5.167990474999999,0.95,0.0,4.52375,0.9087499999999998,0.24238626962527632,0.6948192986100911,0.5571032834388318,0.5993983324766157
102.0,-34.593517,-206.49601700000002,-34.593517,0.05,-0.864837925,-5.162400425,0.95,0.0,4.57125,0.9087499999999998,0.21792415244691074,0.7047968187928199,0.5614314479529857,0.6325105235576628
103.0,-39.111042,-217.38979199999997,-39.111042,0.025,-0.9777760499999999,-5.434744799999999,0.975,0.0,4.62,0.9087499999999998,0.2214723299071193,0.6761739709973336,0.5538998939879238,0.6607591138482095
104.0,-43.624097,-228.42409700000002,-43.624097,0.0,-1.090602425,-5.710602425,1.0,0.0,4.67,0.9087499999999998,0.2655129116736352,0.6686739012226462,0.5745669183135031,0.6700303191095588
105.0,-34.785603,-212.24560300000007,-34.785603,0.05,-0.8696400750000001,-5.306140075000002,0.95,0.0,4.7175,0.9087499999999998,0.24509561171755187,0.6719614070281389,0.5927066069543362,0.67200286000967
106.0,-43.838769000000006,-232.538769,-43.838769000000006,0.0,-1.0959692250000002,-5.813469225,1.0,0.0,4.7675,0.9087499999999998,0.25238900349289173,0.666425209902227,0.643901313982904,0.659814572803676
107.0,-39.22254200000002,-225.15504199999995,-39.22254200000002,0.025,-0.9805635500000005,-5.628876049999999,0.975,0.0,4.81625,0.9087499999999998,0.24744693077541885,0.6533254995942117,0.612503122791648,0.6395285393372179
108.0,-41.485821,-229.319571,-41.485821,0.025,-1.0371455250000001,-5.7329892749999996,0.975,0.0,4.865,0.9087499999999998,0.2429669300019741,0.6280070911347867,0.6637591781094672,0.6423344926014543
109.0,-44.008252,-238.60825200000005,-44.008252,0.0,-1.1002063,-5.965206300000001,1.0,0.0,4.915,0.9087499999999998,0.2624631739035249,0.6402272898331286,0.7037066803351046,0.6575068431496621
110.0,-39.73682,-231.42182,-39.73682,0.025,-0.9934205,-5.7855455,0.975,0.0,4.96375,0.9087499999999998,0.25541605291515584,0.6800084120035171,0.7465241756439207,0.6596887015625834
111.0,-44.08446999999999,-242.63447000000005,-44.08446999999999,0.0,-1.1021117499999997,-6.065861750000002,1.0,0.0,5.01375,0.9087499999999998,0.2712673924602568,0.6816893112286926,0.7373138274252414,0.622044858135283
112.0,-44.034386,-244.584386,-44.034386,0.0,-1.1008596499999999,-6.11460965,1.0,0.0,5.06375,0.9087499999999998,0.27512106017395854,0.6561642448976637,0.72284880040586,0.6233228943869471
113.0,-43.809381,-246.35938099999998,-43.809381,0.0,-1.095234525,-6.158984524999999,1.0,0.0,5.11375,0.9087499999999998,0.2623043237067758,0.6872406122088432,0.6776313560679552,0.6151024744138123
114.0,-39.315474,-238.75172399999997,-39.315474,0.025,-0.9828868500000001,-5.968793099999999,0.975,0.0,5.1625,0.9087499999999998,0.2654266129694879,0.6729271930083632,0.7076216618493198,0.6464526318684221
115.0,-43.917264,-250.41726399999993,-43.917264,0.0,-1.0979316000000001,-6.260431599999999,1.0,0.0,5.2124999999999995,0.9087499999999998,0.28518870133906604,0.6729896561056375,0.6650049890279769,0.6576365942060947
116.0,-43.82446800000002,-252.324468,-43.82446800000002,0.0,-1.0956117000000005,-6.3081116999999995,1.0,0.0,5.262499999999999,0.9087499999999998,0.28412250122800475,0.6712558441981675,0.6578121602758764,0.645479978390038
117.0,-39.10173800000001,-244.33923799999997,-39.10173800000001,0.025,-0.9775434500000003,-6.108480949999999,0.975,0.0,5.311249999999999,0.9087499999999998,0.3559417211189867,0.6542594315111637,0.6542091085389258,0.6360160628482697
118.0,-35.217926000000006,-237.04542599999996,-35.217926000000006,0.05,-0.8804481500000001,-5.926135649999999,0.95,0.0,5.35875,0.9087499999999998,0.2948816529996693,0.6660610193759202,0.7089226753115654,0.6827943598479032
119.0,-39.441218,-243.073718,-39.441218,0.05,-0.98603045,-6.0768429500000005,0.95,0.0,5.40625,0.9087499999999998,0.26753957933560013,0.6417591479420662,0.7248107160702347,0.6799144393056633
