episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
34.0,0.3157894736842105,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.1524853801169591,0.3188304093567252,0.0,0.1926360053628153,0.0,0.0,0.0,0.0,0.23565789473684215,0.09631800268140765
35.0,0.15,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1524853801169591,0.3268304093567252,0.0,0.18870964530918716,0.0,0.0,0.0,0.0,0.23965789473684215,0.09435482265459358
36.0,0.15,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.15748538011695912,0.3298304093567252,0.0,0.18982254885609529,0.0,0.0,0.0,0.0,0.24365789473684216,0.09491127442804764
37.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16915204678362578,0.3278304093567252,0.0,0.18592432336753434,0.0,0.0,0.0,0.0,0.24849122807017548,0.09296216168376717
38.0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1841520467836258,0.3308304093567252,0.0,0.182065080133859,0.0,0.0,0.0,0.0,0.2574912280701755,0.0910325400669295
39.0,0.2,0.05,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1991520467836258,0.3288304093567252,0.0,0.1782444293325204,0.0,0.0,0.0,0.0,0.2639912280701755,0.0891222146662602
40.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091520467836258,0.3268304093567252,0.0,0.1744619850391952,0.0,0.0,0.0,0.0,0.2679912280701755,0.0872309925195976
41.0,0.25,0.05,0.05,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.2091520467836258,0.3448304093567252,0.0,0.17071736518880323,0.0,0.0,0.0,0.0,0.2769912280701755,0.08535868259440162
42.0,0.2,0.15,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.22415204678362582,0.3428304093567252,0.0,0.18201019153691522,0.0,0.0,0.0,0.0,0.2834912280701755,0.09100509576845761
43.0,0.21052631578947367,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.23494152046783634,0.34609356725146206,0.0,0.17819008962154606,0.0,0.0,0.0,0.0,0.29051754385964923,0.08909504481077303
44.0,0.4,0.1,0.25,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.25494152046783636,0.3590935672514621,0.0,0.1794081887253306,0.0,0.0,0.0,0.0,0.3070175438596492,0.0897040943626653
45.0,0.15,0.15,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.25994152046783636,0.3620935672514621,0.0,0.1906141068380773,0.0,0.0,0.0,0.0,0.3110175438596492,0.09530705341903865
46.0,0.3,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2799415204678364,0.3650935672514621,0.0,0.18670796576969653,0.0,0.0,0.0,0.0,0.32251754385964926,0.09335398288484827
47.0,0.2,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.2849415204678364,0.3730935672514621,0.0,0.18284088611199956,0.0,0.0,0.0,0.0,0.3290175438596492,0.09142044305599978
48.0,0.35,0.25,0.15,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.2949415204678364,0.3910935672514621,0.0,0.20401247725087956,0.0,0.0,0.0,0.0,0.3430175438596492,0.10200623862543978
49.0,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.30046783625731005,0.4101461988304095,0.0,0.21576182616258127,0.0,0.0,0.0,0.0,0.35530701754385974,0.10788091308129064
50.0,0.25,0.15,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.31546783625731006,0.4131461988304095,0.0,0.22660420790095548,0.0,0.0,0.0,0.0,0.36430701754385975,0.11330210395047774
51.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404678362573101,0.4111461988304095,0.0,0.22233816582194593,0.0,0.0,0.0,0.0,0.3758070175438598,0.11116908291097297
52.0,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3454678362573101,0.4291461988304095,0.0,0.21811478416372648,0.0,0.0,0.0,0.0,0.38730701754385977,0.10905739208186324
53.0,0.15,0.25,0.1,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.3504678362573101,0.4321461988304095,0.0,0.23893363632208922,0.0,0.0,0.0,0.0,0.39130701754385977,0.11946681816104461
54.0,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.36213450292397675,0.4412573099415206,0.0,0.2400998555144239,0.0,0.0,0.0,0.0,0.40169590643274866,0.12004992775721195
55.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.37292397660818727,0.4392573099415206,0.010789473684210526,0.23569885695927964,0.0,0.0,0.0,0.0,0.40609064327485395,0.12324416532174508
56.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3779239766081873,0.4372573099415206,0.01568157894736842,0.23134186838968684,0.0,0.0,0.0,0.0,0.40759064327485395,0.12351172366852764
57.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3929239766081873,0.4352573099415206,0.010524763157894737,0.22702844970578998,0.0,0.0,0.0,0.0,0.41409064327485395,0.11877660643184236
58.0,0.25,0.25,0.1,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.3979239766081873,0.44825730994152063,0.005419515526315788,0.24775816520873206,0.0,0.0,0.0,0.0,0.42309064327485396,0.12658884036752394
59.0,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.39818713450292414,0.4567836257309943,0.00036532037105262843,0.2643332151355921,0.0,0.0,0.0,0.0,0.42748538011695925,0.13234926775332237
60.0,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.398450292397661,0.46530994152046795,0.0,0.28074251456318355,0.0,0.0,0.0,0.0,0.4318801169590645,0.14037125728159178
61.0,0.21052631578947367,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.4092397660818715,0.4685730994152048,0.0,0.27593508941755174,0.0,0.0,0.0,0.0,0.43890643274853813,0.13796754470877587
62.0,0.4,0.1,0.15,0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.4192397660818715,0.49157309941520483,0.0,0.27617573852337624,0.0,0.0,0.0,0.0,0.4554064327485382,0.13808786926168812
63.0,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.4247660818713452,0.4895730994152048,0.0,0.2977297706118267,0.0,0.0,0.0,0.0,0.457169590643275,0.14886488530591335
64.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.42502923976608203,0.4928362573099417,0.0,0.2980156308004453,0.0,0.0,0.0,0.0,0.45893274853801186,0.14900781540022265
65.0,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.4305555555555557,0.5118888888888891,0.0,0.2982986323871777,0.0,0.0,0.0,0.0,0.4712222222222224,0.14914931619358884
66.0,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.43081871345029255,0.5309415204678364,0.0,0.30384196185277956,0.0,0.0,0.0,0.0,0.48088011695906446,0.15192098092638978
67.0,0.25,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.43581871345029255,0.5439415204678364,0.0,0.29880354223425176,0.0,0.0,0.0,0.0,0.48988011695906447,0.14940177111712588
68.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.43081871345029255,0.5629941520467837,0.0,0.29381550681190927,0.0,0.0,0.0,0.0,0.49690643274853813,0.14690775340595463
69.0,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.43692982456140367,0.5776608187134504,0.000555555555555555,0.28887735174379015,0.0,0.0,0.0,0.0,0.5072953216374271,0.14471645364967284
70.0,0.2,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.4419298245614037,0.5856608187134504,0.0005499999999999995,0.28398857822635226,0.0,0.0,0.0,0.0,0.513795321637427,0.14226928911317613
71.0,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.4421929824561405,0.6047134502923978,0.0008076578947368411,0.29493816612829926,0.0,0.0,0.0,0.0,0.5234532163742691,0.14787291201151806
72.0,0.2,0.2,0.15,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.45219298245614054,0.6077134502923978,0.0,0.3099887844670163,0.0,0.0,0.0,0.0,0.5299532163742692,0.15499439223350814
73.0,0.15789473684210525,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.4524561403508774,0.6162397660818715,0.0,0.3048888966223461,0.0,0.0,0.0,0.0,0.5343479532163744,0.15244444831117304
74.0,0.25,0.1,0.2,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.4674561403508774,0.6192397660818715,0.005000000000000001,0.2998400076561226,0.0,0.0,0.0,0.0,0.5433479532163744,0.1524200038280613
75.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774561403508774,0.6172397660818715,0.0,0.2948416075795614,0.0,0.0,0.0,0.0,0.5473479532163744,0.1474208037897807
76.0,0.2,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4824561403508774,0.6252397660818715,0.0,0.3098931915037658,0.0,0.0,0.0,0.0,0.5538479532163745,0.1549465957518829
77.0,0.3157894736842105,0.0,0.05263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.48271929824561427,0.6495555555555557,0.0,0.30479425958872813,0.0,0.0,0.0,0.0,0.566137426900585,0.15239712979436407
78.0,0.3684210526315789,0.10526315789473684,0.0,0.3684210526315789,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.47771929824561427,0.6843976608187136,0.0,0.3102726327823145,0.0,0.0,0.0,0.0,0.5810584795321639,0.15513631639115724
79.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.47271929824561426,0.6973976608187136,0.0,0.3051699064544913,0.0,0.0,0.0,0.0,0.5850584795321639,0.15258495322724566
80.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835087719298248,0.6953976608187136,0.0,0.30011820738994643,0.0,0.0,0.0,0.0,0.5894532163742692,0.15005910369497322
81.0,0.15789473684210525,0.42105263157894735,0.05263157894736842,0.10526315789473684,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.48377192982456163,0.7039239766081873,0.0,0.3372222884739417,0.0,0.0,0.0,0.0,0.5938479532163745,0.16861114423697085
82.0,0.2,0.1,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.48377192982456163,0.7169239766081873,0.0,0.3418500655892023,0.0,0.0,0.0,0.0,0.6003479532163745,0.17092503279460114
83.0,0.1,0.2,0.05,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.48377192982456163,0.7199239766081873,0.0,0.3564315649333103,0.0,0.0,0.0,0.0,0.6018479532163745,0.17821578246665515
84.0,0.3,0.15,0.25,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.5037719298245616,0.7229239766081873,0.0,0.3658672492839772,0.0,0.0,0.0,0.0,0.6133479532163745,0.1829336246419886
85.0,0.3157894736842105,0.0,0.05263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.5040350877192985,0.7472397660818715,0.0,0.3602085767911374,0.0,0.0,0.0,0.0,0.625637426900585,0.1801042883955687
86.0,0.47368421052631576,0.0,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.5253508771929827,0.7662923976608188,0.0,0.354606491023226,0.0,0.0,0.0,0.0,0.6458216374269008,0.177303245511613
87.0,0.3157894736842105,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.54140350877193,0.7748187134502925,0.0,0.3595867419024674,0.0,0.0,0.0,0.0,0.6581111111111113,0.1797933709512337
88.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.54640350877193,0.7828187134502925,0.0,0.35399087448344274,0.0,0.0,0.0,0.0,0.6646111111111113,0.17699543724172137
89.0,0.2631578947368421,0.0,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.5519298245614037,0.7966081871345031,0.0,0.3484509657386083,0.0,0.0,0.0,0.0,0.6742690058479535,0.17422548286930414
90.0,0.3157894736842105,0.0,0.05263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.5521929824561406,0.8209239766081873,0.0,0.3429664560812222,0.0,0.0,0.0,0.0,0.686558479532164,0.1714832280406111
91.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5571929824561406,0.8289239766081873,0.0,0.33753679152041,0.0,0.0,0.0,0.0,0.6930584795321639,0.168768395760205
92.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633040935672516,0.8269239766081873,0.0,0.3321614236052059,0.0,0.0,0.0,0.0,0.6951140350877194,0.16608071180260295
93.0,0.3157894736842105,0.0,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.579356725146199,0.835450292397661,0.0,0.32683980936915386,0.0,0.0,0.0,0.0,0.7074035087719299,0.16341990468457693
94.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.594356725146199,0.853450292397661,0.0,0.3215714112754623,0.0,0.0,0.0,0.0,0.72390350877193,0.16078570563773115
95.0,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.5946198830409358,0.8725029239766083,0.0,0.32161885505744453,0.0,0.0,0.0,0.0,0.7335614035087721,0.16080942752872227
96.0,0.1,0.25,0.0,0.1,0.05,0.2,0.0,0.0,0.0,0.0,0.5896198830409358,0.8805029239766083,0.0,0.3364026665068701,0.0,0.0,0.0,0.0,0.7350614035087721,0.16820133325343506
97.0,0.25,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5996198830409358,0.8885029239766083,0.0,0.33103863984180143,0.0,0.0,0.0,0.0,0.744061403508772,0.16551931992090071
98.0,0.3684210526315789,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.6261988304093569,0.8917660818713452,0.0,0.3257282534433834,0.0,0.0,0.0,0.0,0.7589824561403511,0.1628641267216917
99.0,0.2,0.15,0.1,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.6311988304093569,0.8997660818713452,0.0,0.33547097090894956,0.0,0.0,0.0,0.0,0.765482456140351,0.16773548545447478
100.0,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6361988304093569,0.8977660818713452,0.0,0.35011626119986006,0.0,0.0,0.0,0.0,0.7669824561403511,0.17505813059993003
101.0,0.3684210526315789,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.6627777777777779,0.9010292397660821,0.0,0.34461509858786143,0.0,0.0,0.0,0.0,0.7819035087719299,0.17230754929393072
102.0,0.25,0.1,0.1,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.6677777777777779,0.9140292397660821,0.0,0.3491689476019828,0.0,0.0,0.0,0.0,0.79090350877193,0.1745844738009914
103.0,0.15,0.5,0.05,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.6677777777777779,0.9220292397660821,0.0,0.39367725812596294,0.0,0.0,0.0,0.0,0.7949035087719301,0.19683862906298147
104.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827777777777779,0.9200292397660821,0.0,0.3877404855447033,0.0,0.0,0.0,0.0,0.80140350877193,0.19387024277235165
105.0,0.35,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.6977777777777779,0.9330292397660821,0.0,0.3818630806892563,0.0,0.0,0.0,0.0,0.81540350877193,0.19093154034462814
106.0,0.15,0.4,0.0,0.15,0.0,0.4,0.0,0.0,0.0,0.0,0.6927777777777779,0.9460292397660821,0.0,0.4160444498823638,0.0,0.0,0.0,0.0,0.81940350877193,0.2080222249411819
107.0,0.4,0.05,0.2,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.707777777777778,0.9640292397660821,0.0,0.41488400538354014,0.0,0.0,0.0,0.0,0.83590350877193,0.20744200269177007
108.0,0.2777777777777778,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7194444444444447,0.9731403508771932,0.0,0.4087351653297047,0.0,0.0,0.0,0.0,0.846292397660819,0.20436758266485236
109.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7344444444444447,0.9711403508771932,0.0,0.4026478136764077,0.0,0.0,0.0,0.0,0.8527923976608189,0.20132390683820384
110.0,0.2,0.2,0.15,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.7444444444444447,0.9741403508771932,0.0,0.4166213355396436,0.0,0.0,0.0,0.0,0.8592923976608189,0.2083106677698218
111.0,0.05263157894736842,0.2631578947368421,0.0,0.05263157894736842,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.7394444444444447,0.97740350877193,0.0,0.43677091165793136,0.0,0.0,0.0,0.0,0.8584239766081874,0.21838545582896568
112.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594444444444447,0.97540350877193,0.0,0.43040320254135206,0.0,0.0,0.0,0.0,0.8674239766081874,0.21520160127067603
113.0,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.7597076023391816,0.9839298245614038,0.0,0.4346254863054122,0.0,0.0,0.0,0.0,0.8718187134502926,0.2173127431527061
114.0,0.25,0.2,0.1,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.7647076023391816,0.9969298245614038,0.0,0.4482792314423581,0.0,0.0,0.0,0.0,0.8808187134502927,0.22413961572117905
115.0,0.2631578947368421,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.7649707602339184,1.0159824561403512,0.0,0.4417964391279345,0.0,0.0,0.0,0.0,0.8904766081871348,0.22089821956396724
