scenario,benchmark_policy,seeds,runs,episodes_per_seed,tasks_total,variant_kind,semantic_success_rate_mean,semantic_success_rate_std,task_success_rate_mean,task_success_rate_std,average_accuracy_mean,average_accuracy_std,average_accuracy_mean_mean,average_accuracy_mean_std,average_uncertainty_mean,average_uncertainty_std,average_semantic_quality_gap_mean,average_semantic_quality_gap_std,average_epsilon_k_mean,average_epsilon_k_std,failed_epsilon_k_mean_mean,failed_epsilon_k_mean_std,failed_epsilon_k_min_mean,failed_epsilon_k_min_std,failed_epsilon_k_max_mean,failed_epsilon_k_max_std,average_q_quality_mean,average_q_quality_std,average_q_deadline_mean,average_q_deadline_std,average_q_energy_mean,average_q_energy_std,average_q_utm_mean,average_q_utm_std,average_mobility_energy_j_mean,average_mobility_energy_j_std,average_arrival_delay_s_mean,average_arrival_delay_s_std,average_coverage_gain_mean,average_coverage_gain_std,average_utm_conflict_risk_mean,average_utm_conflict_risk_std,average_delay_mean,average_delay_std,average_energy_mean,average_energy_std,average_payload_kb_mean,average_payload_kb_std,deadline_violation_rate_mean,deadline_violation_rate_std,utm_conflict_violation_rate_mean,utm_conflict_violation_rate_std,service_level_0_ratio_mean,service_level_0_ratio_std,service_level_1_ratio_mean,service_level_1_ratio_std,service_level_2_ratio_mean,service_level_2_ratio_std
edge_overload,proposed_two_timescale_ppo,"0,1,2",3,1,13,rl,0.683333,0.160728,0.616667,0.125831,0.640299,0.052857,0.839491,0.062615,0.382826,0.031812,0.069369,0.038088,0.624667,0.000577,0.636667,0.005774,0.633333,0.011547,0.64,0.0,0.273691,0.124682,1.047107,1.813643,607.290793,1051.858508,0.0,0.0,274.462971,340.283848,1.026106,1.777268,0.028337,0.049082,0.277778,0.173472,2.469744,1.888893,331.506713,338.676782,0.79672,0.11809,0.066667,0.11547,0.0,0.0,0.083333,0.144338,0.916667,0.144338,0.0,0.0
edge_overload,semantic_greedy,"0,1,2",3,1,36,heuristic,0.0,0.0,0.0,0.0,0.170033,0.294506,0.333333,0.57735,0.79495,0.0,0.469967,0.294506,0.64,0.0,0.64,0.0,0.64,0.0,0.64,0.0,3.054783,1.914291,3.981356,4.805837,1354.748973,163.169395,0.0,0.0,230.5,19.426817,1.143353,0.096363,0.048526,0.005532,0.555556,0.19245,5.117681,0.088302,439.562202,19.422358,161.893799,0.0,0.222222,0.173472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
low_snr_blockage,always_cache,"0,1,2",3,1,36,heuristic,0.027778,0.048112,0.027778,0.048112,0.365497,0.081241,0.399934,0.103028,0.126072,0.07655,0.391187,0.157543,0.753611,0.0828,0.75,0.088882,0.75,0.088882,0.75,0.088882,2.322168,1.080319,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182367,0.014456,85.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
low_snr_blockage,always_image,"0,1,2",3,1,36,heuristic,0.666667,0.57735,0.0,0.0,0.617072,0.534406,0.637505,0.552099,0.073413,0.018605,0.26,0.450333,0.793333,0.023094,0.26,0.450333,0.26,0.450333,0.26,0.450333,1.69,2.927166,153.251939,49.616596,10745.614557,1425.556028,0.0,0.0,1654.790291,211.877003,10.94438,1.401303,0.095677,0.033547,0.0,0.0,22.778254,6.538338,1872.204477,216.998524,44.149463,10.375585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
low_snr_blockage,always_semantic_token,"0,1,2",3,1,36,heuristic,0.666667,0.57735,0.0,0.0,0.630808,0.401707,0.669189,0.404788,0.09126,0.005477,0.204332,0.353914,0.793333,0.023094,0.26,0.450333,0.26,0.450333,0.26,0.450333,1.32816,2.300441,58.891582,2.9115,9536.937677,1378.536837,0.0,0.0,1654.790291,211.877003,10.94438,1.401303,0.095677,0.033547,0.0,0.0,11.897035,1.557103,1689.917118,212.019416,1.040813,0.017762,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
low_snr_blockage,lyapunov_greedy,"0,1,2",3,1,36,heuristic,0.027778,0.048112,0.027778,0.048112,0.365497,0.081241,0.399934,0.103028,0.126072,0.07655,0.391187,0.157543,0.753611,0.0828,0.75,0.088882,0.75,0.088882,0.75,0.088882,2.322168,1.080319,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182367,0.014456,85.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
low_snr_blockage,proposed_two_timescale_ppo,"0,1,2",3,1,36,rl,0.694444,0.529238,0.027778,0.048112,0.749804,0.299062,0.808792,0.251053,0.147458,0.108518,0.088524,0.153329,0.753611,0.0828,0.216667,0.375278,0.216667,0.375278,0.216667,0.375278,0.443506,0.768174,1419.738406,1358.233616,512.021017,762.643483,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.452706,206.700394,451.360672,289.705427,25.153123,21.363351,0.888889,0.19245,0.0,0.0,0.111111,0.19245,0.222222,0.3849,0.666667,0.57735
low_snr_blockage,semantic_greedy,"0,1,2",3,1,36,heuristic,0.694444,0.529238,0.027778,0.048112,0.71374,0.258087,0.788398,0.198342,0.161533,0.116303,0.08475,0.146792,0.753611,0.0828,0.216667,0.375278,0.216667,0.375278,0.216667,0.375278,0.525267,0.90979,60.105981,4.959386,8690.738309,1188.699487,0.0,0.0,1494.518348,212.687604,9.870051,1.423057,0.095796,0.033751,0.0,0.0,12.17822,1.910758,1597.820739,162.119851,15.285571,24.662983,0.972222,0.048112,0.0,0.0,0.027778,0.048112,0.666667,0.57735,0.305556,0.529238
nominal_patrol,always_cache,"0,1,2",3,1,36,heuristic,0.0,0.0,0.0,0.0,0.346792,0.083388,0.422314,0.075429,0.306747,0.058659,0.44543,0.065122,0.792222,0.043854,0.792222,0.043854,0.743333,0.086217,0.8,0.034641,2.370774,0.213051,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191041,0.008707,85.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nominal_patrol,always_image,"0,1,2",3,1,36,heuristic,0.111111,0.19245,0.027778,0.048112,0.463251,0.356296,0.601308,0.451898,0.358114,0.019229,0.29696,0.350035,0.758889,0.067357,0.746667,0.087369,0.743333,0.086217,0.763333,0.09815,1.781342,2.125482,18.675085,1.3368,1805.961562,510.812671,0.0,0.0,341.60141,116.972514,2.259268,0.773628,0.053695,0.015428,0.0,0.0,5.886402,0.842434,567.427431,130.278278,188.336447,10.868959,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nominal_patrol,always_semantic_token,"0,1,2",3,1,36,heuristic,0.194444,0.336787,0.055556,0.096225,0.612857,0.198473,0.791037,0.139327,0.325063,0.095329,0.152826,0.195931,0.749722,0.082312,0.746667,0.087369,0.743333,0.086217,0.763333,0.09815,0.993533,1.160906,11.541416,3.581913,1780.75846,630.092554,0.0,0.0,636.415964,266.450871,4.2091,1.762241,0.100952,0.039544,0.0,0.0,5.222071,1.940807,697.243169,282.551375,0.935188,0.163159,0.611111,0.315495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nominal_patrol,lyapunov_greedy,"0,1,2",3,1,36,heuristic,0.0,0.0,0.0,0.0,0.346792,0.083388,0.422314,0.075429,0.306747,0.058659,0.44543,0.065122,0.792222,0.043854,0.792222,0.043854,0.743333,0.086217,0.8,0.034641,2.370774,0.213051,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191041,0.008707,85.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nominal_patrol,proposed_two_timescale_ppo,"0,1,2",3,1,36,rl,0.555555,0.481125,0.0,0.0,0.716435,0.125205,0.865356,0.114967,0.289707,0.080619,0.087432,0.122566,0.792222,0.043854,0.761667,0.096738,0.743333,0.086217,0.763333,0.09815,0.598909,0.711519,78.580918,36.459459,11510.884485,6773.237764,0.0,0.0,2112.895673,1123.268968,13.931188,7.501068,0.11509,0.084141,0.0,0.0,15.635465,5.98851,2217.378398,1024.301304,43.520101,73.947398,0.916667,0.083334,0.0,0.0,0.111111,0.096225,0.611111,0.3849,0.277778,0.481125
nominal_patrol,semantic_greedy,"0,1,2",3,1,36,heuristic,0.027778,0.048112,0.027778,0.048112,0.435165,0.349628,0.567525,0.441158,0.351768,0.028698,0.314888,0.339457,0.749722,0.082312,0.746667,0.087369,0.743333,0.086217,0.763333,0.09815,1.92477,2.037728,18.692299,1.308993,1821.564246,530.86496,0.0,0.0,319.586378,83.905966,2.113666,0.554934,0.049351,0.010291,0.0,0.0,5.763544,0.652413,544.759841,95.072077,179.083239,25.49643,0.694444,0.267879,0.0,0.0,0.0,0.0,0.027778,0.048112,0.972222,0.048112
utm_conflict,always_cache,"0,1,2",3,1,30,heuristic,0.0,0.0,0.0,0.0,0.325901,0.176376,0.417949,0.191589,0.373249,0.006293,0.494099,0.176376,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.0,2.475775,0.86083,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189166,0.017211,85.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
utm_conflict,always_image,"0,1,2",3,1,30,heuristic,0.0,0.0,0.0,0.0,0.257299,0.445656,0.333333,0.57735,0.391401,0.0,0.562701,0.445656,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.0,3.094854,2.451105,41.156004,5.814852,4232.858102,112.976753,0.5,0.458258,831.04162,21.064573,5.496307,0.139316,0.142773,0.021882,0.033333,0.0,9.129373,0.152396,1040.14158,21.072098,196.318359,9.0502,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
utm_conflict,always_semantic_token,"0,1,2",3,1,30,heuristic,0.0,0.0,0.0,0.0,0.494116,0.240566,0.74359,0.222058,0.433148,0.036154,0.325884,0.240566,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.0,1.792362,1.323114,26.191665,5.347706,3328.793165,104.823994,0.5,0.458258,831.04162,21.064573,5.496307,0.139316,0.142773,0.021882,0.033333,0.0,6.341358,0.145441,865.938354,21.064624,1.188301,0.000173,0.833333,0.11547,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
utm_conflict,lyapunov_greedy,"0,1,2",3,1,30,heuristic,0.0,0.0,0.0,0.0,0.325901,0.176376,0.417949,0.191589,0.373249,0.006293,0.494099,0.176376,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.0,2.475775,0.86083,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189166,0.017211,85.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
utm_conflict,proposed_two_timescale_ppo,"0,1,2",3,1,30,rl,0.266667,0.46188,0.0,0.0,0.554433,0.243259,0.75,0.173589,0.369145,0.121948,0.273573,0.229441,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.0,1.352961,1.106902,31.170243,49.16185,4573.331984,7921.243356,0.0,0.0,950.229174,1510.745245,5.940669,10.289541,0.127713,0.221205,0.0,0.0,7.561873,9.559537,1042.277535,1459.414443,41.951312,70.912213,0.6,0.52915,0.0,0.0,0.1,0.1,0.633333,0.378594,0.266667,0.46188
utm_conflict,semantic_greedy,"0,1,2",3,1,30,heuristic,0.0,0.0,0.0,0.0,0.257299,0.445656,0.333333,0.57735,0.391401,0.0,0.562701,0.445656,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.0,3.094854,2.451105,41.156004,5.814852,4232.858102,112.976753,0.5,0.458258,831.04162,21.064573,5.496307,0.139316,0.142773,0.021882,0.033333,0.0,9.129373,0.152396,1040.14158,21.072098,196.318359,9.0502,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
