episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share
10.0,-82.16578799999999,-98.189538,-82.16578799999999,0.025,-2.0541446999999997,-2.45473845,0.875,0.425,0.40625000000000006,0.21750000000000003,0.5053518693745136,0.5183815188892186,0.5610493289232255,0.4490357268080117
11.0,-95.58301999999998,-114.71801999999997,-95.58301999999998,0.025,-2.3895754999999994,-2.867950499999999,0.95,0.425,0.45375000000000004,0.23875000000000002,0.5345717145502566,0.48252051223069425,0.5331072108522057,0.41721546665951614
12.0,-63.40730199999999,-83.46730200000002,-63.40730199999999,0.0,-1.5851825499999996,-2.0866825500000004,1.0,0.2,0.50375,0.24875000000000003,0.49925970233976835,0.49332133721560234,0.5747187880054117,0.43438295803219074
13.0,-68.04491799999997,-85.887418,-68.04491799999997,0.05,-1.7011229499999991,-2.14718545,0.725,0.325,0.54,0.265,0.5153206314146519,0.46954780163243404,0.599801404722035,0.44545511345937855
14.0,-64.374254,-82.399254,-64.374254,0.05,-1.6093563499999999,-2.05998135,0.675,0.325,0.57375,0.28125,0.5054392925202846,0.49048279505223036,0.6141394304856659,0.4501164685487747
15.0,-42.090875,-63.28587500000001,-42.090875,0.075,-1.052271875,-1.5821468750000003,0.85,0.15,0.61625,0.28875,0.5121586369499564,0.4869229665212333,0.6309487710148097,0.4630057122558354
16.0,-51.95291300000001,-72.09541300000001,-51.95291300000001,0.05,-1.2988228250000002,-1.8023853250000001,0.7,0.25,0.65125,0.30125,0.5355935808122159,0.42485733900219225,0.6412696949839594,0.3835119441449642
17.0,-57.327363,-79.22611299999998,-57.327363,0.025,-1.433184075,-1.9806528249999995,0.725,0.25,0.6875,0.31375000000000003,0.5620542265921833,0.43048643909394746,0.652700746975839,0.4107094400897623
18.0,-65.403066,-94.72556600000003,-65.403066,0.0,-1.6350766499999998,-2.3681391500000006,0.975,0.2,0.73625,0.32375000000000004,0.5070971112027765,0.42630225386470555,0.6156531301140785,0.38301167994365104
19.0,-56.73926800000001,-87.39551800000001,-56.73926800000001,0.025,-1.4184817000000003,-2.1848879500000002,0.975,0.15,0.7849999999999999,0.33125000000000004,0.535617900878191,0.4342364785820245,0.6404250333681704,0.41805983950197706
20.0,-71.056337,-98.12758699999999,-71.056337,0.025,-1.776408425,-2.453189675,0.725,0.325,0.8212499999999999,0.34750000000000003,0.5733834191560746,0.4196807445865124,0.6245528157651427,0.36104064636304967
21.0,-61.007270000000005,-88.29852000000002,-61.007270000000005,0.025,-1.5251817500000002,-2.2074630000000006,0.725,0.25,0.8574999999999999,0.36000000000000004,0.5754914500266313,0.3778454534709454,0.6410748360529539,0.3642387715093791
22.0,-61.879849,-94.13734900000001,-61.879849,0.025,-1.546996225,-2.3534337250000004,0.825,0.275,0.8987499999999999,0.37375,0.5193106154054403,0.43681587876752015,0.603559087753296,0.37925684665888554
23.0,-72.31105999999997,-111.99856,-72.31105999999997,0.0,-1.8077764999999992,-2.799964,1.0,0.25,0.94875,0.38625000000000004,0.5440702599287035,0.4233443757519125,0.6209879979118705,0.3638279879465699
24.0,-47.921931,-85.51943100000001,-47.921931,0.025,-1.198048275,-2.137985775,0.95,0.1,0.99625,0.39125000000000004,0.5543244092687967,0.39727967629209165,0.612495218589902,0.36848759970068934
25.0,-63.52257500000001,-106.11132500000002,-63.52257500000001,0.0,-1.5880643750000003,-2.6527831250000005,1.0,0.175,1.04625,0.4,0.5132026543468238,0.4030336993932724,0.6323218177482487,0.317934606384486
26.0,-60.708899,-94.40389899999997,-60.708899,0.025,-1.517722475,-2.360097474999999,0.7,0.275,1.0812499999999998,0.41375,0.5637443521618845,0.3718439041823148,0.6024800535738468,0.32469616673886775
27.0,-58.96772600000002,-92.71272599999999,-58.96772600000002,0.05,-1.4741931500000005,-2.31781815,0.675,0.275,1.1149999999999998,0.4275,0.5431205744221806,0.3610490658134222,0.6071087396591901,0.2747352514993399
28.0,-67.89877700000001,-113.16877699999998,-67.89877700000001,0.025,-1.6974694250000002,-2.8292194249999993,0.9,0.3,1.1599999999999997,0.4425,0.556065568059683,0.4056422806158661,0.6377059584632512,0.2690083338934928
29.0,-74.893085,-126.16058499999997,-74.893085,0.0,-1.872327125,-3.1540146249999994,1.0,0.275,1.2099999999999997,0.45625,0.5282390845790504,0.38141637118533256,0.6571372818872332,0.2679040023591369
30.0,-69.439098,-115.75659800000001,-69.439098,0.05,-1.73597745,-2.89391495,0.825,0.35,1.2512499999999998,0.47375,0.5431669047027827,0.4171008767187595,0.64101649941504,0.25661372386105363
31.0,-62.311052999999994,-101.00230299999997,-62.311052999999994,0.025,-1.5577763249999999,-2.525057574999999,0.65,0.325,1.2837499999999997,0.49,0.5829745024293661,0.38186200601980086,0.7120906360000373,0.23371943511255097
32.0,-73.377866,-117.46661599999999,-73.377866,0.025,-1.8344466499999998,-2.9366654,0.725,0.35,1.3199999999999996,0.5075,0.5734763951450585,0.4137795311026274,0.6560770913660525,0.2262931873388589
33.0,-64.278779,-117.38127899999999,-64.278779,0.025,-1.606969475,-2.9345319749999996,0.9,0.275,1.3649999999999995,0.52125,0.6067476034909487,0.38719739298336214,0.6226848063841464,0.23096976830624044
34.0,-52.969837999999996,-89.97483799999999,-52.969837999999996,0.075,-1.32424595,-2.24937095,0.525,0.4,1.3912499999999997,0.54125,0.6373552812486887,0.36375346899032596,0.6104623052552343,0.22908647164143617
35.0,-46.18728499999999,-102.06978499999997,-46.18728499999999,0.025,-1.1546821249999997,-2.551744624999999,0.975,0.075,1.4399999999999997,0.545,0.6321335065066815,0.39258185101673015,0.5675371362194418,0.22917751047573978
36.0,-60.16022099999999,-105.58022099999998,-60.16022099999999,0.025,-1.5040055249999997,-2.6395055249999997,0.675,0.3,1.4737499999999997,0.56,0.6952994988113642,0.34912806626409304,0.5422798333987593,0.19314823449961846
37.0,-50.03913299999999,-109.40163299999999,-50.03913299999999,0.05,-1.2509783249999997,-2.7350408249999996,0.95,0.15,1.5212499999999998,0.5675,0.6658249530047179,0.338144000787288,0.5735995615944266,0.21876967458613222
38.0,-45.89703500000001,-107.314535,-45.89703500000001,0.0,-1.1474258750000002,-2.682863375,1.0,0.025,1.5712499999999998,0.56875,0.7012930552363397,0.3085229431651533,0.5877382209077477,0.24018775813840326
39.0,-45.354575,-100.04957499999999,-45.354575,0.05,-1.133864375,-2.501239375,0.825,0.125,1.6124999999999998,0.575,0.7211290692538024,0.28409593956544993,0.6071548179984093,0.22387557777389883
40.0,-58.174111999999994,-116.21161199999999,-58.174111999999994,0.1,-1.4543528,-2.9052903,0.775,0.35,1.6512499999999999,0.5924999999999999,0.7183371120989323,0.27175619045272464,0.6136543827578425,0.21008063653856518
41.0,-54.75063,-108.56188,-54.75063,0.05,-1.3687657500000001,-2.714047,0.725,0.25,1.6874999999999998,0.6049999999999999,0.7201815417259929,0.24466923693660636,0.585422519929707,0.18363629149086774
42.0,-50.48361900000001,-119.32111900000001,-50.48361900000001,0.025,-1.2620904750000004,-2.983027975,0.975,0.125,1.7362499999999998,0.6112499999999998,0.7103150505721569,0.25455421433784065,0.5717922071516515,0.21124270190112293
43.0,-52.091109,-110.804859,-52.091109,0.025,-1.3022777250000002,-2.770121475,0.775,0.2,1.775,0.6212499999999999,0.6801880570054054,0.24793879660777746,0.5226871642395855,0.19482248472236094
44.0,-50.594774,-122.304774,-50.594774,0.025,-1.2648693500000001,-3.05761935,0.975,0.1,1.82375,0.6262499999999999,0.6536528716981411,0.25275753641501064,0.5967341621220111,0.2086333191860467
45.0,-35.368742999999995,-104.09999299999998,-35.368742999999995,0.075,-0.8842185749999999,-2.6024998249999998,0.925,0.05,1.8699999999999999,0.6287499999999998,0.6709126636385918,0.23155707642436027,0.6384069289788603,0.22649890311434867
46.0,-48.832798000000004,-123.02029800000001,-48.832798000000004,0.025,-1.22081995,-3.0755074500000004,0.975,0.05,1.91875,0.6312499999999998,0.6827822256088257,0.2293398676579818,0.6319598398283123,0.23491050983965395
47.0,-44.913765999999995,-121.00751600000001,-44.913765999999995,0.025,-1.12284415,-3.0251879,0.975,0.05,1.9675,0.6337499999999997,0.689560319557786,0.2195696863438934,0.6358616779148578,0.21900715653412045
48.0,-46.962484,-121.66123400000001,-46.962484,0.0,-1.1740621,-3.04153085,0.925,0.075,2.01375,0.6374999999999997,0.6594528357833624,0.18538119893986724,0.6178452796265481,0.17533557750377804
49.0,-47.99820000000001,-115.52445000000002,-47.99820000000001,0.05,-1.1999550000000003,-2.8881112500000006,0.775,0.2,2.0524999999999998,0.6474999999999997,0.668150298282504,0.19266951986588537,0.6456589072123169,0.17419848909787838
50.0,-50.243069000000006,-120.45556899999997,-50.243069000000006,0.025,-1.2560767250000002,-3.0113892249999994,0.8,0.175,2.0925,0.6562499999999998,0.722625397309661,0.1720720316562802,0.6331497578024864,0.18414885474368928
51.0,-66.079989,-147.97248899999997,-66.079989,0.025,-1.651999725,-3.699312224999999,0.9,0.25,2.1374999999999997,0.6687499999999997,0.6789692601263523,0.19973508486524222,0.6031200401782991,0.1784574957191945
52.0,-50.548804000000004,-136.58630399999998,-50.548804000000004,0.025,-1.2637201,-3.4146575999999995,0.975,0.1,2.18625,0.6737499999999997,0.6678555587679149,0.2038760085124522,0.6395339688658714,0.21414880326762792
53.0,-59.965502,-139.014252,-59.965502,0.0,-1.49913755,-3.4753563,0.85,0.175,2.22875,0.6824999999999998,0.6966606003493073,0.17323734773322938,0.6255664839074018,0.18911246044840663
54.0,-44.156495,-131.760245,-44.156495,0.0,-1.103912375,-3.294006125,0.975,0.025,2.2775,0.6837499999999997,0.6626184237152337,0.15605688411742444,0.6688670162260533,0.20684896463528277
55.0,-41.09648700000001,-128.325237,-41.09648700000001,0.025,-1.0274121750000003,-3.208130925,0.95,0.025,2.3249999999999997,0.6849999999999997,0.7057837603837254,0.17037322451826187,0.6565235179662704,0.2087079134304076
56.0,-42.95037899999999,-135.950379,-42.95037899999999,0.0,-1.0737594749999997,-3.398759475,1.0,0.0,2.3749999999999996,0.6849999999999997,0.743003557935357,0.15602913992479442,0.6335761900767685,0.19018011343665425
57.0,-38.380021,-131.005021,-38.380021,0.025,-0.9595005249999999,-3.275125525,0.975,0.0,2.4237499999999996,0.6849999999999997,0.7964354299604892,0.15596897878684102,0.6552299285233021,0.17468975190632047
58.0,-40.702743000000005,-135.22899299999997,-40.702743000000005,0.025,-1.017568575,-3.3807248249999993,0.975,0.0,2.4724999999999997,0.6849999999999997,0.7921481939852237,0.1660794957354665,0.6578462694585323,0.16228545229323205
59.0,-38.16755100000001,-134.59505099999998,-38.16755100000001,0.025,-0.9541887750000002,-3.3648762749999994,0.975,0.0,2.5212499999999998,0.6849999999999997,0.7998908711969853,0.13970242858864365,0.6155461202338337,0.14034351843409237
60.0,-42.819002,-143.669002,-42.819002,0.0,-1.07047505,-3.59172505,1.0,0.0,2.5712499999999996,0.6849999999999997,0.8222907661795616,0.142195866368711,0.6102515088394285,0.1325542544657364
61.0,-42.91706700000001,-145.76706699999997,-42.91706700000001,0.0,-1.0729266750000002,-3.6441766749999993,1.0,0.0,2.6212499999999994,0.6849999999999997,0.8579706438481806,0.13870800543110823,0.6272222865670919,0.12981353124231101
62.0,-42.82704899999999,-147.67704899999998,-42.82704899999999,0.0,-1.0706762249999997,-3.6919262249999996,1.0,0.0,2.6712499999999992,0.6849999999999997,0.8535965162813666,0.1413778063142672,0.622787168599665,0.11369105706736445
63.0,-38.494566999999996,-142.673317,-38.494566999999996,0.025,-0.9623641749999999,-3.566832925,0.975,0.0,2.7199999999999993,0.6849999999999997,0.859872194379568,0.13697921575512734,0.6437619091197848,0.1264739902382717
64.0,-38.461524,-144.54152399999998,-38.461524,0.025,-0.9615381,-3.6135380999999995,0.975,0.0,2.7687499999999994,0.6849999999999997,0.8440420671701432,0.18116882271599016,0.6397770142182708,0.13383359370101242
65.0,-42.87421900000001,-153.62421899999993,-42.87421900000001,0.0,-1.0718554750000002,-3.840605474999998,1.0,0.0,2.818749999999999,0.6849999999999997,0.8052666586637496,0.19512111114338043,0.6385561949163676,0.12271114515326917
66.0,-40.637513999999996,-150.56876399999996,-40.637513999999996,0.025,-1.0159378499999998,-3.764219099999999,0.975,0.0,2.8674999999999993,0.6849999999999997,0.8238619061112404,0.18282860475126655,0.6558606227487325,0.1451742624072358
67.0,-38.27404,-150.10653999999994,-38.27404,0.025,-0.956851,-3.7526634999999984,0.975,0.0,2.9162499999999993,0.6849999999999997,0.8209403672814372,0.17187575870193544,0.6385107192024588,0.1275595082640648
68.0,-42.895188999999995,-159.54518899999997,-42.895188999999995,0.0,-1.0723797249999998,-3.988629724999999,1.0,0.0,2.966249999999999,0.6849999999999997,0.7948102233707903,0.14612575666978952,0.6400028157830236,0.09991539089847357
69.0,-43.782568,-157.18506800000003,-43.782568,0.025,-1.0945642,-3.929626700000001,0.95,0.025,3.013749999999999,0.6862499999999997,0.8079823224544525,0.15719196275807917,0.6582179070860147,0.08867982438905164
70.0,-42.916781,-163.46678099999997,-42.916781,0.0,-1.072919525,-4.086669525,1.0,0.0,3.063749999999999,0.6862499999999997,0.7979840591549872,0.1514534036954865,0.6516510732620955,0.1056231145747006
71.0,-44.857366999999996,-168.093617,-44.857366999999996,0.0,-1.1214341749999999,-4.202340425,1.0,0.025,3.1137499999999987,0.6874999999999997,0.8292578926384447,0.14050945413764565,0.6788101346939803,0.14897618962451814
72.0,-42.960958999999995,-167.51095899999996,-42.960958999999995,0.0,-1.0740239749999998,-4.187773974999999,1.0,0.0,3.1637499999999985,0.6874999999999997,0.8529308307766914,0.12155260669998827,0.6500781009718775,0.1428707584142685
73.0,-40.348465,-163.73471499999997,-40.348465,0.025,-1.008711625,-4.093367874999999,0.975,0.0,3.2124999999999986,0.6874999999999997,0.8651064715981482,0.12036320591578258,0.5722155584394932,0.10880907288566233
74.0,-45.987542000000005,-171.96254199999998,-45.987542000000005,0.0,-1.14968855,-4.29906355,0.975,0.025,3.2612499999999986,0.6887499999999996,0.8715661696791648,0.12076632793759927,0.5882132017686963,0.12184196067042645
75.0,-42.590592,-170.46809199999998,-42.590592,0.025,-1.0647648,-4.2617023,0.975,0.025,3.3099999999999987,0.6899999999999996,0.8520486814975738,0.1222607306786813,0.6517858444750312,0.11490420423727483
76.0,-38.376498999999995,-167.46649899999994,-38.376498999999995,0.025,-0.9594124749999999,-4.1866624749999986,0.975,0.0,3.358749999999999,0.6899999999999996,0.8666652178466323,0.11618638712447135,0.6910720107853412,0.08469492902653292
77.0,-49.064972000000004,-178.07747199999994,-49.064972000000004,0.0,-1.2266243000000001,-4.451936799999999,0.95,0.05,3.4062499999999987,0.6924999999999996,0.8585936093330384,0.10514086465118458,0.6846262449026108,0.0973699110839516
78.0,-42.488306,-173.31080599999999,-42.488306,0.025,-1.06220765,-4.33277015,0.95,0.05,3.4537499999999985,0.6949999999999995,0.8589190490245817,0.09833326083375142,0.5887338567599656,0.11062478552758696
79.0,-38.41573999999999,-173.11198999999993,-38.41573999999999,0.025,-0.9603934999999998,-4.327799749999999,0.975,0.0,3.5024999999999986,0.6949999999999995,0.8558592287003993,0.09793699658126573,0.6264459974765776,0.115166472193785
80.0,-40.027278,-176.62477799999994,-40.027278,0.025,-1.0006819500000002,-4.415619449999999,0.975,0.0,3.5512499999999987,0.6949999999999995,0.813540871113539,0.08889296706533059,0.5306398570388555,0.11606629099044949
81.0,-42.119612000000004,-184.16961199999997,-42.119612000000004,0.0,-1.0529903,-4.604240299999999,1.0,0.0,3.6012499999999985,0.6949999999999995,0.8337119680047035,0.0860300835268572,0.40895358503237367,0.132088907957077
82.0,-42.14805200000001,-186.198052,-42.14805200000001,0.0,-1.0537013000000002,-4.6549513,1.0,0.0,3.6512499999999983,0.6949999999999995,0.8516729223132133,0.08763301872182636,0.40999888952821495,0.11969075289089234
83.0,-39.95015400000001,-182.34890399999998,-39.95015400000001,0.025,-0.9987538500000003,-4.558722599999999,0.975,0.0,3.6999999999999984,0.6949999999999995,0.8543924252688884,0.08073498527519404,0.44434135788306584,0.12721907373797148
84.0,-33.232442000000006,-173.8324419999999,-33.232442000000006,0.05,-0.8308110500000001,-4.345811049999997,0.95,0.0,3.7474999999999983,0.6949999999999995,0.8624521745741367,0.07641373486025259,0.3729953484013676,0.1852109556682408
85.0,-37.49021,-183.64270999999997,-37.49021,0.025,-0.93725525,-4.591067749999999,0.975,0.0,3.7962499999999983,0.6949999999999995,0.8686980681121348,0.07793484420690219,0.3407246881611646,0.12663550728280096
86.0,-41.997727000000005,-193.84772699999996,-41.997727000000005,0.0,-1.0499431750000001,-4.846193174999999,1.0,0.0,3.846249999999998,0.6949999999999995,0.8886168957948687,0.0754283093108097,0.3642236708402634,0.13546464114729317
87.0,-37.101710000000004,-187.10545999999994,-37.101710000000004,0.025,-0.9275427500000001,-4.677636499999998,0.975,0.0,3.8949999999999982,0.6949999999999995,0.8449900546967983,0.07239342323562593,0.29359767948091037,0.13819343559816477
88.0,-32.411893,-180.42189299999995,-32.411893,0.05,-0.810297325,-4.510547324999999,0.95,0.0,3.942499999999998,0.6949999999999995,0.8740143127441409,0.08146700889221391,0.22982873453013603,0.12261407056916507
89.0,-37.096192,-190.8536919999999,-37.096192,0.025,-0.9274048,-4.771342299999998,0.975,0.0,3.991249999999998,0.6949999999999995,0.8711707225441934,0.07732072025886735,0.22872682179510587,0.1381390272271819
90.0,-41.54798499999998,-201.1979849999999,-41.54798499999998,0.0,-1.0386996249999996,-5.029949624999998,1.0,0.0,4.041249999999998,0.6949999999999995,0.8411424476504326,0.08045102895353923,0.24134865310229361,0.12775463554589078
91.0,-43.24660000000002,-201.55034999999995,-43.24660000000002,0.0,-1.0811650000000006,-5.038758749999999,0.975,0.025,4.089999999999998,0.6962499999999995,0.8315992648601531,0.08605134400306266,0.2238196254521608,0.13329870970826593
92.0,-36.94388400000001,-196.45388399999996,-36.94388400000001,0.025,-0.9235971000000003,-4.911347099999999,0.975,0.0,4.138749999999998,0.6962499999999995,0.8149751095473767,0.0792414950055536,0.2415878647398204,0.12269638101756572
93.0,-39.09414900000001,-200.50539899999987,-39.09414900000001,0.025,-0.9773537250000002,-5.0126349749999966,0.975,0.0,4.187499999999998,0.6962499999999995,0.7817859080433844,0.07954849286237732,0.21033481238782406,0.09828036793228237
94.0,-39.05244499999999,-202.36494499999998,-39.05244499999999,0.025,-0.9763111249999998,-5.059123625,0.975,0.0,4.236249999999998,0.6962499999999995,0.809181282430887,0.0763992344099097,0.20525819719582797,0.06841928014764562
95.0,-34.665044,-195.64254399999996,-34.665044,0.05,-0.8666261000000001,-4.891063599999999,0.95,0.0,4.283749999999999,0.6962499999999995,0.7426124756783244,0.0872372908750549,0.21776052263006568,0.08009543251246214
96.0,-32.267236,-195.04973599999997,-32.267236,0.05,-0.8066808999999999,-4.876243399999999,0.95,0.0,4.331249999999999,0.6962499999999995,0.7208699694275855,0.08902559022069909,0.19926858197711417,0.08250778865255416
97.0,-36.558122999999995,-205.47687299999998,-36.558122999999995,0.025,-0.9139530749999999,-5.136921825,0.975,0.0,4.379999999999999,0.6962499999999995,0.7922599196732045,0.08548141933511942,0.1637257250333205,0.06992464656336235
98.0,-32.04245699999999,-198.482457,-32.04245699999999,0.05,-0.8010614249999998,-4.962061425,0.95,0.0,4.427499999999999,0.6962499999999995,0.8195435596108437,0.07864747070008889,0.14409645330160853,0.06664449172047898
99.0,-41.16740900000001,-218.26740899999993,-41.16740900000001,0.0,-1.0291852250000004,-5.456685224999998,1.0,0.0,4.477499999999999,0.6962499999999995,0.8055413539111613,0.08847800399409607,0.1503676271252334,0.06845253167720512
100.0,-34.33054999999999,-204.47554999999997,-34.33054999999999,0.05,-0.8582637499999997,-5.111888749999999,0.95,0.0,4.5249999999999995,0.6962499999999995,0.8160422017276285,0.09343042921740559,0.13079959359485657,0.05970285443472676
101.0,-32.279873,-204.22987299999997,-32.279873,0.05,-0.806996825,-5.105746824999999,0.95,0.0,4.5725,0.6962499999999995,0.7862782903611661,0.09084428782924078,0.15338649180252106,0.055958666278049365
102.0,-36.811059000000014,-215.13855900000001,-36.811059000000014,0.025,-0.9202764750000003,-5.378463975000001,0.975,0.0,4.62125,0.6962499999999995,0.8111238122880462,0.08677721975720487,0.15693573553487658,0.06550155512453057
103.0,-41.150344000000004,-226.000344,-41.150344000000004,0.0,-1.0287586000000002,-5.6500086000000005,1.0,0.0,4.67125,0.6962499999999995,0.8257499122321607,0.08619688727892935,0.13216596433520322,0.053785973191261285
104.0,-32.20167,-209.70917,-32.20167,0.05,-0.80504175,-5.24272925,0.95,0.0,4.71875,0.6962499999999995,0.8318028924763203,0.084781660286244,0.11722132446430626,0.051006604914087796
105.0,-41.007629,-229.757629,-41.007629,0.0,-1.025190725,-5.743940725,1.0,0.0,4.76875,0.6962499999999995,0.8164072538912297,0.0843581581651233,0.09405639573000371,0.0536550983437337
106.0,-36.622941,-222.60419100000001,-36.622941,0.025,-0.9155735249999999,-5.565104775,0.975,0.0,4.8175,0.6962499999999995,0.8286350191533565,0.08912701522698624,0.11983692428842185,0.05907059572078286
107.0,-38.855837,-226.73833699999997,-38.855837,0.025,-0.971395925,-5.668458424999999,0.975,0.0,4.86625,0.6962499999999995,0.7989737050533293,0.0884307991631795,0.16884775075316427,0.05034036005963573
108.0,-41.21742400000001,-235.86742400000003,-41.21742400000001,0.0,-1.0304356000000001,-5.8966856000000005,1.0,0.0,4.91625,0.6962499999999995,0.8080233295261863,0.09799514607060703,0.1715098922261968,0.047255860763834784
109.0,-36.74940000000001,-228.48315000000002,-36.74940000000001,0.025,-0.9187350000000002,-5.712078750000001,0.975,0.0,4.965,0.6962499999999995,0.7999416988790035,0.1058599759114441,0.15147826704755424,0.05163850662601181
110.0,-41.252780000000016,-239.85277999999994,-41.252780000000016,0.0,-1.0313195000000004,-5.9963194999999985,1.0,0.0,5.015,0.6962499999999995,0.8056840090453623,0.10422909816144965,0.17613215162977575,0.04603688197699375
111.0,-41.205881,-241.80588099999994,-41.205881,0.0,-1.030147025,-6.045147024999999,1.0,0.0,5.0649999999999995,0.6962499999999995,0.8116552745103839,0.10994581305189058,0.1700817069364712,0.04645896831410935
112.0,-41.325824999999995,-243.92582499999997,-41.325824999999995,0.0,-1.033145625,-6.098145624999999,1.0,0.0,5.114999999999999,0.6962499999999995,0.7978744655251504,0.11848794755293057,0.20765167113766075,0.04803280916018412
113.0,-36.65251799999999,-236.137518,-36.65251799999999,0.025,-0.9163129499999998,-5.90343795,0.975,0.0,5.163749999999999,0.6962499999999995,0.8297378160059452,0.11142519720713606,0.20706285476125771,0.05714581868518145
114.0,-41.263799000000006,-247.81379899999996,-41.263799000000006,0.0,-1.0315949750000002,-6.195344974999999,1.0,0.0,5.213749999999999,0.6962499999999995,0.779424891680479,0.10944251306587831,0.17676179070770742,0.05038373091840185
115.0,-41.324799000000006,-249.87479899999994,-41.324799000000006,0.0,-1.0331199750000002,-6.246869974999998,1.0,0.0,5.263749999999999,0.6962499999999995,0.7834460117518902,0.11618250355240889,0.1863788361437619,0.06104800261743367
116.0,-36.663864,-241.95011399999993,-36.663864,0.025,-0.9165965999999999,-6.048752849999998,0.975,0.0,5.312499999999999,0.6962499999999995,0.8317163221538069,0.11347149356734006,0.20864734405465427,0.05769839430856518
117.0,-32.504889,-234.379889,-32.504889,0.05,-0.8126222249999999,-5.859497225,0.95,0.0,5.359999999999999,0.6962499999999995,0.8374525296688079,0.11709087434690446,0.2190584626663476,0.048079707165714344
118.0,-36.594205,-240.274205,-36.594205,0.05,-0.9148551250000001,-6.0068551249999995,0.95,0.0,5.4075,0.6962499999999995,0.8872181386053561,0.11347845407901333,0.18375783186964695,0.03739055806398393
119.0,-41.143976,-257.44397599999996,-41.143976,0.0,-1.0285994,-6.436099399999999,1.0,0.0,5.4575,0.6962499999999995,0.8816963080763817,0.12818805084796625,0.1526826123474166,0.03944608856458216
