episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
20.0,-29.031683000000005,-29.031683000000005,-29.031683000000005,-29.031683000000005,0.0,-2.9031683000000004,-2.9031683000000004,-2.9031683000000004,0.48583679999999996,0.3799118,21.0332933,0.33416320000000005,1.6787900000000004,22.0867402,1966.0734202999997,0.7,0.7,3.3416320000000006,44.534599,3887.3777579999996,2.0,2.0,0.4,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0425,0.225,0.7416557109355926,0.28334104307470315,0.23711832982301714,0.14634120307862758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,-35.243488,-35.243488,-35.243488,-35.243488,0.0,-3.5243488,-3.5243488,-3.5243488,0.48583679999999996,0.3799118,62.149399100000004,0.3341632,1.4925967999999998,26.7525716,2217.3090617999997,3.6,2.2,3.341632,46.990659,3839.1623579999996,8.0,4.0,0.4,1.0,0.4,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.042125,0.22375,0.7618661355376244,0.3163291234570504,0.2686619130373001,0.2610482696294784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,-27.038324,-27.038324,-27.038324,-27.038324,0.0,-2.7038324,-2.7038324,-2.7038324,0.3806097999999999,0.3768972,41.4725361,0.43939019999999995,1.9242227999999997,26.955159,2322.7353617999997,2.9,1.4,4.393902,36.83455,3117.451865,6.0,2.0,0.3,1.0,0.3,0.0,1.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.04175,0.2225,0.7886613618433476,0.2166668946475506,0.1685694396495819,0.18628503644466402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,-49.64409800000001,-49.64409800000001,-49.64409800000001,-49.64409800000001,0.0,-4.9644098,-4.9644098,-4.9644098,0.2728154,0.40052180000000004,76.6749698,0.5471845999999999,2.716097499999999,33.4598377,2728.4575868,5.1,2.6,5.471845999999999,66.750438,5216.808388,9.0,5.0,0.6,1.0,0.6,0.0,1.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.041375,0.22125,0.6012696064710616,0.5272577465108872,0.33578082129359244,0.23419231766462323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,-51.265505000000005,-51.265505000000005,-51.265505000000005,-51.265505000000005,0.0,-5.1265505000000005,-5.1265505000000005,-5.1265505000000005,0.22237279999999998,0.4013726,95.7842922,0.5976272,3.2262058,45.173725499999996,3646.7824572,4.3,3.0,5.976272,75.66037499999999,5860.113112,6.0,4.0,0.7,1.0,0.7,0.0,1.0,0.0,0.7,0.4,0.0,0.0,0.0,0.0,0.041,0.22,0.48044870740175244,0.5999664859869956,0.34844606393575667,0.2925681490898132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,-34.710791,-34.710791,-34.710791,-34.710791,0.0,-3.4710791,-3.4710791,-3.4710791,0.4092231,0.4050822,19.4658427,0.41077689999999994,2.4937247,29.520641700000006,2552.8793633,2.8,1.7,4.107768999999999,41.393593,3543.0506320000004,7.0,3.0,0.4,1.0,0.4,0.0,1.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.040625,0.21875,0.768626300483942,0.29063201658902177,0.2241147171258926,0.18277631437778472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,-25.064008,-25.064008,-25.064008,-25.064008,0.0,-2.5064008,-2.5064008,-2.5064008,0.38862070000000004,0.3917074000000001,38.3374849,0.43137929999999985,2.626576899999999,28.967278800000003,2532.9753637000003,1.0,0.0,4.313792999999999,36.390128000000004,3162.2174079999995,1.0,0.0,0.3,1.0,0.3,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.04025,0.2175,0.7759596283733845,0.2130036264092446,0.16770329964160918,0.1643795783817768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,-6.439438,-6.439438,-6.439438,-6.439438,0.0,-0.6439438,-0.6439438,-0.6439438,0.5289899,0.38032270000000007,0.0,0.2910100999999999,1.4900179999999996,0.0,0.0,4.5,0.0,2.9101009999999987,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039875,0.21625,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,-29.604257999999998,-29.604257999999998,-29.604257999999998,-29.604257999999998,0.0,-2.9604258,-2.9604258,-2.9604258,0.42377239999999994,0.377722,41.4725361,0.39622760000000007,2.0511764,18.052459300000002,1505.1166678999998,2.8,1.3,3.9622760000000006,37.883339,3175.988553,7.0,3.0,0.3,1.0,0.3,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0395,0.215,0.7914566127359868,0.2458753775984764,0.1681153920888901,0.1446457901597023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,-10.698344,-10.698344,-10.698344,-10.698344,0.0,-1.0698344,-1.0698344,-1.0698344,0.23757919999999996,0.37115259999999994,0.0,0.5824208,2.8580136,0.0,0.0,0.0,0.0,5.824208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039125,0.21375,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,-12.126660000000001,-12.126660000000001,-12.126660000000001,-12.126660000000001,0.0,-1.212666,-1.212666,-1.212666,0.27319949999999993,0.37046149999999994,0.1188101,0.5468004999999999,2.8930987999999997,3.3123512999999996,300.3137058,4.5,0.3,5.468004999999999,11.041170999999999,1001.0456859999999,9.0,1.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.03875,0.2125,0.9144399663805961,0.07051558878984451,0.0628090074658394,0.05281102132797242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,-23.524637000000002,-23.524637000000002,-23.524637000000002,-23.524637000000002,0.0,-2.3524637000000004,-2.3524637000000004,-2.3524637000000004,0.40354080000000003,0.38459460000000006,38.2186448,0.4164591999999999,2.0383125999999994,8.0098643,681.0024176,4.1,0.1,4.164591999999999,27.257115,2270.987984,6.0,1.0,0.2,1.0,0.2,0.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.038375,0.21125,0.8651697484552863,0.14271709810333252,0.12515595528483392,0.08657732862234116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,-14.067919999999999,-14.067919999999999,-14.067919999999999,-14.067919999999999,0.0,-1.4067919999999998,-1.4067919999999998,-1.4067919999999998,0.2133184,0.37169279999999993,0.1188101,0.6066815999999998,3.0574589999999997,11.262123,1074.260423,0.0,0.0,6.066815999999998,11.262122999999999,1074.260423,0.0,0.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.038,0.21,0.9297711291909219,0.06731942948665622,0.04801685890555383,0.05526798593997956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,-30.451037999999997,-30.451037999999997,-30.451037999999997,-30.451037999999997,0.0,-3.0451037999999997,-3.0451037999999997,-3.0451037999999997,0.3995116,0.3782622,41.5913462,0.4204884,2.6230082,20.5804731,1836.1335248999999,2.2,0.3,4.204884,48.965869999999995,4165.739267,4.0,2.0,0.4,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.037625,0.20875,0.7178728593587875,0.30178737409887313,0.23209889617562296,0.1396548989713192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,-16.327398000000002,-16.327398000000002,-16.327398000000002,-16.327398000000002,0.0,-1.6327398000000002,-1.6327398000000002,-1.6327398000000002,0.2996435999999999,0.37334239999999996,0.1188101,0.5203564,2.4856272,6.410479200000002,573.2874948000001,2.1,0.6,5.203564,10.684132000000002,955.4791580000001,6.0,1.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.037250000000000005,0.2075,0.913092088714242,0.048825885027313214,0.06685715663433076,0.029353399619460107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,-10.701270000000001,-10.701270000000001,-10.701270000000001,-10.701270000000001,0.0,-1.070127,-1.070127,-1.070127,0.23757919999999996,0.37115259999999994,0.0,0.5824208,2.8580136,0.0,0.0,0.0,0.0,5.824208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036875,0.20625,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,-2.2595199999999998,-2.2595199999999998,-2.2595199999999998,-2.2595199999999998,0.0,-0.225952,-0.225952,-0.225952,0.5535538000000001,0.37775240000000004,0.0,0.26644619999999986,1.2689428999999994,0.0,0.0,3.6,0.0,2.6644619999999986,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036500000000000005,0.20500000000000002,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,-13.918223,-13.918223,-13.918223,-13.918223,0.0,-1.3918222999999998,-1.3918222999999998,-1.3918222999999998,0.2133184,0.37169279999999993,0.1188101,0.6066815999999998,3.1815877999999995,8.450582399999998,802.2740656000001,1.9,0.0,6.066815999999998,10.563227999999999,1002.842582,2.0,0.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.036125000000000004,0.20375,0.9251035690903663,0.08446652469005586,0.06668167686462403,0.030009230032563217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,-10.675914,-10.675914,-10.675914,-10.675914,0.0,-1.0675914,-1.0675914,-1.0675914,0.5044260000000002,0.38289300000000004,0.0,0.31557399999999985,1.7356569999999991,0.0,0.0,5.5,0.0,3.1557399999999984,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035750000000000004,0.2025,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,-10.708283,-10.708283,-10.708283,-10.708283,0.0,-1.0708283,-1.0708283,-1.0708283,0.151254,0.36950299999999997,0.0,0.6687459999999998,3.6781029999999992,0.0,0.0,5.5,0.0,6.687459999999998,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035375000000000004,0.20124999999999998,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,-17.500326,-17.500326,-17.500326,-17.500326,0.0,-1.7500326000000002,-1.7500326000000002,-1.7500326000000002,0.2133184,0.3716928,20.676863,0.6066815999999998,3.429845399999999,5.654858399999999,471.8018664,5.5,0.4,6.066815999999998,14.137145999999998,1179.504666,10.0,1.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.035,0.2,0.9420381856560706,0.06713696297969819,0.08067532992362977,0.046532869368791585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,-14.869584,-14.869584,-14.869584,-14.869584,0.0,-1.4869584,-1.4869584,-1.4869584,0.4895059,0.39000580000000007,0.1188401,0.33049409999999985,1.8699378999999994,9.3117555,879.9615944999999,1.0,0.0,3.3049409999999986,10.346395000000001,977.735105,1.0,0.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.034625,0.19875,0.951815433382988,0.06627027538385394,0.08340780568122864,0.03833219367265702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,-9.689582,-9.689582,-9.689582,-9.689582,0.0,-0.9689582,-0.9689582,-0.9689582,0.27319949999999993,0.37046149999999994,0.1188101,0.5468004999999999,2.7689699999999995,5.3235315,509.9602704999999,3.0,0.0,5.468004999999999,10.647063,1019.920541,4.0,0.0,0.1,1.0,0.1,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03425,0.1975,0.9576721153259278,0.06837429133024217,0.06893664914369584,0.04361631333827973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,-10.695306,-10.695306,-10.695306,-10.695306,0.0,-1.0695306,-1.0695306,-1.0695306,0.23757919999999996,0.37115259999999994,0.0,0.5824208,2.8580136,0.0,0.0,0.0,0.0,5.824208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033875,0.19625,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,-23.984146999999997,-23.984146999999997,-23.984146999999997,-23.984146999999997,0.0,-2.3984146999999996,-2.3984146999999996,-2.3984146999999996,0.40354080000000003,0.38459460000000006,38.2186448,0.4164591999999999,1.9878699999999996,7.370351400000001,632.0158316999999,5.2,0.3,4.164591999999999,29.040945,2493.6028509999996,8.0,1.0,0.2,1.0,0.2,0.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0335,0.195,0.9052911617755889,0.16974343757467267,0.12777667760848999,0.07558306196331979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,-24.043301000000003,-24.043301000000003,-24.043301000000003,-24.043301000000003,0.0,-2.4043301,-2.4043301,-2.4043301,0.4745858,0.39711860000000004,0.2376802,0.3454141999999999,1.840097699999999,7.894571800000001,718.6596236,5.5,0.7,3.4541419999999987,21.826623,1968.127426,10.0,2.0,0.2,1.0,0.2,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.033125,0.19375,0.887170043170452,0.17609722326831817,0.16144279420375826,0.07992511673271656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,-10.687942,-10.687942,-10.687942,-10.687942,0.0,-1.0687942,-1.0687942,-1.0687942,0.5044260000000002,0.38289300000000004,0.0,0.31557399999999985,1.7356569999999991,0.0,0.0,5.5,0.0,3.1557399999999984,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275,0.1925,1.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
