episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share
21.0,-60.106308999999975,-60.106308999999975,-60.106308999999975,0.025,-1.5026577249999993,-1.5026577249999993,0.85,0.225,0.0,0.0,0.330341324839741,0.4969757621362806,0.3068902528584004,0.43178794096037737
22.0,-80.53970200000002,-80.53970200000002,-80.53970200000002,0.0,-2.0134925500000005,-2.0134925500000005,1.0,0.3,0.0,0.0,0.3024137148112059,0.4656799359433353,0.30440537459775796,0.4287932066507638
23.0,-64.40176900000002,-64.40176900000002,-64.40176900000002,0.025,-1.6100442250000004,-1.6100442250000004,0.95,0.25,0.0,0.0,0.2806828165948391,0.5231528500840068,0.284257127314806,0.46002800930291415
24.0,-69.94624300000001,-69.94624300000001,-69.94624300000001,0.025,-1.7486560750000002,-1.7486560750000002,0.975,0.25,0.0,0.0,0.25535666469112034,0.47129186291247605,0.26526612697355456,0.4567913065478204
25.0,-71.83978800000001,-71.83978800000001,-71.83978800000001,0.025,-1.7959947000000003,-1.7959947000000003,0.65,0.35,0.0,0.0,0.2400602355357259,0.44508951976895333,0.25334997248649593,0.46475487389415504
26.0,-55.460628,-55.460628,-55.460628,0.025,-1.3865157,-1.3865157,0.8,0.175,0.0,0.0,0.21728272394090892,0.4443152081780135,0.23624680767767137,0.4557443844787776
27.0,-47.202594,-47.202594,-47.202594,0.025,-1.18006485,-1.18006485,0.825,0.15,0.0,0.0,0.2583483568131924,0.42675302382558583,0.23031590638309712,0.44027613900229323
28.0,-59.950676999999985,-59.950676999999985,-59.950676999999985,0.0,-1.4987669249999995,-1.4987669249999995,1.0,0.1,0.0,0.0,0.20422640273347498,0.4328744873404502,0.21440539717860513,0.4366452676616609
29.0,-42.56514700000001,-42.56514700000001,-42.56514700000001,0.05,-1.0641286750000003,-1.0641286750000003,0.825,0.125,0.0,0.0,0.18410164105147125,0.44465508241206403,0.22868467601016168,0.43332662482932216
30.0,-48.315128,-48.315128,-48.315128,0.0,-1.2078782000000001,-1.2078782000000001,0.925,0.075,0.0,0.0,0.17746884303167468,0.46991892369464033,0.25122458769939837,0.392420631557703
31.0,-43.066017,-43.066017,-43.066017,0.025,-1.076650425,-1.076650425,0.95,0.025,0.0,0.0,0.14282822898216543,0.44879440553486355,0.2355867498517037,0.3941142675802112
32.0,-42.048537,-42.048537,-42.048537,0.0,-1.051213425,-1.051213425,1.0,0.0,0.0,0.0,0.15194938272796576,0.47205250041559327,0.22934540847036997,0.4296399571709335
33.0,-41.865050000000004,-41.865050000000004,-41.865050000000004,0.0,-1.04662625,-1.04662625,1.0,0.0,0.0,0.0,0.14437939565442498,0.4684822059236466,0.17510351438913493,0.41877795680984864
34.0,-32.982198000000004,-32.982198000000004,-32.982198000000004,0.05,-0.8245549500000001,-0.8245549500000001,0.95,0.0,0.0,0.0,0.15781893907114863,0.4495623865164816,0.1940370944775641,0.3835535876192152
35.0,-41.79241799999999,-41.79241799999999,-41.79241799999999,0.0,-1.0448104499999997,-1.0448104499999997,1.0,0.0,0.0,0.0,0.1538487506378442,0.43314880890771745,0.17023974293470379,0.39686313850805155
36.0,-36.253104,-36.253104,-36.253104,0.05,-0.9063276,-0.9063276,0.95,0.025,0.0,0.0,0.1571091438755393,0.4262301009148358,0.18842452594637876,0.4383903481177985
37.0,-42.039066000000005,-42.039066000000005,-42.039066000000005,0.0,-1.0509766500000002,-1.0509766500000002,1.0,0.0,0.0,0.0,0.18658267777599394,0.4525329042598606,0.21862561283819382,0.46816001743078245
38.0,-39.445997,-39.445997,-39.445997,0.025,-0.986149925,-0.986149925,0.975,0.0,0.0,0.0,0.1919362302310764,0.4567431997135281,0.16343449906818566,0.39995304336026305
39.0,-34.86433000000001,-34.86433000000001,-34.86433000000001,0.05,-0.8716082500000002,-0.8716082500000002,0.95,0.0,0.0,0.0,0.18489480556175114,0.4614381771348418,0.19299270821083336,0.41598689842224124
40.0,-37.28614299999999,-37.28614299999999,-37.28614299999999,0.025,-0.9321535749999997,-0.9321535749999997,0.975,0.0,0.0,0.0,0.17251158186420798,0.44747050235047936,0.18763321197591723,0.4658268646597862
41.0,-41.816494000000006,-41.816494000000006,-41.816494000000006,0.025,-1.04541235,-1.04541235,0.975,0.025,0.0,0.0,0.19707443523034457,0.4442295166850088,0.208912811383605,0.45167166486755006
42.0,-44.18463700000001,-44.18463700000001,-44.18463700000001,0.0,-1.1046159250000003,-1.1046159250000003,0.975,0.025,0.0,0.0,0.16834097658842803,0.46322721589356675,0.21137330212816602,0.4343365330174566
43.0,-39.419226,-39.419226,-39.419226,0.025,-0.9854806500000001,-0.9854806500000001,0.975,0.0,0.0,0.0,0.1932264166492968,0.4970274460688232,0.18121640244219453,0.4651471353955567
44.0,-28.603088000000003,-28.603088000000003,-28.603088000000003,0.075,-0.7150772000000001,-0.7150772000000001,0.925,0.0,0.0,0.0,0.17640825171209873,0.4736752969771622,0.19666318769007923,0.4045063798911869
45.0,-47.371036999999994,-47.371036999999994,-47.371036999999994,0.0,-1.184275925,-1.184275925,1.0,0.025,0.0,0.0,0.17251145919784905,0.4959812116622925,0.21012224350124592,0.4553953519389034
46.0,-37.653757000000006,-37.653757000000006,-37.653757000000006,0.025,-0.9413439250000002,-0.9413439250000002,0.975,0.0,0.0,0.0,0.18828346728719772,0.5044344741478562,0.2065380859486759,0.5104094225801526
47.0,-41.888694,-41.888694,-41.888694,0.0,-1.04721735,-1.04721735,1.0,0.0,0.0,0.0,0.1850210937727243,0.4720345664024353,0.19242399062402543,0.420602341134101
48.0,-37.18062499999999,-37.18062499999999,-37.18062499999999,0.025,-0.9295156249999998,-0.9295156249999998,0.975,0.0,0.0,0.0,0.19395677388459442,0.4889280479401349,0.19700383455492557,0.3835903798490762
49.0,-41.810186,-41.810186,-41.810186,0.0,-1.04525465,-1.04525465,1.0,0.0,0.0,0.0,0.2032457021698356,0.47250270554795853,0.1705369662940502,0.41085130376741297
50.0,-41.857935999999995,-41.857935999999995,-41.857935999999995,0.0,-1.0464483999999998,-1.0464483999999998,1.0,0.0,0.0,0.0,0.23242960975319144,0.4220456431806089,0.18505008292384445,0.390838706187904
51.0,-39.478341,-39.478341,-39.478341,0.025,-0.986958525,-0.986958525,0.975,0.0,0.0,0.0,0.23256323321163647,0.47364720702171315,0.17739742736425249,0.3817533492445946
52.0,-39.41001299999999,-39.41001299999999,-39.41001299999999,0.025,-0.9852503249999998,-0.9852503249999998,0.975,0.0,0.0,0.0,0.246202835328877,0.5325555107370019,0.16797917110845448,0.36014037578180425
53.0,-41.68753799999999,-41.68753799999999,-41.68753799999999,0.0,-1.0421884499999998,-1.0421884499999998,1.0,0.0,0.0,0.0,0.2465908388793469,0.4583382067829369,0.16970479827374219,0.34236002958938483
54.0,-37.094621,-37.094621,-37.094621,0.025,-0.9273655249999999,-0.9273655249999999,0.975,0.0,0.0,0.0,0.25431981542706483,0.484785040691495,0.16260278771910813,0.3792648117132485
55.0,-41.73426200000001,-41.73426200000001,-41.73426200000001,0.0,-1.0433565500000002,-1.0433565500000002,1.0,0.0,0.0,0.0,0.252672765828669,0.518886337913573,0.15845366598758842,0.4041738199703396
56.0,-37.091791,-37.091791,-37.091791,0.025,-0.927294775,-0.927294775,0.975,0.0,0.0,0.0,0.2164561757445335,0.5194477944448589,0.14186623540613802,0.4287324495539068
57.0,-39.502767999999996,-39.502767999999996,-39.502767999999996,0.025,-0.9875691999999999,-0.9875691999999999,0.975,0.0,0.0,0.0,0.21288337985798714,0.4733787782862783,0.18713709801528602,0.4132094260267912
58.0,-37.168656,-37.168656,-37.168656,0.025,-0.9292163999999999,-0.9292163999999999,0.975,0.0,0.0,0.0,0.1811314765103161,0.47664260128512986,0.1829036822244525,0.4023494835905731
59.0,-41.75147300000001,-41.75147300000001,-41.75147300000001,0.0,-1.0437868250000002,-1.0437868250000002,1.0,0.0,0.0,0.0,0.2032521968241781,0.43874139863997696,0.17459361297730355,0.35932875713706014
60.0,-41.69962000000001,-41.69962000000001,-41.69962000000001,0.0,-1.0424905000000002,-1.0424905000000002,1.0,0.0,0.0,0.0,0.20568274502456182,0.48519390787929295,0.1362848494155333,0.39234464581683276
61.0,-41.622003,-41.622003,-41.622003,0.0,-1.040550075,-1.040550075,1.0,0.0,0.0,0.0,0.2253973529338836,0.457418042384088,0.1313217790294439,0.3762942015938461
62.0,-37.20316600000001,-37.20316600000001,-37.20316600000001,0.025,-0.9300791500000003,-0.9300791500000003,0.975,0.0,0.0,0.0,0.22764788012951614,0.46908312011510134,0.12444305470585823,0.3882476762533188
63.0,-37.04528199999999,-37.04528199999999,-37.04528199999999,0.025,-0.9261320499999999,-0.9261320499999999,0.975,0.0,0.0,0.0,0.18680142538994546,0.4742481038719416,0.13081580952648075,0.2911634604707361
64.0,-41.498387000000015,-41.498387000000015,-41.498387000000015,0.0,-1.0374596750000005,-1.0374596750000005,1.0,0.0,0.0,0.0,0.1554167675971984,0.4228017783351243,0.14058265133202075,0.30259874264150854
65.0,-39.19114200000001,-39.19114200000001,-39.19114200000001,0.025,-0.9797785500000004,-0.9797785500000004,0.975,0.0,0.0,0.0,0.15891386903077365,0.48819127302616827,0.14104531092103564,0.3146191212497651
66.0,-38.726431999999996,-38.726431999999996,-38.726431999999996,0.025,-0.9681607999999999,-0.9681607999999999,0.95,0.025,0.0,0.0,0.15278460117243234,0.4974828656017779,0.10760556587669998,0.27944809085316963
67.0,-41.40671,-41.40671,-41.40671,0.0,-1.0351677499999998,-1.0351677499999998,1.0,0.0,0.0,0.0,0.16804808053746817,0.49510747432708735,0.09901181883225216,0.302713120482862
68.0,-39.16309400000001,-39.16309400000001,-39.16309400000001,0.025,-0.9790773500000002,-0.9790773500000002,0.975,0.0,0.0,0.0,0.14133343361690642,0.4887255293130874,0.1068528890768066,0.33102820977568626
69.0,-41.410151000000006,-41.410151000000006,-41.410151000000006,0.0,-1.0352537750000002,-1.0352537750000002,1.0,0.0,0.0,0.0,0.14888527318835257,0.490687416922301,0.12328102216683327,0.26649119268171495
70.0,-41.43035700000001,-41.43035700000001,-41.43035700000001,0.0,-1.035758925,-1.035758925,1.0,0.0,0.0,0.0,0.14413176111690695,0.4930028362199665,0.12233276902046057,0.28969304807484153
71.0,-41.26467100000001,-41.26467100000001,-41.26467100000001,0.0,-1.0316167750000003,-1.0316167750000003,1.0,0.0,0.0,0.0,0.15751704137213535,0.4806664155609905,0.09024244717042892,0.25604950429685414
72.0,-39.084616999999994,-39.084616999999994,-39.084616999999994,0.025,-0.9771154249999998,-0.9771154249999998,0.975,0.0,0.0,0.0,0.13275389419496061,0.5069985952973366,0.1084346177820116,0.28158211874030525
73.0,-41.358566999999994,-41.358566999999994,-41.358566999999994,0.0,-1.033964175,-1.033964175,1.0,0.0,0.0,0.0,0.14664138645026836,0.5228740095347165,0.10870911752944815,0.27127586375549434
74.0,-37.061884000000006,-37.061884000000006,-37.061884000000006,0.025,-0.9265471000000002,-0.9265471000000002,0.975,0.0,0.0,0.0,0.1372295189099386,0.5450313576869668,0.12133887696452436,0.3251223082114011
75.0,-36.903975,-36.903975,-36.903975,0.025,-0.9225993750000001,-0.9225993750000001,0.975,0.0,0.0,0.0,0.15492176699172705,0.539052565395832,0.13582010866701605,0.32316375695914046
76.0,-41.464788,-41.464788,-41.464788,0.0,-1.0366197,-1.0366197,1.0,0.0,0.0,0.0,0.14379735163040458,0.5367130131274461,0.12526642703358087,0.28413405547849835
77.0,-36.97600800000001,-36.97600800000001,-36.97600800000001,0.025,-0.9244002000000002,-0.9244002000000002,0.975,0.0,0.0,0.0,0.1693479418084025,0.5324632557667791,0.1264007120700553,0.27457838525436823
78.0,-36.999739000000005,-36.999739000000005,-36.999739000000005,0.025,-0.9249934750000002,-0.9249934750000002,0.975,0.0,0.0,0.0,0.17927710497565563,0.523430737927556,0.12144055163767187,0.30410639868304135
79.0,-38.98215,-38.98215,-38.98215,0.025,-0.9745537499999999,-0.9745537499999999,0.975,0.0,0.0,0.0,0.17655237610451874,0.5815300819277763,0.11744323330558834,0.3296430426761508
80.0,-41.483090000000004,-41.483090000000004,-41.483090000000004,0.0,-1.03707725,-1.03707725,1.0,0.0,0.0,0.0,0.17999077794328333,0.5889172857999803,0.13073569207731633,0.3155572063848376
81.0,-41.64729600000001,-41.64729600000001,-41.64729600000001,0.0,-1.0411824000000003,-1.0411824000000003,1.0,0.0,0.0,0.0,0.19999207137152547,0.5652305327914655,0.14123534096637738,0.35797634239122267
82.0,-39.25623999999999,-39.25623999999999,-39.25623999999999,0.025,-0.9814059999999998,-0.9814059999999998,0.975,0.0,0.0,0.0,0.20669462629966442,0.5572568121924998,0.1509928056141362,0.296478942837566
83.0,-32.743464,-32.743464,-32.743464,0.05,-0.8185866,-0.8185866,0.95,0.0,0.0,0.0,0.21231723207980396,0.5995861072465776,0.16857202330417934,0.3084615138992668
84.0,-37.196381,-37.196381,-37.196381,0.025,-0.929909525,-0.929909525,0.975,0.0,0.0,0.0,0.22535642490163443,0.6576249855756761,0.15770783556811513,0.32835696890018873
85.0,-41.58792799999999,-41.58792799999999,-41.58792799999999,0.0,-1.0396981999999997,-1.0396981999999997,1.0,0.0,0.0,0.0,0.23026852394826713,0.6722291215881705,0.15184662001673135,0.3338349083922804
86.0,-37.032759,-37.032759,-37.032759,0.025,-0.925818975,-0.925818975,0.975,0.0,0.0,0.0,0.25160121038183575,0.6501819599419832,0.1653190182251856,0.35962686009332534
87.0,-32.55388100000001,-32.55388100000001,-32.55388100000001,0.05,-0.8138470250000003,-0.8138470250000003,0.95,0.0,0.0,0.0,0.26668302807956934,0.6727798095718026,0.155211521256715,0.3596309117712081
88.0,-37.20278300000001,-37.20278300000001,-37.20278300000001,0.025,-0.9300695750000003,-0.9300695750000003,0.975,0.0,0.0,0.0,0.25963835220411424,0.618675290979445,0.15839572396967563,0.3566454021651298
89.0,-41.58174499999999,-41.58174499999999,-41.58174499999999,0.0,-1.0395436249999999,-1.0395436249999999,1.0,0.0,0.0,0.0,0.25823199116066103,0.5905822473764422,0.1494087058696896,0.3255838050544263
90.0,-41.562925,-41.562925,-41.562925,0.0,-1.039073125,-1.039073125,1.0,0.0,0.0,0.0,0.2858283370360733,0.6022477335110308,0.15102724206401036,0.30625329855829475
91.0,-36.947779,-36.947779,-36.947779,0.025,-0.9236944749999999,-0.9236944749999999,0.975,0.0,0.0,0.0,0.23962182624265554,0.5939225717261433,0.16800737721845513,0.2832587787266821
92.0,-39.230176,-39.230176,-39.230176,0.025,-0.9807544,-0.9807544,0.975,0.0,0.0,0.0,0.26374746512621644,0.6234404462203382,0.17171107881516218,0.26882394345663496
93.0,-39.329649,-39.329649,-39.329649,0.025,-0.9832412250000001,-0.9832412250000001,0.975,0.0,0.0,0.0,0.23842064978368588,0.6142934157699347,0.1613590955780819,0.3298205549232662
94.0,-34.84585799999999,-34.84585799999999,-34.84585799999999,0.05,-0.8711464499999998,-0.8711464499999998,0.95,0.0,0.0,0.0,0.2716164773702622,0.6444086049124599,0.1440940599497408,0.3429944000504911
95.0,-32.568212,-32.568212,-32.568212,0.05,-0.8142053,-0.8142053,0.95,0.0,0.0,0.0,0.22300775184109806,0.618991308286786,0.13754588289279493,0.39817938614636667
96.0,-38.39026700000001,-38.39026700000001,-38.39026700000001,0.025,-0.9597566750000002,-0.9597566750000002,0.95,0.025,0.0,0.0,0.28035034585744134,0.6012984570860862,0.1310891910148785,0.3777048548758029
97.0,-32.502047000000005,-32.502047000000005,-32.502047000000005,0.05,-0.8125511750000001,-0.8125511750000001,0.95,0.0,0.0,0.0,0.2669058208540083,0.5886883695796132,0.12901328761130573,0.37458200773596767
98.0,-41.56163999999998,-41.56163999999998,-41.56163999999998,0.0,-1.0390409999999997,-1.0390409999999997,1.0,0.0,0.0,0.0,0.2618433152362704,0.6013967712223528,0.11713659415626902,0.3887382781654596
99.0,-34.73024100000001,-34.73024100000001,-34.73024100000001,0.05,-0.8682560250000002,-0.8682560250000002,0.95,0.0,0.0,0.0,0.27518178020417683,0.5835562163032593,0.11550549936480818,0.33674395557865505
100.0,-32.610412999999994,-32.610412999999994,-32.610412999999994,0.05,-0.8152603249999999,-0.8152603249999999,0.95,0.0,0.0,0.0,0.2212953389622271,0.582364386022091,0.1355232068123296,0.3055516778416932
101.0,-37.075608,-37.075608,-37.075608,0.025,-0.9268902000000001,-0.9268902000000001,0.975,0.0,0.0,0.0,0.22985019305720927,0.6182521813362837,0.12204558754153552,0.3149113900996744
102.0,-41.52495399999999,-41.52495399999999,-41.52495399999999,0.0,-1.0381238499999996,-1.0381238499999996,1.0,0.0,0.0,0.0,0.22610045468993484,0.5958168734982608,0.11665377513249404,0.3178088489193469
103.0,-32.612676,-32.612676,-32.612676,0.05,-0.8153169,-0.8153169,0.95,0.0,0.0,0.0,0.23953111812099817,0.6208954181149602,0.10989111018786206,0.31709265732020137
104.0,-41.54553500000001,-41.54553500000001,-41.54553500000001,0.0,-1.0386383750000001,-1.0386383750000001,1.0,0.0,0.0,0.0,0.24282306098192924,0.6248356618359685,0.11883453536313027,0.3379875005669892
105.0,-37.07065200000001,-37.07065200000001,-37.07065200000001,0.025,-0.9267663000000003,-0.9267663000000003,0.975,0.0,0.0,0.0,0.25797002017498016,0.6530954438075425,0.13481407667533496,0.30731313281506295
106.0,-43.661181000000006,-43.661181000000006,-43.661181000000006,0.025,-1.0915295250000001,-1.0915295250000001,0.975,0.025,0.0,0.0,0.2650969975106419,0.6446475574560465,0.12911047511850482,0.2913336563892662
107.0,-41.42895200000001,-41.42895200000001,-41.42895200000001,0.0,-1.0357238000000002,-1.0357238000000002,1.0,0.0,0.0,0.0,0.2906006355881692,0.6576129479333758,0.12121727269049731,0.29419161632843316
108.0,-37.047036999999996,-37.047036999999996,-37.047036999999996,0.025,-0.9261759249999999,-0.9261759249999999,0.975,0.0,0.0,0.0,0.290680720474571,0.6473577904701231,0.12649884687270965,0.27939369967766103
109.0,-41.46441499999998,-41.46441499999998,-41.46441499999998,0.0,-1.0366103749999995,-1.0366103749999995,1.0,0.0,0.0,0.0,0.2962078216411172,0.662847867794335,0.12993618905032056,0.2721606652326881
110.0,-41.46512199999999,-41.46512199999999,-41.46512199999999,0.0,-1.0366280499999996,-1.0366280499999996,1.0,0.0,0.0,0.0,0.28602858329564335,0.6837751726806163,0.12219805349688977,0.30008104250766343
111.0,-41.33780899999999,-41.33780899999999,-41.33780899999999,0.0,-1.033445225,-1.033445225,1.0,0.0,0.0,0.0,0.3300586977154017,0.7095937806740402,0.12568266488099472,0.23239390855655082
112.0,-36.73213099999999,-36.73213099999999,-36.73213099999999,0.025,-0.9183032749999998,-0.9183032749999998,0.975,0.0,0.0,0.0,0.28423703792877497,0.7218825062364338,0.13223433022201064,0.2647320298235863
113.0,-41.511066000000014,-41.511066000000014,-41.511066000000014,0.0,-1.0377766500000003,-1.0377766500000003,1.0,0.0,0.0,0.0,0.33822450888156885,0.721483486033976,0.1486561624384485,0.26797611695155504
114.0,-41.540061000000016,-41.540061000000016,-41.540061000000016,0.0,-1.0385015250000005,-1.0385015250000005,1.0,0.0,0.0,0.0,0.30306525571644294,0.710031825713813,0.15041721737501215,0.26849613003991546
115.0,-36.829088000000006,-36.829088000000006,-36.829088000000006,0.025,-0.9207272000000002,-0.9207272000000002,0.975,0.0,0.0,0.0,0.29536959860101347,0.7336733198910952,0.16265643045352776,0.26769323249720045
116.0,-32.71367099999999,-32.71367099999999,-32.71367099999999,0.05,-0.8178417749999998,-0.8178417749999998,0.95,0.0,0.0,0.0,0.26534498562663794,0.7922246102243663,0.1381236261674203,0.340961056690663
117.0,-37.03972399999999,-37.03972399999999,-37.03972399999999,0.05,-0.9259930999999998,-0.9259930999999998,0.95,0.0,0.0,0.0,0.24098824578709893,0.7005321299284695,0.16918515569483858,0.3471027859337628
118.0,-41.71743100000001,-41.71743100000001,-41.71743100000001,0.0,-1.0429357750000003,-1.0429357750000003,1.0,0.0,0.0,0.0,0.2711269156578929,0.7137839256227015,0.18004705578740685,0.3544664445780216
119.0,-41.68046200000001,-41.68046200000001,-41.68046200000001,0.0,-1.0420115500000002,-1.0420115500000002,1.0,0.0,0.0,0.0,0.2610117548778653,0.7149872163310647,0.14432414475502447,0.4045389769785107
