scenario,semantic_path,mobility_mode,samples,joint_feasible_ratio,semantic_feasible_ratio,deadline_feasible_ratio,utm_feasible_ratio,avg_arrival_delay_s,avg_tx_delay_s,avg_total_delay_s,avg_deadline_slack_s,avg_utm_conflict_risk
edge_overload,token,stay,36,0.0,0.05555555555555555,0.8611111111111112,1.0,0.0,0.0007103888888888889,0.8768090555555555,2.3593020555555557,0.5069812777777778
low_snr_blockage,cache,avoid_conflict,27,0.1111111111111111,0.1111111111111111,0.5925925925925926,1.0,1.037863,0.0,1.1638051111111112,0.6695282222222222,0.0
low_snr_blockage,cache,reposition,27,0.1111111111111111,0.1111111111111111,0.5925925925925926,1.0,1.0,0.0,1.1259416666666666,0.7073916666666666,0.0
low_snr_blockage,cache,serve_task,27,0.0,0.1111111111111111,0.0,1.0,21.541645592592594,0.0,21.667587185185184,-19.83425385185185,0.0
low_snr_blockage,cache,stay,27,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0,0.0,0.12594166666666667,1.7073916666666666,0.0
low_snr_blockage,cache_update,avoid_conflict,27,0.1111111111111111,0.4444444444444444,0.25925925925925924,1.0,1.037863,2.8955336296296297,4.541486962962963,-2.7081536296296296,0.0
low_snr_blockage,cache_update,reposition,27,0.1111111111111111,0.4444444444444444,0.2962962962962963,1.0,1.0,2.8955336296296297,4.5036234814814815,-2.670290148148148,0.11800648148148149
low_snr_blockage,cache_update,serve_task,27,0.0,0.4444444444444444,0.0,1.0,21.541645592592594,2.8955336296296297,25.045269185185184,-23.21193585185185,0.11800648148148149
low_snr_blockage,cache_update,stay,27,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.0,0.0,2.8955336296296297,3.5036234814814815,-1.670290148148148,0.11800648148148149
low_snr_blockage,image,avoid_conflict,27,0.0,0.4444444444444444,0.0,1.0,1.037863,104.73656818518518,108.90934803703703,-107.0760147037037,0.0
low_snr_blockage,image,reposition,27,0.0,0.4444444444444444,0.0,1.0,1.0,104.73656818518518,108.87148462962963,-107.0381512962963,0.11800648148148149
low_snr_blockage,image,serve_task,27,0.0,0.4444444444444444,0.0,1.0,21.541645592592594,104.73656818518518,129.41313025925925,-127.57979692592592,0.11800648148148149
low_snr_blockage,image,stay,27,0.0,0.4444444444444444,0.0,1.0,0.0,104.73656818518518,107.87148462962963,-106.0381512962963,0.11800648148148149
low_snr_blockage,token,avoid_conflict,27,0.1111111111111111,0.4444444444444444,0.25925925925925924,1.0,1.037863,2.8955336296296297,4.541486962962963,-2.7081536296296296,0.0
low_snr_blockage,token,reposition,27,0.1111111111111111,0.4444444444444444,0.2962962962962963,1.0,1.0,2.8955336296296297,4.5036234814814815,-2.670290148148148,0.11800648148148149
low_snr_blockage,token,serve_task,27,0.0,0.4444444444444444,0.0,1.0,21.541645592592594,2.8955336296296297,25.045269185185184,-23.21193585185185,0.11800648148148149
low_snr_blockage,token,stay,27,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.0,0.0,2.8955336296296297,3.5036234814814815,-1.670290148148148,0.11800648148148149
low_snr_soft,cache,avoid_conflict,36,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.0,1.010755,0.0,1.1644859166666666,3.6688474166666665,0.0
low_snr_soft,cache,reposition,36,0.16666666666666666,0.16666666666666666,0.8611111111111112,1.0,0.9425833888888889,0.0,1.096314,3.7370193333333335,0.0
low_snr_soft,cache,serve_task,36,0.1111111111111111,0.16666666666666666,0.3888888888888889,1.0,6.9236555,0.0,7.077386138888889,-2.2440528055555555,0.0
low_snr_soft,cache,stay,36,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.1537306111111111,4.6796027222222225,0.0
low_snr_soft,cache_update,avoid_conflict,36,0.3055555555555556,0.4166666666666667,0.75,1.0,1.010755,0.008793972222222222,1.6352799166666667,3.1980534166666668,0.0
low_snr_soft,cache_update,reposition,36,0.3055555555555556,0.4166666666666667,0.7777777777777778,1.0,0.9425833888888889,0.008793972222222222,1.5671080555555557,3.2662252777777776,0.09349547222222222
low_snr_soft,cache_update,serve_task,36,0.08333333333333333,0.4166666666666667,0.3055555555555556,1.0,6.9236555,0.008793972222222222,7.548180222222222,-2.714846888888889,0.09349547222222222
low_snr_soft,cache_update,stay,36,0.3333333333333333,0.4166666666666667,0.8333333333333334,1.0,0.0,0.008793972222222222,0.6245246666666666,4.208808666666667,0.09349547222222222
low_snr_soft,image,avoid_conflict,36,0.2222222222222222,0.4166666666666667,0.5277777777777778,1.0,1.010755,0.47341066666666665,4.623007638888889,0.21032569444444438,0.0
low_snr_soft,image,reposition,36,0.2222222222222222,0.4166666666666667,0.5277777777777778,1.0,0.9425833888888889,0.47341066666666665,4.554835777777778,0.2784975555555556,0.09349547222222222
low_snr_soft,image,serve_task,36,0.0,0.4166666666666667,0.0,1.0,6.9236555,0.47341066666666665,10.535907944444444,-5.702574611111111,0.09349547222222222
low_snr_soft,image,stay,36,0.25,0.4166666666666667,0.6111111111111112,1.0,0.0,0.47341066666666665,3.612252388888889,1.2210809444444444,0.09349547222222222
low_snr_soft,token,avoid_conflict,36,0.3055555555555556,0.4166666666666667,0.75,1.0,1.010755,0.008793972222222222,1.6352799166666667,3.1980534166666668,0.0
low_snr_soft,token,reposition,36,0.3055555555555556,0.4166666666666667,0.7777777777777778,1.0,0.9425833888888889,0.008793972222222222,1.5671080555555557,3.2662252777777776,0.09349547222222222
low_snr_soft,token,serve_task,36,0.08333333333333333,0.4166666666666667,0.3055555555555556,1.0,6.9236555,0.008793972222222222,7.548180222222222,-2.714846888888889,0.09349547222222222
low_snr_soft,token,stay,36,0.3333333333333333,0.4166666666666667,0.8333333333333334,1.0,0.0,0.008793972222222222,0.6245246666666666,4.208808666666667,0.09349547222222222
normal_patrol,cache,avoid_conflict,30,0.0,0.0,0.5333333333333333,1.0,1.037863,0.0,1.2095361333333334,0.9237972,0.0
normal_patrol,cache,reposition,30,0.0,0.0,0.6,1.0,0.9166067,0.0,1.0882795,1.0450538333333332,0.0
normal_patrol,cache,serve_task,30,0.0,0.0,0.23333333333333334,1.0,5.4595427,0.0,5.631215533333333,-3.4978822,0.0
normal_patrol,cache,stay,30,0.0,0.0,1.0,1.0,0.0,0.0,0.17167283333333333,1.9616605,0.0
normal_patrol,cache_update,avoid_conflict,30,0.16666666666666666,0.43333333333333335,0.5333333333333333,1.0,1.037863,0.0007888666666666667,1.7892584333333335,0.34407489999999996,0.006666666666666666
normal_patrol,cache_update,reposition,30,0.16666666666666666,0.43333333333333335,0.6,1.0,0.9166067,0.0007888666666666667,1.6680017,0.4653316333333333,0.20202
normal_patrol,cache_update,serve_task,30,0.0,0.43333333333333335,0.23333333333333334,1.0,5.4595427,0.0007888666666666667,6.2109377,-4.077604366666667,0.20202
normal_patrol,cache_update,stay,30,0.23333333333333334,0.43333333333333335,0.7666666666666667,1.0,0.0,0.0007888666666666667,0.7513950333333334,1.3819383,0.20202
normal_patrol,image,avoid_conflict,30,0.03333333333333333,0.36666666666666664,0.1,1.0,1.037863,0.1114521,4.446440166666667,-2.3131068333333333,0.006666666666666666
normal_patrol,image,reposition,30,0.03333333333333333,0.36666666666666664,0.1,1.0,0.9166067,0.1114521,4.325183433333334,-2.1918501,0.20202
normal_patrol,image,serve_task,30,0.0,0.36666666666666664,0.0,1.0,5.4595427,0.1114521,8.8681194,-6.734786066666667,0.20202
normal_patrol,image,stay,30,0.06666666666666667,0.36666666666666664,0.2,1.0,0.0,0.1114521,3.408576733333333,-1.2752434,0.20202
normal_patrol,token,avoid_conflict,30,0.16666666666666666,0.43333333333333335,0.5333333333333333,1.0,1.037863,0.0007888666666666667,1.7892584333333335,0.34407489999999996,0.006666666666666666
normal_patrol,token,reposition,30,0.16666666666666666,0.43333333333333335,0.6,1.0,0.9166067,0.0007888666666666667,1.6680017,0.4653316333333333,0.20202
normal_patrol,token,serve_task,30,0.0,0.43333333333333335,0.23333333333333334,1.0,5.4595427,0.0007888666666666667,6.2109377,-4.077604366666667,0.20202
normal_patrol,token,stay,30,0.23333333333333334,0.43333333333333335,0.7666666666666667,1.0,0.0,0.0007888666666666667,0.7513950333333334,1.3819383,0.20202
utm_conflict,cache,avoid_conflict,15,0.0,0.0,0.6,1.0,1.094318,0.0,1.2460269333333334,-0.016026933333333382,0.0
utm_conflict,cache,reposition,15,0.0,0.0,0.6,1.0,1.0,0.0,1.1517094,0.07829059999999997,0.0
utm_conflict,cache,serve_task,15,0.0,0.0,0.0,1.0,9.909848733333334,0.0,10.061557866666666,-8.831557866666667,0.0
utm_conflict,cache,stay,15,0.0,0.0,1.0,1.0,0.0,0.0,0.1517094,1.0782906,0.0
utm_conflict,cache_update,avoid_conflict,15,0.0,0.0,0.2,0.7333333333333333,1.094318,0.0009770666666666667,1.9256706666666665,-0.6956706666666667,0.0
utm_conflict,cache_update,reposition,15,0.0,0.0,0.2,0.7333333333333333,1.0,0.0009770666666666667,1.8313530666666666,-0.6013530666666667,0.0182018
utm_conflict,cache_update,serve_task,15,0.0,0.0,0.0,0.7333333333333333,9.909848733333334,0.0009770666666666667,10.741201733333334,-9.511201733333333,0.0182018
utm_conflict,cache_update,stay,15,0.0,0.0,0.6,0.7333333333333333,0.0,0.0009770666666666667,0.8313530666666666,0.3986469333333333,0.0182018
utm_conflict,image,avoid_conflict,15,0.0,0.0,0.0,0.7333333333333333,1.094318,0.1639996,4.611804333333334,-3.3818043333333336,0.0
utm_conflict,image,reposition,15,0.0,0.0,0.0,0.7333333333333333,1.0,0.1639996,4.517486866666666,-3.287486866666667,0.0182018
utm_conflict,image,serve_task,15,0.0,0.0,0.0,0.7333333333333333,9.909848733333334,0.1639996,13.427335266666667,-12.197335266666666,0.0182018
utm_conflict,image,stay,15,0.0,0.0,0.0,0.7333333333333333,0.0,0.1639996,3.5174868666666668,-2.287486866666667,0.0182018
utm_conflict,token,avoid_conflict,15,0.0,0.0,0.2,0.7333333333333333,1.094318,0.0009770666666666667,1.9256706666666665,-0.6956706666666667,0.0
utm_conflict,token,reposition,15,0.0,0.0,0.2,0.7333333333333333,1.0,0.0009770666666666667,1.8313530666666666,-0.6013530666666667,0.0182018
utm_conflict,token,serve_task,15,0.0,0.0,0.0,0.7333333333333333,9.909848733333334,0.0009770666666666667,10.741201733333334,-9.511201733333333,0.0182018
utm_conflict,token,stay,15,0.0,0.0,0.6,0.7333333333333333,0.0,0.0009770666666666667,0.8313530666666666,0.3986469333333333,0.0182018
