episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
44.0,0.8,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8740873015873019,1.6598809523809537,0.042172343441653604,0.0,0.0,0.0,0.0,0.0,1.2669841269841278,0.021086171720826802
45.0,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.9135317460317463,1.6912142857142871,0.047861731118348176,0.0,0.0,0.0,0.0,0.0,1.3023730158730167,0.023930865559174088
46.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9685317460317462,1.7292142857142871,0.042383113807164696,0.0,0.0,0.0,0.0,0.0,1.3488730158730167,0.021191556903582348
47.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.9801984126984129,1.7772142857142872,0.05362594933575972,0.0,0.0,0.0,0.0,0.0,1.37870634920635,0.02681297466787986
48.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9951984126984129,1.8152142857142872,0.048089689842402125,0.0,0.0,0.0,0.0,0.0,1.40520634920635,0.024044844921201063
49.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0068650793650795,1.8465476190476207,0.059275459610644766,0.0,0.0,0.0,0.0,0.0,1.42670634920635,0.029637729805322383
50.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0218650793650794,1.9045476190476207,0.05368270501453831,0.0,0.0,0.0,0.0,0.0,1.46320634920635,0.026841352507269156
51.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0368650793650793,1.9825476190476208,0.04814587796439293,0.0,0.0,0.0,0.0,0.0,1.50970634920635,0.024072938982196465
52.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,1.0318650793650794,2.000547619047621,0.042664419184749,0.018000000000000002,0.0,0.0,0.0,0.024500000000000004,1.51620634920635,0.030332209592374502
53.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0468650793650793,2.0585476190476206,0.03723777499290151,0.01582,0.0,0.0,0.0,0.009000000000000005,1.55270634920635,0.026528887496450757
54.0,0.9,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.1018650793650793,2.0865476190476206,0.03186539724297249,0.0136618,0.0,0.0,0.0,0.0,1.5942063492063498,0.022763598621486247
55.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.113531746031746,2.1345476190476207,0.043213409937209436,0.011525182,0.0,0.0,0.0,0.0,1.6240396825396832,0.02736929596860472
56.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,1.108531746031746,2.1725476190476205,0.037781275837837344,0.029409930180000002,0.0,0.0,0.0,0.024500000000000004,1.6405396825396834,0.03359560300891867
57.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.1201984126984128,2.203880952380954,0.04907012974612564,0.0271158308782,0.0,0.0,0.0,0.009000000000000005,1.6620396825396835,0.03809298031216282
58.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.1318650793650795,2.251880952380954,0.06024609511533104,0.024844672569417997,0.0,0.0,0.0,0.0,1.6918730158730169,0.04254538384237452
59.0,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.171309523809524,2.2832142857142874,0.06575474527528885,0.022596225843723818,0.0,0.0,0.0,0.0,1.7272619047619058,0.04417548555950633
60.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.1829761904761906,2.3312142857142875,0.07676386448920264,0.020370263585286576,0.0,0.0,0.0,0.0,1.7570952380952392,0.0485670640372446
61.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2379761904761906,2.3692142857142873,0.0709962258443106,0.01816656094943371,0.0,0.0,0.0,0.0,1.803595238095239,0.04458139339687216
62.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2663095238095239,2.4005476190476207,0.08195293025253417,0.015984895339939374,0.0,0.0,0.0,0.0,1.8334285714285723,0.048968912796236774
63.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3213095238095238,2.4385476190476205,0.07613340095000883,0.01382504638653998,0.0,0.0,0.0,0.0,1.879928571428572,0.0449792236682744
64.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3363095238095237,2.4965476190476203,0.07037206694050874,0.011686795922674579,0.0,0.0,0.0,0.0,1.916428571428572,0.041029431431591656
65.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,1.3479761904761904,2.511214285714287,0.08133501293777032,0.009569927963447833,0.017333333333333333,0.0,0.0,0.0,1.9295952380952388,0.04545247045060907
66.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.3596428571428572,2.5425476190476206,0.09218832947505928,0.007474228683813354,0.0011599999999999978,0.0,0.0,0.0,1.9510952380952389,0.04983127907943632
67.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.374642857142857,2.5805476190476204,0.08626644618030868,0.00539948639697522,0.0,0.0,0.0,0.0,1.9775952380952386,0.04583296628864195
68.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.3696428571428572,2.59854761904762,0.0804037817185056,0.003345491533005468,0.0,0.0,0.0,0.004500000000000001,1.9840952380952386,0.04187463662575553
69.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.3813095238095239,2.6465476190476203,0.0912664105679872,0.001312036617675413,0.0,0.0,0.0,0.0,2.013928571428572,0.04628922359283131
70.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3963095238095238,2.70454761904762,0.08535374646230733,0.0,0.0,0.0,0.0,0.0,2.050428571428572,0.04267687323115366
71.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,1.3913095238095239,2.74254761904762,0.07950020899768424,0.018000000000000002,0.0,0.0,0.0,0.024500000000000004,2.066928571428572,0.04875010449884212
72.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.386309523809524,2.7605476190476197,0.07370520690770739,0.01582,0.0,0.0,0.0,0.009000000000000005,2.073428571428572,0.044762603453853696
73.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.441309523809524,2.7985476190476195,0.0679681548386303,0.0136618,0.0,0.0,0.0,0.0,2.119928571428572,0.040814977419315154
74.0,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.4807539682539683,2.829880952380953,0.0733995844013551,0.011525182,0.0,0.0,0.0,0.0,2.1553174603174607,0.04246238320067755
75.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4957539682539682,2.8878809523809528,0.06766558855734155,0.00940993018,0.0,0.0,0.0,0.0,2.1918174603174605,0.03853775936867077
76.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5107539682539681,2.9658809523809526,0.061988932671768124,0.007315830878199999,0.0,0.0,0.0,0.0,2.2383174603174605,0.03465238177498406
77.0,0.8,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.565753968253968,2.9838809523809524,0.05636904334505044,0.005242672569417999,0.0,0.0,0.0,0.0,2.2748174603174602,0.03080585795723422
78.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.580753968253968,3.001880952380952,0.05080535291159993,0.0031902458437238195,0.0,0.0,0.0,0.0,2.29131746031746,0.026997799377661877
79.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5957539682539679,3.039880952380952,0.04529729938248393,0.0011583433852865813,0.0,0.0,0.0,0.0,2.31781746031746,0.023227821383885256
80.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,1.590753968253968,3.054547619047619,0.03984432638865909,0.015813426618100382,0.0,0.0,0.0,0.034499999999999996,2.3226507936507934,0.027828876503379736
81.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6057539682539679,3.1125476190476187,0.034445883124772494,0.013655292351919377,0.0,0.0,0.0,0.018999999999999996,2.359150793650793,0.024050587738345935
82.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6207539682539678,3.1305476190476185,0.02910142429352477,0.011518739428400183,0.0,0.0,0.0,0.003499999999999996,2.3756507936507933,0.020310081860962476
83.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6357539682539677,3.1685476190476183,0.023810410050589523,0.009403552034116181,0.0,0.0,0.0,0.0,2.402150793650793,0.01660698104235285
84.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6507539682539676,3.186547619047618,0.018572305950083627,0.007309516513775019,0.0,0.0,0.0,0.0,2.4186507936507926,0.012940911231929322
85.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7057539682539675,3.224547619047618,0.013386582890582789,0.005236421348637269,0.0,0.0,0.0,0.0,2.4651507936507926,0.00931150211961003
86.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7207539682539674,3.3025476190476177,0.00825271706167696,0.0031840571351508962,0.0,0.0,0.0,0.0,2.5116507936507926,0.005718387098413928
87.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7757539682539674,3.3405476190476175,0.0031701898910601895,0.0011522165637993871,0.0,0.0,0.0,0.0,2.5581507936507926,0.002161203227429788
88.0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,1.8263095238095228,3.349658730158729,0.009249599103260698,0.0,0.0,0.0,0.0,0.0,2.587984126984126,0.004624799551630349
89.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8413095238095227,3.3876587301587286,0.00415710311222809,0.0,0.0,0.0,0.0,0.0,2.6144841269841255,0.002078551556114045
90.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,1.8363095238095228,3.418992063492062,0.0,0.014666666666666668,0.0,0.0,0.0,0.034499999999999996,2.6276507936507922,0.007333333333333334
91.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.831309523809523,3.456992063492062,0.0,0.012520000000000002,0.0,0.0,0.0,0.018999999999999996,2.6441507936507924,0.006260000000000001
92.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,1.826309523809523,3.4716587301587287,0.0,0.02706146666666667,0.017333333333333333,0.0,0.0,0.05349999999999999,2.648984126984126,0.013530733333333335
93.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,1.8213095238095232,3.502992063492062,0.0,0.04145751866666667,0.0011599999999999978,0.0,0.0,0.088,2.6621507936507927,0.020728759333333336
94.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.625,1.8163095238095233,3.513492063492062,0.0,0.051542943480000006,0.0,0.0,0.0,0.135,2.6649007936507925,0.025771471740000003
95.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,1.8113095238095234,3.528158730158729,0.0,0.06569418071186667,0.0,0.0,0.0,0.1695,2.6697341269841264,0.032847090355933334
96.0,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.8618650793650788,3.5594920634920624,0.0061111111111111106,0.063037238904748,0.0,0.0,0.0,0.15400000000000003,2.710678571428571,0.03457417500792955
97.0,0.8,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9168650793650788,3.577492063492062,0.0010499999999999989,0.060406866515700514,0.0,0.0,0.0,0.1385,2.7471785714285706,0.030728433257850254
98.0,0.9,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9718650793650787,3.605492063492062,0.0,0.05780279785054351,0.0,0.0,0.0,0.12300000000000001,2.7886785714285702,0.028901398925271753
99.0,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,2.011309523809523,3.6257142857142846,0.0061111111111111106,0.05522476987203807,0.0,0.0,0.0,0.10750000000000001,2.8185119047619036,0.030667940491574588
100.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0663095238095233,3.6637142857142844,0.0010499999999999989,0.052672522173317686,0.0,0.0,0.0,0.09200000000000001,2.8650119047619036,0.026861261086658844
101.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,2.0613095238095234,3.678380952380951,0.0,0.06681246361825117,0.0,0.0,0.0,0.1265,2.8698452380952375,0.03340623180912559
102.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1163095238095235,3.716380952380951,0.0,0.06414433898206866,0.0,0.0,0.0,0.111,2.9163452380952375,0.03207216949103433
103.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1313095238095237,3.774380952380951,0.0,0.061502895592247975,0.0,0.0,0.0,0.0955,2.9528452380952372,0.030751447796123987
104.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.1429761904761904,3.822380952380951,0.011666666666666665,0.05888786663632549,0.0,0.0,0.0,0.08,2.9826785714285706,0.03527726665149608
105.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.154642857142857,3.8537142857142843,0.023216666666666663,0.05629898796996223,0.0,0.0,0.0,0.0645,3.0041785714285707,0.03975782731831445
106.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.625,2.149642857142857,3.8642142857142843,0.017984499999999997,0.06623599809026261,0.0,0.0,0.0,0.1115,3.0069285714285705,0.042110249045131304
107.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.625,2.1446428571428573,3.8747142857142842,0.012804654999999995,0.07607363810935998,0.0,0.0,0.0,0.1585,3.0096785714285708,0.04443914655467999
108.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1596428571428574,3.952714285714284,0.0076766084499999936,0.07331290172826638,0.0,0.0,0.0,0.14300000000000002,3.0561785714285707,0.04049475508913319
109.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1746428571428575,4.010714285714284,0.002599842365499993,0.07057977271098372,0.0,0.0,0.0,0.1275,3.092678571428571,0.036589807538241856
110.0,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1896428571428577,4.068714285714284,0.0,0.06787397498387387,0.0,0.0,0.0,0.112,3.1291785714285707,0.03393698749193694
111.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.2013095238095244,4.100047619047618,0.011666666666666665,0.06519523523403513,0.0,0.0,0.0,0.0965,3.150678571428571,0.0384309509503509
112.0,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2563095238095245,4.138047619047618,0.0065499999999999985,0.06254328288169478,0.0,0.0,0.0,0.081,3.197178571428571,0.03454664144084739
