episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
13.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0011111111111111096,0.5197777777777779,0.0010499999999999989,0.012443822234116187,0.0,0.0,0.0,0.5818888888888888,0.2604444444444445,0.006746911117058093
14.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.5177777777777779,0.0,0.020319384011775025,0.0,0.0,0.0,0.6363888888888888,0.25888888888888895,0.010159692005887512
15.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.5443492063492065,0.0,0.03240190445737156,0.0,0.0,0.0,0.6780317460317459,0.27217460317460324,0.01620095222868578
16.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6223492063492064,0.0,0.030077885412797843,0.0,0.0,0.0,0.6825317460317458,0.3111746031746032,0.015038942706398922
17.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6403492063492064,0.0,0.027777106558669863,0.0,0.0,0.0,0.6870317460317458,0.3201746031746032,0.013888553279334932
18.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.6483492063492065,0.0,0.025499335493083163,0.004000000000000001,0.0,0.0,0.7515317460317458,0.3241746031746032,0.012749667746541581
19.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6863492063492065,0.0,0.02324434213815233,0.0,0.0,0.0,0.7960317460317458,0.34317460317460324,0.011622171069076166
20.0,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.8,0.005000000000000001,0.6943492063492065,0.0,0.03101189871677081,0.0,0.0,0.0,0.8605317460317458,0.34967460317460325,0.015505949358385404
21.0,0.3,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.010000000000000002,0.7123492063492065,0.005000000000000001,0.028701779729603104,0.0,0.0,0.0,0.9050317460317457,0.36117460317460326,0.01685088986480155
22.0,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.8,0.005000000000000001,0.7303492063492065,0.0,0.03641476193230707,0.0,0.0,0.0,0.9695317460317457,0.36767460317460327,0.018207380966153534
23.0,0.8,0.2,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.8083492063492066,0.0,0.054050614312984,0.0,0.0,0.0,0.9740317460317457,0.4041746031746033,0.027025307156492
24.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8463492063492066,0.0,0.05151010816985416,0.0,0.0,0.0,1.0185317460317458,0.4231746031746033,0.02575505408492708
25.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.8743492063492067,0.0,0.048995007088155615,0.0,0.0,0.0,1.0730317460317458,0.4371746031746033,0.024497503544077807
26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723492063492066,0.0,0.04650505701727406,0.0,0.0,0.0,1.0575317460317457,0.4861746031746033,0.02325252850863703
27.0,0.4,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.015000000000000003,0.9903492063492066,0.005000000000000001,0.044040006447101314,0.0,0.0,0.0,1.1020317460317457,0.5026746031746033,0.024520003223550656
28.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.010000000000000002,1.0683492063492066,0.0,0.0415996063826303,0.0,0.0,0.0,1.1065317460317456,0.5391746031746033,0.02079980319131515
29.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,1.1063492063492066,0.0,0.039183610318804,0.0,0.0,0.0,1.1510317460317456,0.5556746031746033,0.019591805159402
30.0,0.5,0.1,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.010000000000000002,1.1443492063492067,0.005000000000000001,0.036791774215615955,0.0,0.0,0.0,1.1855317460317456,0.5771746031746033,0.02089588710780798
31.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.015000000000000003,1.1723492063492067,0.009950000000000002,0.034423856473459795,0.0,0.0,0.0,1.2300317460317456,0.5936746031746033,0.022186928236729898
32.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.010000000000000002,1.2503492063492068,0.004850500000000001,0.0320796179087252,0.0,0.0,0.0,1.2345317460317455,0.6301746031746034,0.0184650589543626
33.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,1.2883492063492068,0.0,0.029758821729637945,0.0,0.0,0.0,1.2190317460317455,0.6466746031746033,0.014879410864818973
34.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.2963492063492068,0.0,0.027461233512341567,0.0,0.0,0.0,1.2935317460317455,0.6481746031746034,0.013730616756170783
35.0,0.375,0.125,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.625,0.0075,1.3193492063492067,0.0075,0.02518662117721815,0.0,0.0,0.0,1.3405317460317454,0.6634246031746034,0.016343310588609074
36.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0024999999999999988,1.3573492063492067,0.0024249999999999983,0.022934754965445968,0.0,0.0,0.0,1.3850317460317454,0.6799246031746033,0.012679877482722982
37.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.3953492063492068,0.0,0.020705407415791507,0.0,0.0,0.0,1.4295317460317454,0.6976746031746034,0.010352703707895754
38.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.4333492063492068,0.0,0.01849835334163359,0.0,0.0,0.0,1.4740317460317454,0.7166746031746034,0.009249176670816796
39.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.4913492063492069,0.0,0.016313369808217258,0.0,0.0,0.0,1.4785317460317453,0.7456746031746034,0.008156684904108629
40.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.529349206349207,0.0,0.03415023611013509,0.0,0.0,0.0,1.5030317460317453,0.7646746031746035,0.017075118055067545
41.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.607349206349207,0.0,0.03180873374903374,0.0,0.0,0.0,1.5075317460317452,0.8036746031746035,0.01590436687451687
42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705349206349207,0.0,0.0294906464115434,0.0,0.0,0.0,1.4920317460317452,0.8526746031746035,0.0147453232057717
43.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.763349206349207,0.0,0.027195739947427966,0.0,0.0,0.0,1.5165317460317451,0.8816746031746036,0.013597869973713983
44.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.7913492063492071,0.0,0.024923782547953688,0.0,0.0,0.0,1.5710317460317451,0.8956746031746036,0.012461891273976844
45.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.8693492063492072,0.0,0.022674544722474148,0.0,0.0,0.0,1.575531746031745,0.9346746031746036,0.011337272361237074
46.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.8973492063492072,0.0,0.02044779927524941,0.0,0.0,0.0,1.630031746031745,0.9486746031746036,0.010223899637624705
47.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9753492063492073,0.0,0.018243321282496915,0.0,0.0,0.0,1.634531746031745,0.9876746031746036,0.009121660641248457
48.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0733492063492074,0.0,0.016060888069671944,0.0,0.0,0.0,1.619031746031745,1.0366746031746037,0.008030444034835972
49.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1713492063492073,0.0,0.013900279188975224,0.0,0.0,0.0,1.6035317460317449,1.0856746031746036,0.006950139594487612
50.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.249349206349207,0.0,0.011761276397085471,0.0,0.0,0.0,1.6080317460317448,1.1246746031746035,0.005880638198542736
51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347349206349207,0.0,0.009643663633114617,0.0,0.0,0.0,1.5925317460317447,1.1736746031746035,0.004821831816557308
52.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.425349206349207,0.0,0.007547226996783471,0.0,0.0,0.0,1.5970317460317447,1.2126746031746034,0.0037736134983917353
53.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.4633492063492066,0.0,0.005471754726815636,0.0,0.0,0.0,1.6415317460317447,1.2316746031746033,0.002735877363407818
54.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5613492063492065,0.0,0.0034170371795474797,0.0,0.0,0.0,1.6260317460317446,1.2806746031746032,0.0017085185897737398
55.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,2.5893492063492065,0.005000000000000001,0.001382866807752005,0.0,0.0,0.0,1.6705317460317446,1.2971746031746032,0.003191433403876003
56.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6673492063492064,0.0,0.0,0.0,0.0,0.0,1.6750317460317445,1.3336746031746032,0.0
57.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.6953492063492064,0.0,0.0,0.0,0.0,0.0,1.7295317460317445,1.3476746031746032,0.0
58.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.7733492063492062,0.0,0.0,0.0,0.0,0.0,1.7340317460317445,1.3866746031746031,0.0
59.0,0.6,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.4,0.0,2.831349206349206,0.0,0.018000000000000002,0.0,0.0,0.0,1.7585317460317444,1.415674603174603,0.009000000000000001
60.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,2.846015873015873,0.0,0.03248666666666667,0.0,0.0,0.0,1.8263650793650779,1.4230079365079364,0.016243333333333335
61.0,0.5,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.015000000000000003,2.874015873015873,0.005000000000000001,0.030161800000000002,0.0,0.0,0.0,1.8608650793650778,1.4445079365079365,0.017580900000000003
62.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.010000000000000002,2.882015873015873,0.0,0.037860182000000006,0.0,0.0,0.0,1.9353650793650778,1.4460079365079364,0.018930091000000003
63.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.005000000000000001,2.9600158730158728,0.0,0.03548158018000001,0.0,0.0,0.0,1.9398650793650778,1.4825079365079363,0.017740790090000003
64.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.0380158730158726,0.0,0.0331267643782,0.0,0.0,0.0,1.9443650793650777,1.5190079365079363,0.0165633821891
65.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.1160158730158725,0.0,0.030795496734417997,0.0,0.0,0.0,1.9488650793650777,1.5580079365079362,0.015397748367208999
66.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0061111111111111106,3.147349206349206,0.0061111111111111106,0.02848754176707382,0.0,0.0,0.0,1.9889206349206332,1.5767301587301585,0.017299326439092464
67.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0011111111111111096,3.1596349206349204,0.0010499999999999989,0.05477409492083165,0.0,0.0,0.0,2.0448492063492045,1.5803730158730158,0.027912047460415826
68.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,3.21763492063492,0.0,0.052226353971623334,0.0,0.0,0.0,2.0693492063492047,1.60881746031746,0.026113176985811667
69.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31563492063492,0.0,0.0497040904319071,0.0,0.0,0.0,2.053849206349205,1.65781746031746,0.02485204521595355
70.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.0,3.32363492063492,0.0,0.05720704952758803,0.0,0.0,0.0,2.128349206349205,1.66181746031746,0.028603524763794016
71.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.38163492063492,0.0,0.054634979032312146,0.0,0.0,0.0,2.132849206349205,1.69081746031746,0.027317489516156073
72.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,3.40963492063492,0.005000000000000001,0.05208862924198902,0.0,0.0,0.0,2.1773492063492053,1.70731746031746,0.028544314620994514
73.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.4276349206349197,0.0,0.04956774294956913,0.0,0.0,0.0,2.2418492063492055,1.7138174603174599,0.024783871474784565
74.0,0.3,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.6,0.0,3.4556349206349197,0.0,0.05707206552007344,0.0,0.0,0.0,2.2863492063492057,1.7278174603174599,0.02853603276003672
75.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.6,0.0,3.4936349206349195,0.0,0.0745013448648727,0.0,0.0,0.0,2.330849206349206,1.7468174603174598,0.03725067243243635
76.0,0.5,0.125,0.125,0.375,0.125,0.0,0.0,0.0,0.0,0.5,0.0075,3.5291349206349194,0.0075,0.07175633141622396,0.0,0.0,0.0,2.365349206349206,1.7683174603174596,0.03962816570811198
77.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0125,3.5571349206349194,0.012425,0.06903876810206172,0.0,0.0,0.0,2.409849206349206,1.7848174603174598,0.04073188405103086
78.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0175,3.5851349206349195,0.017300750000000004,0.0663483804210411,0.0,0.0,0.0,2.4543492063492063,1.8013174603174598,0.04182456521052055
79.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.022500000000000003,3.6131349206349195,0.022127742500000006,0.06368489661683069,0.0,0.0,0.0,2.4988492063492065,1.8178174603174597,0.04290631955841535
80.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0175,3.6511349206349193,0.016906465075000005,0.06104804765066238,0.0,0.0,0.0,2.5433492063492067,1.8343174603174597,0.03897725636283119
81.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0125,3.6791349206349193,0.011737400424250005,0.058437567174155755,0.0,0.0,0.0,2.5978492063492067,1.8458174603174597,0.03508748379920288
82.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0175,3.7071349206349193,0.016620026420007504,0.0558531915024142,0.0,0.0,0.0,2.642349206349207,1.8623174603174597,0.03623660896121085
83.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0125,3.765134920634919,0.011453826155807426,0.053294659587390054,0.0,0.0,0.0,2.646849206349207,1.8888174603174597,0.03237424287159874
84.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0075,3.843134920634919,0.006339287894249351,0.050761712991516154,0.0,0.0,0.0,2.6513492063492072,1.9253174603174594,0.02855050044288275
85.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0024999999999999988,3.881134920634919,0.0012758950153068565,0.04825409586160099,0.0,0.0,0.0,2.6958492063492074,1.9418174603174594,0.024764995438453924
86.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.6,0.0,3.9191349206349186,0.0,0.06577155490298497,0.0,0.0,0.0,2.7403492063492076,1.9595674603174593,0.03288577745149249
87.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.9371349206349184,0.0,0.06311383935395512,0.0,0.0,0.0,2.804849206349208,1.9685674603174592,0.03155691967697756
88.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.015134920634918,0.0,0.06048270096041557,0.0,0.0,0.0,2.809349206349208,2.007567460317459,0.030241350480207783
89.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.0531349206349185,0.0,0.05787787395081141,0.0,0.0,0.0,2.8538492063492082,2.0265674603174593,0.028938936975405706
90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.151134920634918,0.0,0.055299095211303294,0.0,0.0,0.0,2.8383492063492084,2.075567460317459,0.027649547605651647
91.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.229134920634919,0.0,0.05274610425919026,0.0,0.0,0.0,2.8428492063492086,2.1145674603174593,0.02637305212959513
92.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,4.257134920634918,0.005000000000000001,0.05021864321659836,0.0,0.0,0.0,2.8873492063492088,2.131067460317459,0.02760932160829918
93.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,4.285134920634918,0.0,0.04771645678443237,0.0,0.0,0.0,2.9418492063492088,2.142567460317459,0.023858228392216185
94.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,4.313134920634917,0.0,0.045239292216588047,0.0,0.0,0.0,2.9963492063492088,2.1565674603174587,0.022619646108294023
95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411134920634917,0.0,0.042786899294422163,0.0,0.0,0.0,2.980849206349209,2.2055674603174587,0.021393449647211082
96.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,4.439134920634917,0.005000000000000001,0.04035903030147794,0.0,0.0,0.0,3.025349206349209,2.2220674603174584,0.022679515150738967
97.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.014285714285714285,4.47999206349206,0.014235714285714286,0.03795543999846315,0.0,0.0,0.0,3.052706349206352,2.247138888888887,0.026095577142088718
98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009285714285714284,4.57799206349206,0.009093357142857141,0.03557588559847852,0.0,0.0,0.0,3.037206349206352,2.293638888888887,0.02233462137066783
99.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.004285714285714283,4.65599206349206,0.004002423571428569,0.03322012674249373,0.0,0.0,0.0,3.0417063492063523,2.330138888888887,0.01861127515696115
100.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.73399206349206,0.0,0.030887925475068786,0.0,0.0,0.0,3.0462063492063525,2.36699603174603,0.015443962737534393
101.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.8119920634920605,0.0,0.0285790462203181,0.0,0.0,0.0,3.0507063492063526,2.4059960317460303,0.01428952311015905
102.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.86999206349206,0.0,0.02629325575811492,0.0,0.0,0.0,3.075206349206353,2.43499603174603,0.01314662787905746
103.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.88799206349206,0.0,0.02403032320053377,0.0,0.0,0.0,3.119706349206353,2.44399603174603,0.012015161600266885
104.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,4.91599206349206,0.005000000000000001,0.021790019968528432,0.0,0.0,0.0,3.1642063492063532,2.46049603174603,0.013395009984264216
105.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,4.943992063492059,0.0,0.019572119768843148,0.0,0.0,0.0,3.2187063492063532,2.4719960317460297,0.009786059884421574
106.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.02199206349206,0.0,0.017376398571154715,0.0,0.0,0.0,3.2232063492063534,2.51099603174603,0.008688199285577358
107.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.005000000000000001,5.049992063492059,0.005000000000000001,0.015202634585443167,0.0,0.0,0.0,3.2677063492063536,2.5274960317460295,0.010101317292721585
108.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.1279920634920595,0.0,0.013050608239588736,0.0,0.0,0.0,3.272206349206354,2.5639960317460297,0.006525304119794368
109.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,5.155992063492059,0.0,0.010920102157192848,0.0,0.0,0.0,3.3267063492063538,2.5779960317460295,0.005460051078596424
110.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666666,0.0061111111111111106,5.176214285714281,0.0061111111111111106,0.00881090113562092,0.0,0.0,0.0,3.3778730158730204,2.5911626984126963,0.007461006123366015
111.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0011111111111111096,5.204214285714281,0.0010499999999999989,0.006722792124264711,0.0,0.0,0.0,3.4323730158730203,2.602662698412696,0.003886396062132355
112.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.262214285714281,0.0,0.0046555642030220645,0.0,0.0,0.0,3.4568730158730205,2.6311071428571404,0.0023277821015110322
113.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,5.280214285714281,0.0,0.0026090085609918436,0.0,0.0,0.0,3.5213730158730208,2.6401071428571403,0.0013045042804959218
114.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,5.29821428571428,0.0,0.0005829184753819252,0.0,0.0,0.0,3.5858730158730205,2.64910714285714,0.0002914592376909626
115.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.376214285714281,0.0,0.0,0.0,0.0,0.0,3.5903730158730207,2.6881071428571404,0.0
116.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.454214285714281,0.0,0.0,0.0,0.0,0.0,3.594873015873021,2.7271071428571405,0.0
117.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552214285714281,0.0,0.0,0.0,0.0,0.0,3.579373015873021,2.7761071428571404,0.0
118.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,5.5802142857142805,0.0,0.0,0.0,0.0,0.0,3.633873015873021,2.7901071428571402,0.0
119.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,5.59821428571428,0.0,0.0,0.0,0.0,0.0,3.6983730158730213,2.79910714285714,0.0
120.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69621428571428,0.0,0.0,0.0,0.0,0.0,3.6828730158730214,2.84810714285714,0.0
