episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share
17.0,-57.35496199999999,-57.35496199999999,-57.35496199999999,0.025,-1.4338740499999998,-1.4338740499999998,0.725,0.25,0.0,0.0,0.5636286113411189,0.42739673687145113,0.6583907145038246,0.40822217050567267
18.0,-65.42781700000002,-65.42781700000002,-65.42781700000002,0.0,-1.6356954250000004,-1.6356954250000004,0.975,0.2,0.0,0.0,0.5078068916127086,0.4230117193609476,0.620459198258817,0.38181167223677026
19.0,-56.74871999999999,-56.74871999999999,-56.74871999999999,0.025,-1.4187179999999997,-1.4187179999999997,0.975,0.15,0.0,0.0,0.5354601687341928,0.42951818712055695,0.6447325422912836,0.41807976191118357
20.0,-71.06195000000001,-71.06195000000001,-71.06195000000001,0.025,-1.7765487500000003,-1.7765487500000003,0.725,0.325,0.0,0.0,0.5727082511037589,0.4148959020990879,0.6281006103754044,0.3616059170179068
21.0,-61.016470999999996,-61.016470999999996,-61.016470999999996,0.025,-1.5254117749999998,-1.5254117749999998,0.725,0.25,0.0,0.0,0.5737960578352213,0.3726806940883398,0.6437931003272535,0.36526122824475166
22.0,-61.877148000000005,-61.877148000000005,-61.877148000000005,0.025,-1.5469287,-1.5469287,0.825,0.275,0.0,0.0,0.5163539772033692,0.43103815799579026,0.6045852144546806,0.3802745093144476
23.0,-72.31095799999999,-72.31095799999999,-72.31095799999999,0.0,-1.8077739499999996,-1.8077739499999996,1.0,0.25,0.0,0.0,0.5405486832708122,0.4176238367892802,0.6207484702095389,0.36463437437266116
24.0,-45.72494,-45.72494,-45.72494,0.025,-1.1431235,-1.1431235,0.95,0.075,0.0,0.0,0.5490234632492066,0.39162197662517423,0.6125552288591861,0.3684497744515538
25.0,-63.46386800000001,-63.46386800000001,-63.46386800000001,0.0,-1.5865967000000003,-1.5865967000000003,1.0,0.175,0.0,0.0,0.508713621623814,0.39908894978463644,0.6358146185576915,0.31539683539792884
26.0,-59.338575999999996,-59.338575999999996,-59.338575999999996,0.025,-1.4834644,-1.4834644,0.725,0.25,0.0,0.0,0.5604330292940138,0.3729920904897154,0.61057236366719,0.3226154656596482
27.0,-55.337841000000004,-55.337841000000004,-55.337841000000004,0.025,-1.383446025,-1.383446025,0.775,0.2,0.0,0.0,0.5409214057326317,0.3650555749610066,0.6185400726795197,0.2732757154945284
28.0,-61.161449000000005,-61.161449000000005,-61.161449000000005,0.025,-1.529036225,-1.529036225,0.9,0.225,0.0,0.0,0.5572548680603504,0.40503192819654926,0.6537719108834863,0.26073730095475917
29.0,-74.25095900000002,-74.25095900000002,-74.25095900000002,0.0,-1.8562739750000006,-1.8562739750000006,1.0,0.275,0.0,0.0,0.5275120166093112,0.38577289953827865,0.6778936485499144,0.26386592061072583
30.0,-56.267193999999996,-56.267193999999996,-56.267193999999996,0.05,-1.40667985,-1.40667985,0.825,0.225,0.0,0.0,0.5480206241458654,0.4182609676010907,0.666292371504009,0.253651052242145
31.0,-45.773030999999996,-45.773030999999996,-45.773030999999996,0.025,-1.144325775,-1.144325775,0.85,0.125,0.0,0.0,0.5920153642892838,0.39035316085442895,0.7359421887844803,0.23997414166480305
32.0,-54.680478999999984,-54.680478999999984,-54.680478999999984,0.025,-1.3670119749999996,-1.3670119749999996,0.85,0.125,0.0,0.0,0.5972715761512517,0.4161396415717899,0.6719887901470064,0.226671766590327
33.0,-45.71015999999999,-45.71015999999999,-45.71015999999999,0.025,-1.1427539999999996,-1.1427539999999996,0.9,0.1,0.0,0.0,0.625685122206807,0.3870916044246404,0.6336277222856876,0.23586312621086844
34.0,-48.723773,-48.723773,-48.723773,0.025,-1.218094325,-1.218094325,0.775,0.2,0.0,0.0,0.6564040517807008,0.375149177312851,0.6158125573322177,0.26124107635207466
35.0,-42.295078,-42.295078,-42.295078,0.05,-1.0573769499999999,-1.0573769499999999,0.875,0.075,0.0,0.0,0.6772299701720474,0.3950264044106007,0.5671278238147498,0.22756045765616
36.0,-46.82340800000001,-46.82340800000001,-46.82340800000001,0.0,-1.1705852,-1.1705852,0.95,0.05,0.0,0.0,0.7259915104210376,0.3752855108492076,0.5291108896732332,0.21808137930184604
37.0,-46.69722800000002,-46.69722800000002,-46.69722800000002,0.05,-1.1674307000000004,-1.1674307000000004,0.95,0.125,0.0,0.0,0.6952107942402361,0.357745194490999,0.5780930095613003,0.2503115633316338
38.0,-43.042308999999996,-43.042308999999996,-43.042308999999996,0.0,-1.0760577249999999,-1.0760577249999999,1.0,0.0,0.0,0.0,0.7244494219720362,0.329675220027566,0.6052862686887384,0.28801546792313465
39.0,-45.68269899999999,-45.68269899999999,-45.68269899999999,0.025,-1.1420674749999997,-1.1420674749999997,0.9,0.075,0.0,0.0,0.7508901468813419,0.27784713818691664,0.6145973062291743,0.23808554252423347
40.0,-41.38486799999999,-41.38486799999999,-41.38486799999999,0.05,-1.0346216999999998,-1.0346216999999998,0.875,0.075,0.0,0.0,0.7376459579467773,0.28426941995508964,0.6498305886685847,0.22274214246124022
41.0,-41.622824,-41.622824,-41.622824,0.025,-1.0405706000000001,-1.0405706000000001,0.925,0.05,0.0,0.0,0.7366818463653326,0.28902354051358997,0.6282767864465714,0.22463396734371782
42.0,-43.524104,-43.524104,-43.524104,0.025,-1.0881026,-1.0881026,0.975,0.05,0.0,0.0,0.7084982887804506,0.3024131173826753,0.5962220877185465,0.23319417523778974
43.0,-44.945867,-44.945867,-44.945867,0.0,-1.123646675,-1.123646675,0.975,0.025,0.0,0.0,0.6686506864875554,0.32077868783846497,0.5624515598341823,0.22605309204757212
44.0,-40.57553800000001,-40.57553800000001,-40.57553800000001,0.025,-1.0143884500000002,-1.0143884500000002,0.975,0.0,0.0,0.0,0.6320605061501262,0.31261528660543264,0.6342122769504784,0.2588261690121144
45.0,-29.993524999999998,-29.993524999999998,-29.993524999999998,0.075,-0.7498381249999999,-0.7498381249999999,0.925,0.0,0.0,0.0,0.6349641152471304,0.2881725633610039,0.66971308003366,0.29636364224925643
46.0,-43.26998299999999,-43.26998299999999,-43.26998299999999,0.0,-1.0817495749999997,-1.0817495749999997,1.0,0.0,0.0,0.0,0.6471679211407901,0.2899205641075969,0.6612603601738811,0.29854619696363804
47.0,-41.181177,-41.181177,-41.181177,0.025,-1.029529425,-1.029529425,0.975,0.025,0.0,0.0,0.6474249020516872,0.2824313745368272,0.6548420827090741,0.2666705686785281
48.0,-42.9783,-42.9783,-42.9783,0.0,-1.0744574999999998,-1.0744574999999998,1.0,0.0,0.0,0.0,0.6236467388123276,0.2550760061759502,0.6299517344459893,0.21436715020239352
49.0,-43.06673999999999,-43.06673999999999,-43.06673999999999,0.025,-1.0766684999999998,-1.0766684999999998,0.925,0.05,0.0,0.0,0.6308842934817076,0.26267061890102916,0.663476077720523,0.21084807212650775
50.0,-46.35716000000001,-46.35716000000001,-46.35716000000001,0.0,-1.158929,-1.158929,0.95,0.05,0.0,0.0,0.6667661391198634,0.2530714522488415,0.6372383440881968,0.24215986016206442
51.0,-42.92400600000002,-42.92400600000002,-42.92400600000002,0.0,-1.0731001500000006,-1.0731001500000006,1.0,0.0,0.0,0.0,0.6392623605281115,0.28366762277670204,0.598056420892477,0.21139561549201608
52.0,-43.203999,-43.203999,-43.203999,0.025,-1.080099975,-1.080099975,0.975,0.025,0.0,0.0,0.6361363449096679,0.2866007089521735,0.634502966582775,0.2672176995370538
53.0,-40.74978399999999,-40.74978399999999,-40.74978399999999,0.025,-1.0187445999999998,-1.0187445999999998,0.975,0.0,0.0,0.0,0.6765792353600262,0.24717235970310866,0.6324167640581726,0.2437228493038565
54.0,-43.201131,-43.201131,-43.201131,0.0,-1.0800282749999999,-1.0800282749999999,1.0,0.0,0.0,0.0,0.6460761241018773,0.22577985952142626,0.6649668738991021,0.267022608075291
55.0,-40.526017999999986,-40.526017999999986,-40.526017999999986,0.025,-1.0131504499999997,-1.0131504499999997,0.95,0.025,0.0,0.0,0.6917594002634285,0.2443264811392873,0.6518548218384386,0.27098458422161636
56.0,-43.07442399999999,-43.07442399999999,-43.07442399999999,0.0,-1.0768605999999998,-1.0768605999999998,1.0,0.0,0.0,0.0,0.7212392068505289,0.22905812165699907,0.6371857084184884,0.25892048319242894
57.0,-38.526788,-38.526788,-38.526788,0.025,-0.9631697000000001,-0.9631697000000001,0.975,0.0,0.0,0.0,0.7672274323105813,0.24117614991962907,0.6644555415287611,0.24464929388649756
58.0,-40.83000999999999,-40.83000999999999,-40.83000999999999,0.025,-1.0207502499999996,-1.0207502499999996,0.975,0.0,0.0,0.0,0.761750602081418,0.24890541107393802,0.6653135545775294,0.22462272085808221
59.0,-38.41628100000001,-38.41628100000001,-38.41628100000001,0.025,-0.9604070250000003,-0.9604070250000003,0.975,0.0,0.0,0.0,0.7753319132179022,0.2089478619210421,0.664221348941326,0.1923980674091726
60.0,-43.05402300000001,-43.05402300000001,-43.05402300000001,0.0,-1.0763505750000002,-1.0763505750000002,1.0,0.0,0.0,0.0,0.7816666924059391,0.2127022422011941,0.6552597617954016,0.18427879905328157
61.0,-43.09783600000001,-43.09783600000001,-43.09783600000001,0.0,-1.0774459000000003,-1.0774459000000003,1.0,0.0,0.0,0.0,0.8193332744240761,0.18743072432931507,0.6526998271793129,0.1876923852451145
62.0,-43.01454799999999,-43.01454799999999,-43.01454799999999,0.0,-1.0753636999999998,-1.0753636999999998,1.0,0.0,0.0,0.0,0.8091782960891724,0.2041392210777849,0.6561779562383889,0.15951518032979223
63.0,-38.658877,-38.658877,-38.658877,0.025,-0.9664719249999999,-0.9664719249999999,0.975,0.0,0.0,0.0,0.8191647600531574,0.20454381648451087,0.6708253987506031,0.17202716335095464
64.0,-38.678822,-38.678822,-38.678822,0.025,-0.9669705499999999,-0.9669705499999999,0.975,0.0,0.0,0.0,0.7941170021891591,0.2514540413767099,0.6709514824226498,0.20186014114506548
65.0,-43.13747299999999,-43.13747299999999,-43.13747299999999,0.0,-1.0784368249999998,-1.0784368249999998,1.0,0.0,0.0,0.0,0.7609184751212598,0.2653523080796003,0.6839832156673074,0.1912614072766155
66.0,-40.96320999999999,-40.96320999999999,-40.96320999999999,0.025,-1.0240802499999997,-1.0240802499999997,0.975,0.0,0.0,0.0,0.7980884014964105,0.24393214873038227,0.7115441072136164,0.23003484879806635
67.0,-38.693611999999995,-38.693611999999995,-38.693611999999995,0.025,-0.9673402999999998,-0.9673402999999998,0.975,0.0,0.0,0.0,0.7993414529561996,0.2361648241151125,0.7209594874456525,0.21252887248806657
68.0,-43.37683899999998,-43.37683899999998,-43.37683899999998,0.0,-1.0844209749999996,-1.0844209749999996,1.0,0.0,0.0,0.0,0.7995834094285967,0.2184074408141897,0.7355162957012654,0.200195092022419
69.0,-44.11088399999999,-44.11088399999999,-44.11088399999999,0.025,-1.1027720999999997,-1.1027720999999997,0.95,0.025,0.0,0.0,0.803273096680641,0.2312522146571428,0.7331409562081098,0.18424910094775265
70.0,-43.32999100000001,-43.32999100000001,-43.32999100000001,0.0,-1.083249775,-1.083249775,1.0,0.0,0.0,0.0,0.7988106347322466,0.22073328121565278,0.7308983587697149,0.1956776589043439
71.0,-43.447645000000016,-43.447645000000016,-43.447645000000016,0.0,-1.0861911250000005,-1.0861911250000005,1.0,0.0,0.0,0.0,0.8112463778853417,0.21644004550762475,0.7586562859266996,0.22714222241379325
72.0,-43.336242999999996,-43.336242999999996,-43.336242999999996,0.0,-1.0834060749999999,-1.0834060749999999,1.0,0.0,0.0,0.0,0.8342747875452042,0.1958669440168887,0.7276300406828521,0.21188734483718868
73.0,-40.896818999999994,-40.896818999999994,-40.896818999999994,0.025,-1.0224204749999999,-1.0224204749999999,0.975,0.0,0.0,0.0,0.8139733123779298,0.1962453119689599,0.6992367996647952,0.18291719740629198
74.0,-43.273486000000005,-43.273486000000005,-43.273486000000005,0.0,-1.0818371500000001,-1.0818371500000001,1.0,0.0,0.0,0.0,0.836962395787239,0.18779841433279218,0.7189325885623694,0.19875488631241017
75.0,-38.979304,-38.979304,-38.979304,0.025,-0.9744826,-0.9744826,0.975,0.0,0.0,0.0,0.8288031363189219,0.18160505241248753,0.7511819758340715,0.20312629638426008
76.0,-38.854699,-38.854699,-38.854699,0.025,-0.9713674749999999,-0.9713674749999999,0.975,0.0,0.0,0.0,0.8219604753255844,0.1927306947577745,0.7930993038266899,0.16920394324883822
77.0,-43.51969999999999,-43.51969999999999,-43.51969999999999,0.0,-1.0879925,-1.0879925,1.0,0.0,0.0,0.0,0.8102153890430926,0.18283388435840606,0.7938834159821271,0.16352514272928237
78.0,-38.941894,-38.941894,-38.941894,0.025,-0.9735473499999999,-0.9735473499999999,0.975,0.0,0.0,0.0,0.8163203652203086,0.16460897787939757,0.760266871035099,0.1867182327639312
79.0,-38.99582,-38.99582,-38.99582,0.025,-0.9748955,-0.9748955,0.975,0.0,0.0,0.0,0.8039562124907971,0.17113437836524095,0.7631652597934007,0.18956789720058442
80.0,-40.892459,-40.892459,-40.892459,0.025,-1.022311475,-1.022311475,0.975,0.0,0.0,0.0,0.7541330014765262,0.1663707144698128,0.7548057167232037,0.184806468507275
81.0,-43.213475,-43.213475,-43.213475,0.0,-1.080336875,-1.080336875,1.0,0.0,0.0,0.0,0.7990304981172084,0.1506495001865551,0.7081083832085131,0.18799842651747173
82.0,-43.33676299999999,-43.33676299999999,-43.33676299999999,0.0,-1.0834190749999997,-1.0834190749999997,1.0,0.0,0.0,0.0,0.803537748619914,0.16368299381807447,0.7331549766510724,0.1822748214146122
83.0,-41.19224,-41.19224,-41.19224,0.025,-1.029806,-1.029806,0.975,0.0,0.0,0.0,0.8060462238192558,0.15179536613170058,0.7848767462670801,0.18933777491562068
84.0,-34.47185300000001,-34.47185300000001,-34.47185300000001,0.05,-0.8617963250000003,-0.8617963250000003,0.95,0.0,0.0,0.0,0.8101584630906581,0.149468314233236,0.724539067775011,0.2252316375914961
85.0,-38.87634700000001,-38.87634700000001,-38.87634700000001,0.025,-0.9719086750000002,-0.9719086750000002,0.975,0.0,0.0,0.0,0.8001862780749798,0.17601340795401482,0.7204533360302449,0.197527472615242
86.0,-43.353299,-43.353299,-43.353299,0.0,-1.083832475,-1.083832475,1.0,0.0,0.0,0.0,0.8348695777356626,0.1743557667196728,0.736179032333195,0.1993937974851579
87.0,-38.701091,-38.701091,-38.701091,0.025,-0.9675272749999999,-0.9675272749999999,0.975,0.0,0.0,0.0,0.7921205108165742,0.16883471967652444,0.7517972651273014,0.17850543236825614
88.0,-34.164262,-34.164262,-34.164262,0.05,-0.85410655,-0.85410655,0.95,0.0,0.0,0.0,0.8170888115465642,0.18666286252439027,0.7293957881629468,0.16945084794797005
89.0,-38.85739200000002,-38.85739200000002,-38.85739200000002,0.025,-0.9714348000000005,-0.9714348000000005,0.975,0.0,0.0,0.0,0.8204504670500755,0.17571038727648555,0.7276150038167835,0.19387153492914516
90.0,-43.326336999999995,-43.326336999999995,-43.326336999999995,0.0,-1.083158425,-1.083158425,1.0,0.0,0.0,0.0,0.7881771641373636,0.18561303016729652,0.7518704239875078,0.16972865305282184
91.0,-45.01164200000001,-45.01164200000001,-45.01164200000001,0.0,-1.1252910500000002,-1.1252910500000002,0.975,0.025,0.0,0.0,0.7754857682287691,0.2073633154155686,0.7451336188465355,0.1816180444667116
92.0,-39.78387400000001,-39.78387400000001,-39.78387400000001,0.025,-0.9945968500000003,-0.9945968500000003,0.95,0.025,0.0,0.0,0.773836378842592,0.18539262486156077,0.7566621641069652,0.1762889822851867
93.0,-40.999628,-40.999628,-40.999628,0.025,-1.0249907,-1.0249907,0.975,0.0,0.0,0.0,0.7403004053831099,0.18497076582163577,0.7542433618307115,0.14519157082773745
94.0,-40.96635,-40.96635,-40.96635,0.025,-1.02415875,-1.02415875,0.975,0.0,0.0,0.0,0.7686367935687304,0.16787556777708237,0.7533460800349714,0.11578289979975669
95.0,-36.553433999999996,-36.553433999999996,-36.553433999999996,0.05,-0.9138358499999999,-0.9138358499999999,0.95,0.0,0.0,0.0,0.718925934717059,0.18065296564716843,0.7475905369892718,0.1483914963817224
96.0,-34.076764,-34.076764,-34.076764,0.05,-0.8519190999999999,-0.8519190999999999,0.95,0.0,0.0,0.0,0.7009301782101393,0.19378633580636234,0.7046306546702982,0.14945363261923197
97.0,-40.76325799999999,-40.76325799999999,-40.76325799999999,0.025,-1.0190814499999998,-1.0190814499999998,0.925,0.05,0.0,0.0,0.7278540165424348,0.18296918848063798,0.6692834266275167,0.13633502382738516
98.0,-33.948546,-33.948546,-33.948546,0.05,-0.84871365,-0.84871365,0.95,0.0,0.0,0.0,0.7396147763729095,0.1544523171661422,0.6861015985310077,0.11707341535575688
99.0,-43.03330300000001,-43.03330300000001,-43.03330300000001,0.0,-1.0758325750000002,-1.0758325750000002,1.0,0.0,0.0,0.0,0.7250153169333935,0.16923790398519484,0.678165436990559,0.12408812093734736
100.0,-36.112993,-36.112993,-36.112993,0.05,-0.902824825,-0.902824825,0.95,0.0,0.0,0.0,0.757615684866905,0.18228497128468008,0.6361745356023312,0.11258432300714775
101.0,-34.073266000000004,-34.073266000000004,-34.073266000000004,0.05,-0.85183165,-0.85183165,0.95,0.0,0.0,0.0,0.722123329013586,0.17919008536264297,0.6635352854728696,0.10421638854546474
102.0,-38.572430000000004,-38.572430000000004,-38.572430000000004,0.025,-0.9643107500000001,-0.9643107500000001,0.975,0.0,0.0,0.0,0.7337686641812323,0.17190883222501724,0.6481364525482058,0.1292333850960713
103.0,-42.93742999999999,-42.93742999999999,-42.93742999999999,0.0,-1.0734357499999998,-1.0734357499999998,1.0,0.0,0.0,0.0,0.7611075645834208,0.1644643981475383,0.6365341885834932,0.1094953213322442
104.0,-33.927668000000004,-33.927668000000004,-33.927668000000004,0.05,-0.8481917000000001,-0.8481917000000001,0.95,0.0,0.0,0.0,0.7765205801725389,0.1663949441886507,0.6046414750963448,0.10278762916661799
105.0,-42.61248500000001,-42.61248500000001,-42.61248500000001,0.0,-1.0653121250000002,-1.0653121250000002,1.0,0.0,0.0,0.0,0.7651041696369647,0.1601205862220377,0.5535442318320274,0.1005274990289472
106.0,-38.366936,-38.366936,-38.366936,0.025,-0.9591734000000001,-0.9591734000000001,0.975,0.0,0.0,0.0,0.7476190468966962,0.17643751584575512,0.6127144023403525,0.1111069104396738
107.0,-40.542539999999995,-40.542539999999995,-40.542539999999995,0.025,-1.0135634999999998,-1.0135634999999998,0.975,0.0,0.0,0.0,0.7168304180055858,0.17943812320474536,0.6444591008722782,0.11026041543134488
108.0,-42.945043999999996,-42.945043999999996,-42.945043999999996,0.0,-1.0736260999999998,-1.0736260999999998,1.0,0.0,0.0,0.0,0.723878132611513,0.1920123963896185,0.659668362773955,0.0908523302618414
109.0,-38.485488,-38.485488,-38.485488,0.025,-0.9621371999999999,-0.9621371999999999,0.975,0.0,0.0,0.0,0.7147314746677875,0.19598416805267332,0.64481655357033,0.09959502607258038
110.0,-42.98205000000001,-42.98205000000001,-42.98205000000001,0.0,-1.0745512500000003,-1.0745512500000003,1.0,0.0,0.0,0.0,0.7261165804564954,0.19590317081194372,0.6705495556816458,0.09062692548381165
111.0,-42.927571,-42.927571,-42.927571,0.0,-1.073189275,-1.073189275,1.0,0.0,0.0,0.0,0.7244145540595055,0.20697044312022622,0.6644387321919203,0.08805979548371397
112.0,-43.039896000000006,-43.039896000000006,-43.039896000000006,0.0,-1.0759974,-1.0759974,1.0,0.0,0.0,0.0,0.71561253747344,0.22064419880509373,0.7005696084350348,0.08218043976719491
113.0,-38.44390200000001,-38.44390200000001,-38.44390200000001,0.025,-0.9610975500000002,-0.9610975500000002,0.975,0.0,0.0,0.0,0.7570519088208675,0.23181756168371068,0.7133536980822685,0.11464193421776872
114.0,-47.171645,-47.171645,-47.171645,0.0,-1.179291125,-1.179291125,0.975,0.025,0.0,0.0,0.6992293923497199,0.21228714792057873,0.6612911604493855,0.10661445324099621
115.0,-43.05529600000001,-43.05529600000001,-43.05529600000001,0.0,-1.0763824000000004,-1.0763824000000004,1.0,0.0,0.0,0.0,0.679040148139,0.23804698105668648,0.6779015328362582,0.11116287224658299
116.0,-38.385577000000005,-38.385577000000005,-38.385577000000005,0.025,-0.9596394250000001,-0.9596394250000001,0.975,0.0,0.0,0.0,0.7222140721827747,0.22252673252020036,0.7006285226196051,0.09985016415384598
117.0,-34.247969000000005,-34.247969000000005,-34.247969000000005,0.05,-0.8561992250000001,-0.8561992250000001,0.95,0.0,0.0,0.0,0.7261856620609761,0.225134432525374,0.7164468307048083,0.09031193878455088
118.0,-38.306976,-38.306976,-38.306976,0.05,-0.9576743999999999,-0.9576743999999999,0.95,0.0,0.0,0.0,0.7527009148150682,0.21440441004233435,0.6720718668773772,0.08288555086543783
119.0,-42.883944,-42.883944,-42.883944,0.0,-1.0720986,-1.0720986,1.0,0.0,0.0,0.0,0.7534270930886268,0.23714637362398214,0.6481248020380735,0.08340069315128494
