episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
10.0,0.2624710000000001,-268.27469569022475,-268.27469569022475,0.2624710000000001,0.6,0.052494200000000026,-53.65493913804495,-53.65493913804495,0.6825858,0.09368980000000002,49.039921875,0.1392,0.2784,0.1212690000000003,2695.5443622000003,1.0,1.0,0.0,0.4,0.2,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.696,0.1212690000000003,4129.108666,1.0,1.0,0.8,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.09333333333333334,0.6319444444444444,0.89,0.7700002,0.5319999999999999,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,-12.766900999999999,-380.02011854006025,-380.02011854006025,-12.766900999999999,0.4,-2.5533802,-76.00402370801206,-76.00402370801206,0.4399996,0.134366,88.0902734375,0.24500000000000002,0.6626000000000001,0.08944620000000007,2181.194276,0.6,0.6,0.0,1.0,0.4,0.2,0.4,0.0,0.0,1.0,0.4,0.2,0.4,0.0,0.0,0.0,1.225,0.14907700000000013,3091.378295,1.0,1.0,0.6,0.4,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.09266666666666667,0.6301388888888889,0.99,0.5955004,0.449,0.35849999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,-4.934179,-381.97996395742547,-381.97996395742547,-4.934179,0.0,-0.9868358,-76.3959927914851,-76.3959927914851,0.2940052,0.22570980000000002,47.003203125,0.27840000000000004,1.0208000000000002,0.0,860.281495,1.0,0.6,0.0,2.2,0.6,0.2,0.2,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.0,1.3920000000000001,0.0,2275.6486210000003,2.0,1.0,0.4,0.6,0.2,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.092,0.6283333333333334,1.0,0.4000006,0.246,0.10600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,5.599975000000001,-205.93171190326902,-205.93171190326902,5.599975000000001,0.6,1.119995,-41.186342380653805,-41.186342380653805,0.573624,0.08655499999999998,0.7991015625,0.1392,0.2784,0.0,2630.996614999999,0.8,0.8,0.0,0.4,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,4040.6493909999995,1.0,1.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.09133333333333334,0.6265277777777778,0.89,0.7700002,0.522,0.12200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,-4.250139,-441.63108073772787,-441.63108073772787,-4.250139,0.2,-0.8500278,-88.32621614754558,-88.32621614754558,0.3210076,0.2009248,44.1283203125,0.3842,0.8018000000000001,0.0,1973.0674080000001,0.0,0.0,0.0,1.2,0.6,0.2,0.2,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.0,1.9209999999999998,0.0,2221.220035,0.0,0.0,0.4,0.6,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.09066666666666667,0.6247222222222223,0.9969999999999999,0.3955006,0.311,0.27049999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,5.103917000000001,-212.15452098267883,-212.15452098267883,5.103917000000001,0.6,1.0207834000000002,-42.430904196535764,-42.430904196535764,0.4569192,0.136893,0.56328125,0.19860000000000003,0.47700000000000004,0.0,2108.7577342000004,0.8,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.9930000000000001,0.0,3167.4620250000003,1.0,0.0,0.6,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.09000000000000001,0.6229166666666667,0.977,0.5550004000000001,0.5479999999999999,0.4084999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,-9.56538,-655.247908018014,-655.247908018014,-9.56538,0.0,-1.9130759999999998,-131.0495816036028,-131.0495816036028,0.16380319999999998,0.2798376,48.56123046875,0.5234,1.6369999999999998,0.038557799999999975,727.2176814000001,1.0,0.6,0.0,2.4,0.8,0.0,0.2,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.0,0.0,2.617,0.06426299999999996,1212.029469,2.0,1.0,0.2,0.8,0.2,0.2,0.6,0.0,0.2,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.08933333333333333,0.6211111111111112,1.0,0.20000079999999998,0.14800000000000002,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,1.1967329999999992,-215.90569079935443,-215.90569079935443,1.1967329999999992,0.4,0.23934659999999983,-43.18113815987088,-43.18113815987088,0.6792014,0.050712200000000006,49.044921875,0.1058,0.1058,0.13318520000000014,2866.35776,1.2,1.2,0.0,0.2,0.2,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.529,0.33296300000000034,4160.600965,2.0,2.0,0.8,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,5.194906711578369,250.0,0.08866666666666667,0.6193055555555556,0.983,0.7745002000000001,0.5915,0.32649999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,-13.372423000000001,-342.54004248289425,-342.54004248289425,-13.372423000000001,0.2,-2.6744846000000004,-68.50800849657885,-68.50800849657885,0.634019,0.07749560000000003,136.656640625,0.1058,0.1058,0.3304762000000003,2939.7055838,1.6,1.6,0.0,0.2,0.2,0.2,0.6,0.0,0.0,1.0,0.2,0.2,0.6,0.0,0.0,0.0,0.529,0.4444250000000003,4190.747498,2.0,2.0,0.8,0.2,0.6,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.0,5.194906711578369,250.0,0.08800000000000001,0.6174999999999999,0.983,0.7955002,0.5625,0.32749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,-13.194976,-521.9443248538245,-521.9443248538245,-13.194976,0.0,-2.6389952,-104.3888649707649,-104.3888649707649,0.29841639999999997,0.1960358,87.9341796875,0.3842,1.3585999999999998,0.08137439999999999,1181.6698364,0.4,0.4,0.0,2.0,0.6,0.0,0.4,0.0,0.0,1.0,0.6,0.0,0.4,0.0,0.0,0.0,1.9209999999999998,0.20343599999999995,2339.818937,1.0,1.0,0.4,0.6,0.4,0.2,0.4,0.0,0.4,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.08733333333333335,0.6156944444444444,1.0,0.4000006000000001,0.28600000000000003,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,-3.9646750000000006,-508.13927877463084,-508.13927877463084,-3.9646750000000006,0.4,-0.7929350000000002,-101.62785575492617,-101.62785575492617,0.316767,0.2391796,0.31232421875,0.4176,1.2528000000000001,0.0,1241.5324902,0.0,0.0,0.0,1.8,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.088,0.0,2067.287615,0.0,0.0,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.08666666666666667,0.6138888888888889,0.8800000000000001,0.3550006,0.2765,0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,-3.186096,-390.6158153794321,-390.6158153794321,-3.186096,0.2,-0.6372192,-78.12316307588642,-78.12316307588642,0.3356026,0.2082456,48.7224609375,0.3842,1.2193999999999998,0.0,1336.4054528000001,0.0,0.0,0.0,1.8,0.6,0.2,0.2,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.0,1.9209999999999998,0.0,2130.065761,0.0,0.0,0.4,0.6,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.08600000000000001,0.6120833333333333,1.0,0.4000006,0.276,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.289626,-379.6075467563045,-379.6075467563045,1.289626,0.4,0.25792519999999997,-75.9215093512609,-75.9215093512609,0.28511980000000003,0.2074566,0.40205078125,0.3842,1.3585999999999998,0.0,1025.1836632,0.0,0.0,0.0,2.0,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.9209999999999998,0.0,2040.7948259999998,0.0,0.0,0.4,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.08533333333333334,0.6102777777777778,0.994,0.37000059999999996,0.28700000000000003,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,-13.550844999999999,-631.7936901381416,-631.7936901381416,-13.550844999999999,0.0,-2.7101689999999996,-126.35873802762833,-126.35873802762833,0.3246816,0.190153,47.11953125,0.4128031999999999,1.5168095999999998,0.0,1437.3144287999999,1.6,1.0,0.0,1.6,0.4,0.4,0.2,0.0,0.0,1.0,0.4,0.4,0.2,0.0,0.0,0.0,2.0640159999999996,0.0,3201.369318,3.0,2.0,0.6,0.8,0.2,0.0,0.8,0.2,0.0,0.4,0.0,0.0,0.0,5.194906711578369,250.0,0.08466666666666667,0.6084722222222222,1.0,0.6000004,0.374,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,-3.265396,-625.0226110282365,-625.0226110282365,-3.265396,0.2,-0.6530792,-125.0045222056473,-125.0045222056473,0.1751838,0.3008494,0.15623046875,0.5568,1.9487999999999999,0.0,213.27221760000003,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1066.361088,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.084,0.6066666666666667,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.8623730000000003,-326.9768501017213,-326.9768501017213,2.8623730000000003,0.6,0.5724746000000001,-65.39537002034426,-65.39537002034426,0.4515542,0.1774668,0.55529296875,0.2784,0.696,0.0,2062.2703114000005,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.392,0.0,3103.3837970000004,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.08333333333333334,0.6048611111111112,0.994,0.5910004,0.41500000000000004,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,-5.916173,-538.7924209585013,-538.7924209585013,-5.916173,0.2,-1.1832346,-107.75848419170026,-107.75848419170026,0.324392,0.23876179999999997,44.1233203125,0.4176,1.392,0.0,1119.0926114,0.0,0.0,0.0,2.0,0.6,0.2,0.2,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,0.0,2.088,0.0,2191.870492,0.0,0.0,0.4,0.6,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.08266666666666667,0.6030555555555556,0.9970000000000001,0.3955006,0.28650000000000003,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,1.14038,-172.83592380592776,-172.83592380592776,1.14038,0.6,0.228076,-34.56718476118555,-34.56718476118555,0.5685074,0.11663480000000001,0.78931640625,0.09280000000000001,0.4640000000000001,0.0,2041.7705607999997,0.8,0.8,0.0,1.0,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.464,0.0,4100.511347,1.0,1.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.082,0.6012500000000001,0.984,0.7865002000000001,0.6025,0.19849999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,-3.760331,-625.3190287091879,-625.3190287091879,-3.760331,0.2,-0.7520662,-125.06380574183758,-125.06380574183758,0.1558374,0.3180642000000001,0.20363281249999998,0.5568,1.9487999999999999,0.0,205.16813539999998,0.0,0.0,0.0,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.784,0.0,1025.840677,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.08133333333333334,0.5994444444444444,0.9970000000000001,0.1955008,0.14850000000000002,0.06349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,-8.490702,-452.24436742743745,-452.24436742743745,-8.490702,0.2,-1.6981404000000002,-90.4488734854875,-90.4488734854875,0.6745896,0.09143220000000003,97.43992187500001,0.1392,0.2784,0.29837360000000024,2831.6811153999997,2.8,2.4,0.0,0.4,0.2,0.4,0.4,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.696,0.3427030000000002,4206.605952,4.0,3.0,0.8,0.2,0.4,0.0,0.2,0.0,0.4,0.6,0.0,0.0,0.0,5.194906711578369,250.0,0.08066666666666666,0.5976388888888888,0.9800000000000001,0.7700002,0.563,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2.6273790000000004,-335.20329844967006,-335.20329844967006,2.6273790000000004,0.4,0.5254758,-67.04065968993402,-67.04065968993402,0.4728534,0.16941920000000002,0.55595703125,0.23199999999999998,0.7424,0.0,1662.3231516,1.0,0.6,0.0,1.4,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.16,0.0,3103.6581859999997,2.0,1.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.08,0.5958333333333333,0.9800000000000001,0.5700004,0.41500000000000004,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,7.963865,-120.5762754672246,-120.5762754672246,7.963865,0.8,1.592773,-24.115255093444922,-24.115255093444922,0.6467044,0.1315822,0.56095703125,0.1392,0.4176,0.0,2252.5309668,0.0,0.0,0.0,0.6,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.696,0.0,3054.2855010000003,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.07933333333333334,0.5940277777777778,0.991,0.5865004,0.4499999999999999,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,1.6189799999999992,-289.83200702710974,-289.83200702710974,1.6189799999999992,0.4,0.32379599999999986,-57.96640140542195,-57.96640140542195,0.4155972,0.13683620000000002,0.5010351562500001,0.31220159999999997,0.9362031999999999,0.0,1861.6579771999998,0.0,0.0,0.0,1.2,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,1.5610079999999997,0.0,3113.6427519999997,0.0,0.0,0.6,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.07866666666666668,0.5922222222222222,0.9800000000000001,0.5700004000000001,0.4149999999999999,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,-9.272426,-626.3918015393459,-626.3918015393459,-9.272426,0.0,-1.8544851999999998,-125.27836030786918,-125.27836030786918,0.19358760000000003,0.24649239999999994,0.41956054687499994,0.48480159999999994,1.5888079999999998,0.0,1267.874049,0.2,0.2,0.0,1.8,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.4240079999999997,0.0,2074.800797,1.0,1.0,0.4,0.8,0.2,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.078,0.5904166666666667,0.8869999999999999,0.3655006,0.2765,0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,3.800439999999999,-238.69798064632099,-238.69798064632099,3.800439999999999,0.6,0.7600879999999999,-47.7395961292642,-47.7395961292642,0.590781,0.10719340000000002,0.6572656250000001,0.20640159999999996,0.8304031999999999,0.0,2014.553561,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0320079999999998,0.0,4052.066207,0.0,0.0,0.8,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.07733333333333334,0.5886111111111111,0.9879999999999999,0.7820002,0.5640000000000001,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,2.214689,-190.96729350804975,-190.96729350804975,2.214689,0.8,0.4429378,-38.19345870160995,-38.19345870160995,0.5341243999999999,0.129646,0.7923632812499999,0.1392,0.696,0.0,2103.8670881999997,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.696,0.0,4187.352887999999,0.0,0.0,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.194906711578369,250.0,0.07666666666666667,0.5868055555555556,0.974,0.7610002,0.5640000000000001,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,-11.983927999999999,-453.44537419209155,-453.44537419209155,-11.983927999999999,0.4,-2.3967856,-90.6890748384183,-90.6890748384183,0.4714762,0.1714504,90.88556640624999,0.2784,0.9743999999999999,0.0,1857.0410808000001,0.2,0.2,0.0,1.4,0.4,0.2,0.4,0.0,0.0,1.0,0.4,0.2,0.4,0.0,0.0,0.0,1.392,0.0,3430.982663,1.0,1.0,0.6,0.4,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5.194906711578369,250.0,0.07600000000000001,0.5850000000000001,0.983,0.5745004,0.3945,0.21949999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
